timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5126.78,10,262144,64,23880,1573807860,111,1,585,612646,10,3057,67,37634,124484256,1172,1,66,3954,1031160,2,146499,585,6851215,21658984,511828203,585,30869,2,1,2,2,666,1,509387164,463331399,38121769,35408305,35424689,2,1,1557965420,73389,73389,2,2,2,35408305,11,1,3,243000,15588788,2106803,25833,3888,509387164,586813,4744835,13698
10165.35,10,262144,64,31266,2060366484,113,1,585,763425,10,5181,67,37634,124604916,1172,1,66,5041,1110391,2,146499,585,9917003,25754602,655092339,585,30869,2,1,2,2,666,1,651993500,605531452,76777936,46464458,46486875,2,1,2044436152,73389,73389,2,2,2,46464458,11,1,3,257292,17755024,2338544,31742,4976,651993500,731683,7578648,13698
15171.22,10,262144,64,66077,4354107830,118,1,585,1048067,10,14949,67,37634,125546064,1172,1,66,10153,1128502,2,146499,585,18534325,27106240,1327610994,585,30869,2,1,2,2,666,1,1321902492,1276173898,123932450,98611561,98611561,2,1,4338187788,73389,73389,2,2,2,98595177,11,1,3,278372,18779416,2585050,40249,10087,1321902492,1007818,15950364,13698
20199.27,10,262144,64,81464,5367819302,121,1,585,1276726,10,19311,67,37634,125811516,1172,1,66,12415,1189348,2,146499,585,24170849,30205503,1625331253,585,30869,2,1,2,2,666,1,1618387356,1572538255,176718600,121637053,121653437,2,1,5352030332,73389,73389,2,2,2,121637053,11,1,3,300562,20467060,2866133,46767,12349,1618387356,1229959,21305299,13698
25239.76,10,262144,64,87647,5775417458,122,1,585,1428838,10,21051,67,37634,126076968,1172,1,66,13322,1287103,2,146499,585,26875178,34303854,1744779150,585,30869,2,1,2,2,666,1,1737269660,1691625682,202928124,130915542,130915542,2,1,5760283848,73389,73389,2,2,2,130915542,11,1,3,307807,22331532,3031597,51725,13256,1737269660,1377113,23843805,13698
30314.04,10,262144,64,92008,6062788534,123,2,585,1556280,10,22296,67,37634,126318288,1172,1,66,13963,1372169,2,146499,585,28863691,38355351,1829088410,585,30869,2,1,2,2,666,1,1821155740,1775596067,224527903,137431612,137447996,2,1,6046990928,73389,73389,2,2,2,137431612,11,1,3,309842,24430570,3154373,56078,13897,1821286812,1500392,25710382,13698
35350.27,10,262144,64,98914,6518034670,124,2,585,1749990,10,24234,67,37634,126571674,1172,1,66,14981,1422587,2,146499,585,31541423,42172894,1963276792,585,30869,2,1,2,2,666,1,1954718108,1908713353,267456524,147781094,147797478,2,1,6502368136,73389,73389,2,2,2,147781094,11,1,3,313271,26394084,3324952,61394,14915,1954718108,1688596,28218368,13698
40373.91,10,262144,64,105762,6969479718,125,2,585,1927235,10,26159,67,37634,126837126,1172,1,66,15985,1494191,2,146499,585,35473596,46614144,2095501111,585,30869,2,1,2,2,666,1,2086314396,2040611575,370428345,158056848,158056848,2,1,6954501312,73389,73389,2,2,2,158056848,11,1,3,325345,28239898,3563996,66866,15919,2086314396,1860369,31910185,13698
45423.37,10,262144,64,113059,7450084978,126,2,585,2114788,10,28203,67,37634,126837126,1172,1,66,17055,1570333,2,146499,585,37700378,50053645,2236401297,585,30869,2,1,2,2,666,1,2226561436,2181137295,388195113,168965545,168981929,2,1,7434483980,73389,73389,2,2,2,168965545,11,1,3,327971,30178721,3726947,76683,16989,2226561436,2038105,33975479,13698
50454.48,10,262144,64,119981,7906379690,127,2,585,2306823,10,30144,67,37634,127102578,1172,1,66,18074,1629348,2,146499,585,42465955,54682436,2370598888,585,30869,2,1,2,2,666,1,2360123804,2314527342,464426918,179347795,179347795,2,1,7890582084,73389,73389,2,2,2,179331411,11,1,3,336005,31985797,3977630,82628,18008,2360123804,2224195,38490796,13698
