timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.47,262144,64,69921,4607355474,119,0,585,765194,3,16053,67,52,125546064,1172,1,66,10717,74589,2,7008,585,13142253,1717241,1401147893,585,514,2,1,2,2,241,1,1395696028,1350223765,29230552,104351550,104367934,2,1,4591468200,73389,73389,2,2,2,104351550,3,3,277904,2516454,1461888,14731,10651,1395696028,750463,11681789,4402
10082.12,262144,64,79893,5264331342,121,0,585,1006979,3,18884,67,52,125811516,1172,1,66,12182,102161,2,7008,585,17660018,5099058,1594151764,585,514,2,1,2,2,241,1,1587847580,1542251552,54982686,119298459,119298459,2,1,5249132196,73389,73389,2,2,2,119298459,3,3,286931,4216308,1718140,22020,12116,1587847580,984959,15942065,4402
15154.46,262144,64,84218,5549367254,121,0,585,1121140,3,20063,67,52,125811516,1172,1,66,12819,255281,2,7008,585,19624573,9180964,1678062648,585,514,2,1,2,2,241,1,1671340444,1625618453,77704536,125773569,125773569,2,1,5534037036,73389,73389,2,2,2,125773569,3,3,302921,6411689,1855054,26029,12753,1671340444,1095111,17769670,4402
20240.51,262144,64,87593,5771878514,122,0,585,1243396,3,21034,67,52,126076968,1172,1,66,13314,445375,2,7008,585,21450038,13676496,1743278900,585,514,2,1,2,2,241,1,1736221084,1690619038,130203641,130833622,130833622,2,1,5756679368,73389,73389,2,2,2,130833622,3,3,310599,9156695,1971260,53801,13248,1736221084,1189595,19477791,4402
25312.43,262144,64,90652,5973414946,122,0,585,1332066,3,21872,67,52,126076968,1172,1,66,13763,647493,2,7008,585,22917524,18276603,1802436993,585,514,2,1,2,2,241,1,1795072412,1749538202,143343162,135412506,135412506,2,1,5958150264,73389,73389,2,2,2,135412506,3,3,314694,11721899,2062970,57000,13697,1795072412,1275066,20853500,4402
30456.09,262144,64,93044,6131214734,123,0,585,1397215,3,22580,67,52,126318288,1172,1,66,14117,782247,2,7008,585,24110802,23010873,1849079374,585,514,2,1,2,2,241,1,1841471900,1795604937,158436728,139000158,139000158,2,1,6116006952,73389,73389,2,2,2,139000158,3,3,317544,14351591,2133743,59555,14051,1841471900,1337660,21976487,4402
35490.02,262144,64,95987,6325148990,123,0,585,1477168,3,23382,67,52,126318288,1172,1,66,14548,987943,2,7008,585,25722593,27826727,1905997474,585,514,2,1,2,2,241,1,1898095004,1852276130,190007025,143398818,143415202,2,1,6309547992,73389,73389,2,2,2,143398818,3,3,323592,16642017,2238147,62691,14483,1898095004,1414477,23485521,4402
40526.98,262144,64,99468,6554607066,124,0,585,1562166,3,24384,67,52,126571674,1172,1,66,15059,1239097,2,7008,585,27691535,32645370,1973312979,585,514,2,1,2,2,241,1,1965072796,1919416367,264283270,148606327,148622711,2,1,6538678388,73389,73389,2,2,2,148606327,3,3,327018,19360365,2328269,67069,14994,1965072796,1495097,25363792,4402
45563.95,262144,64,102460,6751752586,124,0,585,1638468,3,25200,67,52,126571674,1172,1,66,15500,1472925,2,7008,585,29367128,37282614,2031284946,585,514,2,1,2,2,241,1,2022744476,1977055812,281534206,153086907,153103291,2,1,6735823908,73389,73389,2,2,2,153086907,3,3,328053,22310094,2421351,69938,15434,2022744476,1568530,26946599,4402
50682.10,262144,64,105692,6964892198,125,0,585,1724029,3,26139,67,52,126837126,1172,1,66,15974,1597020,2,7008,585,30445491,42301999,2093863529,585,514,2,1,2,2,241,1,2085003676,2039255154,302777190,157942160,157958544,2,1,6949455040,73389,73389,2,2,2,157942160,3,3,329610,25009951,2504918,72570,15909,2085003676,1651459,27941518,4402
