timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1174167.76,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
1176171.50,1,0,0,22135,1457287726,0,0,0,0,1,1,5393,117,666,123489,20,2066,16,31,137732348,1334,1,0,15,15,8,14,86,666,0,0,0,1992406,77,478804162,0,666,418,2,1,14,14,344,1,480149700,429717792,1992712,32763177,32779561,1,2,1,1441579788,73389,73389,14,14,14,32763177,7,3,420465,125656,776334,3681,480149700,123489,1216163,1787
1178175.88,1,253952,62,43215,2846219262,0,0,0,0,21,21,5393,121,675,223580,20,7976,36,66,140565338,1352,1,0,35,35,17,14,178,675,0,0,0,6457207,520,883956129,0,675,421,2,1,14,14,344,1,886438704,835826159,9810644,64323845,64340229,1,2,1,2830249180,73389,73389,14,14,14,64323845,7,3,475010,228460,972835,6782,886438704,223580,5484644,1806
1180180.21,1,253952,62,64372,4240462522,0,0,0,0,21,21,5393,124,675,326438,20,13910,36,66,141096242,1352,1,0,35,35,17,14,178,675,0,0,0,10948799,964,1290456194,0,675,421,2,1,14,14,344,1,1293941552,1243432694,18088053,96021618,96021618,1,2,1,4224230296,73389,73389,14,14,14,96005234,7,3,485708,334017,1120478,9891,1293941552,326438,9828767,1806
1182184.44,1,253952,62,85211,5613599882,0,0,0,0,21,21,5393,128,675,426937,20,19814,36,66,141627146,1352,1,0,35,35,17,14,178,675,0,0,0,15426839,1228,1691708113,0,675,421,2,1,14,14,344,1,1695284016,1644801807,31091221,127230030,127230030,1,2,1,5598121320,73389,73389,14,14,14,127230030,7,3,496587,437128,1258947,12953,1695284016,426937,14168511,1806
1184188.97,1,253952,62,106364,7007580998,0,0,0,0,21,21,5393,131,675,525612,20,25747,36,66,142158050,1352,1,0,35,35,17,14,178,675,0,0,0,19861075,1549,2099779388,0,675,421,2,1,14,14,344,1,2102393648,2052423206,39022755,158895035,158895035,1,2,1,6990395192,73389,73389,14,14,14,158872618,7,3,500833,538486,1388192,16059,2102393648,525612,18473674,1806
1186193.29,1,253952,62,127520,8401227818,0,0,0,0,21,21,5393,134,675,625064,20,31682,36,66,142423502,1352,1,0,35,35,17,14,178,675,0,0,0,24279986,1677,2506537959,0,675,421,2,1,14,14,344,1,2509765424,2459728599,46885470,190580742,190580742,1,2,1,8385552648,73389,73389,14,14,14,190580742,7,3,509628,640620,1534895,19167,2509765424,625064,22746057,1806
1188197.99,1,253952,62,148413,9778169574,0,0,0,0,21,21,5393,138,675,721445,20,37601,36,66,143207792,1352,1,0,35,35,17,14,178,675,0,0,0,28718405,1752,2909627740,0,675,421,2,1,14,14,344,1,2911501104,2862265529,55322059,221877107,221877107,1,2,1,9761871812,73389,73389,14,14,14,221860723,7,3,522043,739652,1662816,22232,2911501104,721445,27056737,1806
1190202.95,1,253952,62,169315,11155111330,0,0,0,0,21,21,5393,141,675,837315,20,43466,36,66,144004148,1352,1,0,35,35,17,14,178,675,0,0,0,33279486,14689,3310590942,0,675,421,2,1,14,14,344,1,3313470416,3264676762,71442268,253173472,253189856,1,2,1,11139632768,73389,73389,14,14,14,253173472,7,3,539663,858274,1824514,25302,3313470416,837315,31456285,1806
1192207.86,1,253952,62,189879,12510226290,0,0,0,0,21,21,5393,145,675,952010,20,49292,36,66,144535052,1352,1,0,35,35,17,14,178,675,0,0,0,37836796,15214,3708833277,0,675,421,2,1,14,14,344,1,3709176784,3660775824,79297411,283972284,283972284,1,2,1,12494059600,73389,73389,14,14,14,283955900,7,3,541148,975678,1965207,28321,3709176784,952010,35873089,1806
1194213.04,1,253952,62,210887,13894439234,0,0,0,0,21,21,5393,148,675,1071181,20,55187,36,66,145065956,1352,1,0,35,35,17,14,178,675,0,0,0,42399441,15536,4112454164,0,675,421,2,1,14,14,344,1,4113402832,4065375792,91714048,315434648,315434648,1,2,1,13879124512,73389,73389,14,14,14,315434648,7,3,559178,1097570,2134885,31405,4113402832,1071181,40266248,1806
1196217.44,1,253952,62,231930,15280945938,0,0,0,0,21,21,5393,152,675,1184107,20,61148,36,66,145596860,1352,1,0,35,35,17,14,178,675,0,0,0,46811899,15792,4516592108,0,675,421,2,1,14,14,344,1,4518546384,4470648441,99477347,346946164,346962548,1,2,1,15265631216,73389,73389,14,14,14,346946164,7,3,567465,1213217,2296664,34496,4518546384,1184107,44517110,1806
1198230.80,1,253952,62,253090,16675385806,0,0,0,0,21,21,5393,155,675,1292688,20,67082,36,66,146127764,1352,1,0,35,35,17,14,178,675,0,0,0,51317834,39884,4924533251,0,675,421,2,1,14,14,344,1,4926180304,4878353775,111866628,378635745,378635745,1,2,1,16659251884,73389,73389,14,14,14,378619361,7,3,586685,1324478,2487360,37606,4926180304,1292688,48832517,1806
1200235.36,1,253952,62,273705,18033843102,0,0,0,0,21,21,5393,158,675,1409063,20,72869,36,66,146658668,1352,1,0,35,35,17,14,178,675,0,0,0,56018177,87793,5321600972,0,675,421,2,1,14,14,344,1,5323197392,5275445917,120284674,409508285,409508285,1,2,1,18017643644,73389,73389,14,14,14,409491901,7,3,592148,1443530,2657566,40635,5323197392,1409063,53362850,1806
1202241.87,1,253952,62,293647,19346972330,0,0,0,3,21,21,5393,162,675,1525812,20,78527,36,66,146924120,1352,1,0,35,35,17,14,178,675,0,0,0,60489270,246275,5702917696,0,675,421,2,1,14,14,344,1,5705800523,5659326614,182958298,439355110,439355110,1,2,1,19330903944,73389,73389,14,14,14,439338726,7,3,623216,1562767,2848000,43558,5705800523,1525812,57643668,1806
1204247.16,1,253952,62,311585,20528734646,15,18359333,0,54,21,21,5393,166,675,1659781,20,83643,36,66,147720476,1352,1,0,35,35,17,14,178,675,0,0,0,65518044,517237,6050973479,0,675,421,2,1,14,14,344,1,6050551145,6004682407,581132493,466220047,466220047,1,2,1,20513682068,73389,73389,14,14,14,466220047,7,3,650783,1699445,3093925,46195,6050551145,1659781,62425892,1806
1206253.40,1,253952,62,329941,21738349762,15,21796699,0,96,21,21,5393,169,675,1802371,20,88814,36,66,148251380,1352,1,0,35,35,17,14,178,675,0,0,0,70430150,811282,6402921394,0,675,421,2,1,14,14,344,1,6404183401,6358168292,593006442,493707576,493723960,1,2,1,21723133344,73389,73389,14,14,14,493707576,7,3,664237,1844795,3293720,48893,6404183401,1802371,67139154,1806
1208262.13,1,253952,62,348492,22960330480,17,27007308,0,128,22,22,5393,173,675,1942640,20,94132,36,66,148782284,1352,1,0,35,36,17,14,178,675,0,0,0,75421997,924993,6759930352,0,675,421,2,1,14,14,344,1,6760509450,6715406025,606073766,521490017,521490017,1,2,1,22944839852,73389,73389,14,14,14,521473633,7,3,687435,1987839,3528349,51618,6760509450,1942640,71896528,1806
1210268.25,1,253952,62,367491,24212190164,17,28082587,0,149,23,23,5393,177,675,2083370,20,99534,36,66,149844092,1352,1,0,35,37,17,14,178,675,0,0,0,80429086,996569,7126979098,0,675,421,2,1,14,14,344,1,7125670723,7081333167,616130168,549939884,549939884,1,2,1,24196634000,73389,73389,14,14,14,549923500,7,3,707517,2131469,3750866,54410,7125670723,2083370,76681285,1806
1212273.91,1,253952,62,386732,25479444192,18,31633576,0,176,24,24,5393,181,675,2208436,20,104972,36,66,150109544,1352,1,0,35,38,17,14,178,675,0,0,0,85244184,1050034,7493743792,0,675,421,2,1,14,14,344,1,7495114174,7451679636,627333300,578746325,578746325,1,2,1,25464838300,73389,73389,14,14,14,578746325,7,3,724592,2259470,3953800,57235,7495114174,2208436,81292652,1806
1213930.95,1,253952,62,400982,26415782060,21,34593250,3,186,30,30,5393,191,675,2296918,20,109422,43,66,158511825,1359,1,1036,42,51,17,35,206,675,363,1036,118,89266715,1074866,7767238983,8,675,421,2,1,14,14,344,1,7763869224,7725268584,681089086,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,7,3,745933,2349951,4130970,59330,7763869224,2296918,85139166,1806
