timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
843709.14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
845713.77,0,253952,62,7524,495023424,0,1386199,0,13,3,3,5970,97,0,558,42083,0,22,2923,18,11,95770923,1118,1,0,4,499,9178205,5,36712820,17,17,14,73,558,0,0,2835756,79,191756338,0,558,238,0,3,1,14,14,948,3,191776857,158665467,4203282,9342310,9342310,1,3,1,485800152,73389,73389,14,14,14,9342314,6,3,80194,43170,157683,1627,191776857,42083,2678172,1035
847718.16,0,253952,62,18390,1210576410,0,3120627,0,63,3,3,5970,194,0,558,95761,0,22,7233,18,11,97327437,1118,1,0,4,499,22773271,5,91093084,17,17,14,73,558,0,0,7152205,337,415379278,0,558,238,0,3,1,14,14,948,3,415372111,383991878,10272873,23097505,23097505,1,3,1,1201070292,73389,73389,14,14,14,23097509,6,3,83493,98471,214767,3532,415372111,95761,6937693,1035
849722.36,0,253952,62,29226,1924477032,0,4833295,0,107,3,3,5970,230,0,567,148326,0,22,11445,18,11,101266252,1136,1,0,4,499,36243533,5,144909504,17,17,14,73,567,0,0,11433828,547,636136584,0,567,246,0,3,1,14,14,948,3,636366873,608727985,16267327,36825965,36825965,1,3,1,1914098244,73389,73389,14,14,14,36809585,6,3,87998,152614,280661,5310,636366873,148326,11153581,1061
851726.33,0,253952,62,40053,2637208662,0,6574209,0,147,3,3,5970,325,0,576,202804,0,22,15729,18,11,104370326,1154,1,0,4,499,49750259,5,198871772,17,17,14,73,576,0,0,15709064,737,865155603,0,576,252,0,3,1,14,14,948,3,864838935,833563473,22283312,50509591,50509591,1,3,1,2626498764,73389,73389,14,14,14,50509595,6,3,91651,208642,334836,7257,864838935,202804,15374794,1085
853730.28,0,253952,62,47599,3133915198,1,8442693,0,184,3,3,5970,342,0,576,238731,0,22,18680,18,11,105601058,1154,1,0,4,499,59201123,5,236804492,17,17,14,73,576,0,0,18502453,838,1025470574,0,576,252,0,3,1,14,14,948,3,1025178891,989515889,26943228,60079118,60095502,1,3,1,3124114168,73389,73389,14,14,14,60079122,6,3,94935,245493,379960,8525,1025178891,238731,18123164,1085
855734.66,0,253952,62,57865,3811099798,1,10412683,0,216,4,4,5970,432,0,576,287773,0,22,22741,19,11,108110786,1154,1,0,4,499,72013277,5,287988772,18,18,14,84,576,0,0,22561214,934,1232248837,0,576,252,0,3,1,14,14,948,3,1231808349,1203022182,32972367,73090556,73090556,1,3,1,3800708944,73389,73389,14,14,14,73090560,6,3,103338,295947,446990,10286,1231808349,287773,22115040,1085
857738.95,0,253952,62,68613,4518823008,1,12222883,0,262,4,4,5970,475,0,576,343585,0,22,26945,19,11,109884488,1154,1,0,4,499,85416055,5,341664220,18,18,14,84,576,0,0,26839601,1258,1463279674,0,576,252,0,3,1,14,14,948,3,1462550888,1426154721,39022996,86667686,86681911,1,3,1,4506719704,73389,73389,14,14,14,86667690,6,3,105657,353293,507114,12145,1462550888,343585,26333469,1085
859743.25,5,253952,62,79102,5209548262,1,13637369,0,308,4,4,5970,561,0,576,397553,0,22,31085,19,11,111296210,1154,1,0,4,499,98511305,5,393980660,18,18,14,84,576,0,0,31066487,1411,1679070441,0,576,252,0,3,1,14,14,948,3,1678577128,1643423781,44696477,99964129,99964129,1,3,1,5198134740,73389,73389,14,14,14,99964133,6,3,109833,408791,577043,13970,1678577128,397553,30490588,1085
861747.89,5,253952,62,86217,5679251580,3,16016919,0,326,6,6,5970,621,0,576,432883,0,22,33913,19,11,113480156,1154,1,0,4,499,107418133,5,429672532,18,20,14,84,576,0,0,33681917,1441,1832054414,0,576,252,0,3,1,14,14,948,3,1831199239,1791713525,49695917,108984348,108984348,1,3,1,5667186128,73389,73389,14,14,14,108984352,6,3,118367,445045,627183,15261,1831199239,432883,33055977,1085
