timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
739804.96,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,2097278,2,1,0,1,1,0,54,0,0,0,0,0,0,0,0,0,0,2,1,14,14,388,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0
741809.88,0,0,21216,1396535271,0,0,0,0,1,1,4603,117,639,122949,10,1981,10,0,131893931,1280,1,0,9,15,8,1071,639,0,0,0,1990138,701,458487823,0,639,413,2,1,14,14,388,1,460226756,411761699,1991196,31407623,31424007,1,2,1,1381935412,73389,73389,14,14,14,31407623,8,3,402347,125037,781972,3529,460226756,122949,1208265,1887
743819.95,253952,62,41304,2720195676,1,1051231,0,20,27,27,4603,120,675,241589,10,7397,36,21,140299886,1352,1,0,35,41,8,1354,675,0,0,0,6401076,240436,844483827,0,675,429,2,1,14,14,388,1,849869616,799049369,26350875,61463122,61463122,1,2,1,2704377368,73389,73389,14,14,14,61463122,8,3,505397,246362,1139103,6503,849869616,241589,5262215,1974
745825.75,253952,62,59838,3941729586,22,23284755,0,49,27,27,4603,123,675,363910,10,12620,36,21,140830790,1352,1,0,35,41,8,1354,675,0,0,0,11511095,713472,1204735467,0,675,429,2,1,14,14,388,1,1206647600,1156081743,77162300,89227020,89243404,1,2,1,3925988880,73389,73389,14,14,14,89227020,8,3,530526,371462,1376109,9225,1206647600,363910,10135403,1974
747835.45,253952,62,78639,5180508222,22,26724114,0,78,29,29,4603,127,675,477351,10,17930,36,21,141361694,1352,1,0,35,43,8,1354,675,0,0,0,16242670,1015662,1567992215,0,675,429,2,1,14,14,388,1,1568668464,1518249037,88388544,117386293,117386293,1,2,1,5164996892,73389,73389,14,14,14,117386293,8,3,541795,487750,1546667,11987,1568668464,477351,14696607,1974
749841.59,253952,62,97929,6451599414,24,31491497,0,104,31,31,4603,130,675,594660,10,23393,36,21,141892598,1352,1,0,35,45,8,1354,675,0,0,0,20986058,1216135,1935956291,0,675,429,2,1,14,14,388,1,1939995440,1889796546,105993290,146264303,146280687,1,2,1,6435629332,73389,73389,14,14,14,146264303,8,3,575862,607813,1752302,14820,1939995440,594660,19234538,1974
751846.58,253952,62,117262,7725508654,27,35957291,0,144,32,32,4603,133,675,714484,10,28829,36,21,142423502,1352,1,0,35,46,8,1354,675,0,0,0,25747391,1240386,2311023391,0,675,429,2,1,14,14,388,1,2311977776,2262208553,117372797,175224233,175224233,1,2,1,7709145356,73389,73389,14,14,14,175207849,8,3,581825,730446,1906234,17658,2311977776,714484,23842142,1974
753851.47,253952,62,136342,8982837286,28,39011671,0,202,34,34,4603,136,675,834271,10,34200,36,21,142942340,1352,1,0,35,48,8,1354,675,0,0,0,30288733,1240673,2678086680,0,675,429,2,1,14,14,388,1,2679503664,2629759259,126496335,203799139,203799139,1,2,1,8967162116,73389,73389,14,14,14,203799139,8,3,596233,852929,2077226,20462,2679503664,834271,28212683,1974
755856.83,253952,62,156647,10320123146,30,42843232,0,225,35,35,4603,139,675,928630,10,39899,36,21,143473244,1352,1,0,35,49,8,1354,675,0,0,0,34744440,1241524,3067522971,0,675,429,2,1,14,14,388,1,3069152208,3020606372,137250697,234198702,234198702,1,2,1,10304021992,73389,73389,14,14,14,234182318,8,3,604134,949733,2197096,23438,3069152208,928630,32548711,1974
757861.32,253952,62,176381,11620577774,31,46637125,0,265,35,35,4603,143,675,1029269,10,45500,36,21,144004148,1352,1,0,35,49,8,1354,675,0,0,0,39079964,1241897,3448997291,0,675,429,2,1,14,14,388,1,3449261008,3400701711,146300974,263754489,263754489,1,2,1,11605197516,73389,73389,14,14,14,263754489,8,3,608349,1052771,2317901,26338,3449261008,1029269,36763615,1974
759866.37,253952,62,196701,12959436498,31,48830546,0,288,36,36,4603,146,675,1127311,10,51209,36,21,144535052,1352,1,0,35,50,8,1354,675,0,0,0,43371778,1242024,3838849241,0,675,429,2,1,14,14,388,1,3840379856,3792074616,155385965,294178628,294195012,1,2,1,12943859632,73389,73389,14,14,14,294178628,8,3,615130,1153129,2447441,29322,3840379856,1127311,40926058,1974
761871.17,253952,62,217206,14310684834,32,51906120,0,309,37,37,4603,149,675,1227014,10,56966,36,21,145065956,1352,1,0,35,51,8,1354,675,0,0,0,47721818,1242401,4235518539,0,675,429,2,1,14,14,388,1,4235037648,4187037312,165011650,324887328,324903712,1,2,1,14295042432,73389,73389,14,14,14,324887328,8,3,622017,1255174,2589748,32333,4235037648,1227014,45133962,1974
763875.68,253952,62,237461,15645283718,33,54609629,0,335,37,37,4603,152,675,1324941,10,62654,36,21,145596860,1352,1,0,35,51,8,1354,675,0,0,0,52017461,1242457,4625377131,0,675,429,2,1,14,14,388,1,4624845776,4577188248,173802855,355229547,355229547,1,2,1,15630100068,73389,73389,14,14,14,355229547,8,3,623733,1355400,2706206,35307,4624845776,1324941,49313337,1974
765881.03,253952,62,257790,16984732266,33,56063265,0,349,42,42,4603,156,675,1428279,10,68418,36,21,146127764,1352,1,0,35,56,8,1354,675,0,0,0,56350456,1258961,5011814062,0,675,429,2,1,14,14,388,1,5016357840,4968843380,181724107,385661878,385661878,1,2,1,16969122632,73389,73389,14,14,14,385661878,8,3,657080,1461110,2871277,38294,5016357840,1428279,53481432,1974
767885.87,253952,62,278588,18355448102,35,58063494,0,350,43,43,4603,159,675,1534559,10,74256,36,21,146658668,1352,1,0,35,57,8,1354,675,0,0,0,60823188,1259066,5412808810,0,675,429,2,1,14,14,388,1,5416782800,5369417795,191744244,416818979,416818979,1,2,1,18340035076,73389,73389,14,14,14,416818979,8,3,662840,1569898,3001659,41349,5416782800,1534559,57823958,1974
769889.97,253952,62,299532,19734775306,36,60444564,0,353,43,43,4603,163,675,1634332,10,80189,36,21,147189572,1352,1,0,35,57,8,1354,675,0,0,0,65101684,1259237,5817210523,0,675,429,2,1,14,14,388,1,5819308875,5772639435,205513880,448160622,448177006,1,2,1,19719067368,73389,73389,14,14,14,448160622,8,3,674426,1672072,3151061,44424,5819308875,1634332,61953216,1974
771894.83,253952,62,321014,21149859014,36,60444564,0,353,44,44,4603,167,675,1720521,10,86267,36,21,147720476,1352,1,0,35,58,8,1354,675,0,0,0,69234352,1259286,6227007537,0,675,429,2,1,14,14,388,1,6232085865,6186271497,212307307,480325339,480341723,1,2,1,21134314916,73389,73389,14,14,14,480325339,8,3,683465,1760417,3251183,47580,6232085865,1720521,65985931,1974
773899.06,253952,62,341830,22521340580,36,60444564,0,353,47,47,4603,172,675,1795718,10,92263,36,21,148782284,1352,1,0,35,61,8,1354,675,0,0,0,73362818,1259333,6630160100,0,675,429,2,1,14,14,388,1,6632189962,6587010276,222037552,511507016,511523400,1,2,1,22506308704,73389,73389,14,14,14,511507016,8,3,692315,1837725,3338026,50639,6632189962,1795718,70027086,1974
775903.17,253952,62,363355,23939540556,36,60444564,0,353,47,47,4603,176,675,1872415,10,98350,36,21,149578640,1352,1,0,35,61,8,1354,675,0,0,0,77447434,1259353,7043856440,0,675,429,2,1,14,14,388,1,7046241091,7001641960,229228562,543743302,543743302,1,2,1,23924705288,73389,73389,14,14,14,543743302,8,3,697032,1916591,3435529,53804,7046241091,1872415,74014995,1974
777907.92,253952,62,384350,25322541084,36,60444564,0,353,47,47,4603,180,675,1965590,10,104295,36,21,150109544,1352,1,0,35,61,8,1354,675,0,0,0,81662761,1259434,7447591886,0,675,429,2,1,14,14,388,1,7449412456,7405827971,237550322,575181090,575197474,1,2,1,25307967960,73389,73389,14,14,14,575181090,8,3,705444,2011996,3537139,56886,7449412456,1965590,78128883,1974
779703.01,253952,62,400982,26415782060,41,61464731,4,358,47,47,4603,191,675,2031558,10,109422,43,21,158511825,1359,1,1035,42,68,35,1374,675,393,1035,83,85397388,1259554,7767308238,8,675,429,2,1,14,14,388,1,7763869224,7725268584,358389935,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,8,3,722446,2079694,3656943,59330,7763869224,2031558,81743943,1974
