timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
785958.22,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
787962.75,253952,62,23131,1522827034,0,0,0,0,33,33,5320,118,675,119189,17,2315,48,135,139768982,1352,1,0,47,47,12,14,258,675,0,0,0,2073939,71,496895071,0,675,357,2,1,14,14,335,0,1,500038448,448914620,2147611,34260154,34260154,1,2,1,0,1507446776,73389,73389,14,14,14,34260154,5,3,452765,121276,856978,3834,500038448,119189,1217063,1627
789966.95,253952,62,46158,3040153518,0,0,0,0,33,33,5320,121,675,228000,17,8777,48,135,140565338,1352,1,0,47,47,12,14,258,675,0,0,0,6666071,165,940466705,0,675,357,2,1,14,14,335,0,1,943192880,892546659,10664493,68738889,68738889,1,2,1,0,3024511116,73389,73389,14,14,14,68738889,5,3,476019,232764,1059540,7215,943192880,228000,5606817,1627
791970.80,253952,62,68833,4534676782,3,3000534,0,3,33,33,5320,125,675,334678,17,15182,48,135,141361694,1352,1,0,47,47,12,14,258,675,0,0,0,11289795,346,1378575561,0,675,357,2,1,14,14,335,0,1,1380055856,1329430723,27950694,102707561,102707561,1,2,1,0,4518411788,73389,73389,14,14,14,102691177,5,3,478685,342048,1189263,10548,1380055856,334678,10101021,1627
793974.89,253952,62,91619,6035943638,6,6000969,0,12,33,33,5320,129,675,436751,17,21617,48,135,141892598,1352,1,0,47,47,12,14,258,675,0,0,0,15808423,471,1817850108,0,675,357,2,1,14,14,335,0,1,1818622768,1768305367,59278501,136828007,136828007,1,2,1,0,6020432308,73389,73389,14,14,14,136828007,5,3,491333,446578,1337986,13894,1818622768,436751,14471112,1627
795978.78,253952,62,113233,7460136850,29,30560926,0,60,33,33,5320,132,675,536722,17,27677,48,135,142423502,1352,1,0,47,47,12,14,258,675,0,0,0,20108092,554,2233935894,0,675,357,2,1,14,14,335,0,1,2234514224,2184660379,224868075,169181140,169197524,1,2,1,0,7443970160,73389,73389,14,14,14,169181140,5,3,501982,548986,1490238,17067,2234514224,536722,18618733,1627
797983.60,253952,62,134142,8837861730,31,33725111,0,114,34,34,5320,136,675,634109,17,33591,48,135,142688954,1352,1,0,47,48,12,14,258,675,0,0,0,24243009,700,2635989700,0,675,357,2,1,14,14,335,0,1,2637167408,2587388367,240618960,200504240,200504240,1,2,1,0,8822186560,73389,73389,14,14,14,200504240,5,3,505878,648838,1600876,20139,2637167408,634109,22643194,1627
799988.48,253952,62,155217,10225996422,32,35881566,0,162,35,35,5320,139,675,731084,17,39509,48,135,143473244,1352,1,0,47,49,12,14,258,675,0,0,0,28429272,918,3040637938,0,675,357,2,1,14,14,335,0,1,3042020304,2993086751,247675757,232040332,232062749,1,2,1,0,10209774608,73389,73389,14,14,14,232040332,5,3,508169,748309,1706905,23231,3042020304,731084,26723608,1627
801992.98,253952,62,176314,11616186862,33,38479457,0,219,36,36,5320,143,675,827809,17,45454,48,135,144004148,1352,1,0,47,50,12,14,258,675,0,0,0,32649776,1087,3448199262,0,675,357,2,1,14,14,335,0,1,3448081360,3399406198,255289358,263656185,263656185,1,2,1,0,11600872140,73389,73389,14,14,14,263656185,5,3,511652,847564,1831330,26329,3448081360,827809,30819870,1627
803997.71,253952,62,191111,12591232094,34,40131981,0,256,36,36,5320,145,675,887648,17,49626,48,135,144535052,1352,1,0,47,50,12,14,258,675,0,0,0,35488653,1198,3733916423,0,675,357,2,1,14,14,335,0,1,3733162960,3684467190,260050923,285813325,285813325,1,2,1,0,12575786300,73389,73389,14,14,14,285813325,5,3,514092,908882,1896811,28504,3733162960,887648,33593385,1627
