timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
577477.69,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
579483.05,0,253952,62,6046,396930484,1,2538112,0,41,3,3,5394,94,0,558,55925,0,7,2336,9,94853907,1118,1,0,4,1086,7329195,7,29316780,8,17,5,611,558,0,0,2967995,79371,154250334,0,558,634,0,3,1,14,14,1682,3,155174601,127876667,5204711,7450402,7450402,1,3,1,387420936,73389,73389,14,14,14,7450406,8,3,82455,57007,227783,1347,155174601,55925,2740340,1916
581493.02,1,253952,62,12815,843620498,1,3988375,0,68,4,4,5394,111,0,558,100676,0,7,4987,10,97930737,1118,1,0,4,1086,15804593,7,63218372,9,18,5,626,558,0,0,6331852,140642,295365790,0,558,634,0,3,1,14,14,1682,3,295112713,268480362,10463812,16046796,16046796,1,3,1,834433424,73389,73389,14,14,14,16046800,8,3,88819,102918,303668,2455,295112713,100676,6028432,1916
583500.32,1,253952,62,20827,1371228790,1,5553254,0,122,4,4,5394,193,0,558,165646,0,7,8171,10,99523449,1118,1,0,4,1086,25802105,7,103208420,9,18,5,626,558,0,0,10640352,304121,467580800,0,558,634,0,3,1,14,14,1682,3,467163661,434072383,16477253,26203988,26220372,1,3,1,1362607408,73389,73389,14,14,14,26203992,8,3,91975,169633,390459,3949,467163661,165646,10250305,1916
585512.80,2,253952,62,28904,1903386506,1,7032769,0,180,4,4,5394,225,1,558,230359,0,7,11326,10,100778313,1118,1,0,4,1086,35894359,7,143512828,9,18,5,626,558,0,0,15032191,443493,633676436,0,558,634,0,3,1,14,14,1682,3,633762267,602366746,22469511,36408173,36408173,1,3,1,1893225028,73389,73389,14,14,14,36408177,8,3,96911,235952,464296,5296,633762267,230359,14568471,1916
587522.43,2,253952,62,37069,2441009740,1,8501785,0,251,4,4,5394,307,1,567,294139,0,7,14571,10,103532473,1136,1,0,4,1086,46046375,7,184185500,9,18,5,626,567,0,0,19491982,594646,798280598,0,567,642,0,3,1,14,14,1682,3,797919026,771054156,28531973,46770165,46786549,1,3,1,2431196644,73389,73389,14,14,14,46753785,8,3,99245,301305,538292,6720,797919026,294139,18954434,1960
589530.10,2,253952,62,45298,2983104796,1,9843901,0,330,4,4,5394,340,1,576,368763,0,7,17784,10,107214261,1154,1,0,4,1086,56292404,7,225169616,9,18,5,626,576,0,0,24014069,735892,976404545,0,576,650,0,3,1,14,14,1682,3,976528277,942214774,34535577,57179150,57179150,1,3,1,2972463864,73389,73389,14,14,14,57162770,8,3,102409,377628,619271,8163,976528277,368763,23403145,1989
591535.12,3,253952,62,52626,3465560682,1,11186262,0,395,4,4,5394,374,1,576,430354,0,7,20661,10,108481191,1154,1,0,4,1086,65500593,7,262002372,9,18,5,626,576,0,0,27921103,830139,1127976722,0,576,650,0,3,1,14,14,1682,3,1128073545,1093781905,39786413,66470149,66470149,1,3,1,3456447780,73389,73389,14,14,14,66470153,8,3,108913,440581,697207,9402,1128073545,430354,27224959,1989
593541.84,7,253952,62,58551,3856660794,2,13625431,0,406,5,5,5394,423,1,576,466988,0,7,23003,10,110966787,1154,1,0,4,1086,72895396,7,291517112,9,19,5,626,576,0,0,30652857,869090,1247180553,0,576,650,0,3,1,14,14,1682,3,1246264499,1217407478,45073331,73970974,73970974,1,3,1,3846490680,73389,73389,14,14,14,73970978,8,3,116486,478184,758199,10397,1246264499,466988,29895824,1989
595547.28,7,253952,62,64757,4264632074,3,16099939,0,442,5,5,5394,481,1,576,510256,0,7,25460,10,111907935,1154,1,0,4,1086,80639996,7,322559984,9,19,5,626,576,0,0,33609573,926674,1377375052,0,576,650,0,3,1,14,14,1682,3,1376840925,1345609635,50558667,81826658,81826658,1,3,1,4254986248,73389,73389,14,14,14,81826662,8,3,121845,522585,810314,11516,1376840925,510256,32800541,1989
