timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
383126.54,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
385137.07,0,253952,62,8755,576627322,0,1268305,0,82,3,3,4496,115,0,558,69112,0,21,3428,18,11,96072573,1118,1,0,4,1132,10754427,6,43017708,17,17,14,74,558,0,0,4589553,35889,212470601,0,558,397,0,3,1,14,14,1653,3,212822605,184428263,5879460,10908697,10908697,1,3,1,567252276,73389,73389,14,14,14,10908701,7,3,79437,70654,227893,1833,212822605,69112,4361833,1435
387143.19,0,253952,62,16968,1117360086,0,2374896,0,178,3,3,4496,148,0,558,137720,0,21,6634,18,11,96989589,1118,1,0,4,1132,20995717,6,83918060,17,17,14,74,558,0,0,9522045,52975,381465424,0,558,397,0,3,1,14,14,1653,3,382152898,354605840,11941027,21311649,21311649,1,3,1,1107353812,73389,73389,14,14,14,21295269,7,3,81622,140960,307895,3197,382152898,137720,9214504,1435
389149.86,2,253952,62,25656,1689584430,0,3611009,0,259,3,3,4496,238,0,567,209857,0,21,10086,18,11,100081326,1136,1,0,4,1132,31822973,6,127227196,17,17,14,74,567,0,0,14247638,102849,565185047,0,567,402,0,3,1,14,14,1653,3,565165616,534538198,17949034,32310458,32326842,1,3,1,1680143848,73389,73389,14,14,14,32310462,7,3,86200,214954,401943,4784,565165616,209857,13846232,1460
391156.19,2,253952,62,34192,2251298882,0,4880934,0,341,3,3,4496,269,0,576,286431,0,21,13421,18,11,103462342,1154,1,0,4,1132,42473628,6,169829804,17,17,14,74,576,0,0,18917650,219728,745664492,0,576,411,0,3,1,14,14,1653,3,745467920,711723358,23990640,43096275,43112659,1,3,1,2241006332,73389,73389,14,14,14,43096279,7,3,89207,293439,498873,6233,745467920,286431,18419495,1488
393170.91,3,253952,62,42503,2799081606,0,6200709,0,420,3,3,4496,303,0,585,358829,0,21,16676,18,11,106819802,1172,1,0,4,1132,52847448,6,211389792,17,17,14,74,585,0,0,23528868,294299,913823066,0,585,424,0,3,1,14,14,1653,3,913613632,883968532,29987897,53650557,53650557,1,3,1,2789828996,73389,73389,14,14,14,53650561,7,3,93257,367625,584904,7597,913613632,358829,22944859,1527
395181.80,11,253952,62,50598,3331477822,0,7489505,0,499,3,3,4496,383,0,585,437852,0,21,19877,18,11,107133518,1172,1,0,4,1132,62898419,6,251593676,17,17,14,74,585,0,0,28183404,442260,1085813076,0,585,424,0,3,1,14,14,1653,3,1085668451,1052066511,36052820,63861219,63877603,1,3,1,3320783420,73389,73389,14,14,14,63861223,7,3,94305,448575,666587,9068,1085668451,437852,27517876,1527
397191.65,19,253952,62,58605,3858758434,0,8785305,0,579,3,3,4496,417,0,585,515083,0,21,23006,18,11,108098798,1172,1,0,4,1132,72895679,6,291518188,17,17,14,74,585,0,0,32791508,585017,1255268944,0,585,424,0,3,1,14,14,1653,3,1254434975,1218068896,42067021,74002027,74002027,1,3,1,3848105436,73389,73389,14,14,14,74002031,7,3,96934,527610,746669,10431,1254434975,515083,32046061,1527
399196.30,19,253952,62,65317,4301761160,1,11048233,0,625,3,3,4496,481,0,585,568175,0,21,25666,18,11,110282744,1172,1,0,4,1132,81241975,6,324967900,17,17,14,74,585,0,0,36140834,653352,1399474047,0,585,424,0,3,1,14,14,1653,3,1398122626,1358003908,47745103,82483733,82500117,1,3,1,4289154148,73389,73389,14,14,14,82483737,7,3,99515,582055,800575,11657,1398122626,568175,35341608,1527
401211.16,19,253952,62,71474,4706943486,1,12411680,0,654,4,4,4496,501,0,585,610413,0,21,28073,19,11,111585872,1172,1,0,4,1132,88968338,6,355809032,18,18,14,84,585,0,0,38945922,656211,1528337713,0,585,424,0,3,1,14,14,1653,3,1527009580,1485772241,51863118,90271722,90271722,1,3,1,4694129576,73389,73389,14,14,14,90271726,7,3,113863,625406,871644,12692,1527009580,610413,38075741,1527
403217.99,19,253952,62,79400,5229482784,1,13832531,0,716,4,4,4496,575,0,585,686225,0,21,31208,19,11,112539086,1172,1,0,4,1132,98835258,6,395276380,18,18,14,84,585,0,0,43389459,845620,1702171414,0,585,424,0,3,1,14,14,1653,3,1701074851,1650634626,57953691,100293524,100293524,1,3,1,5215263280,73389,73389,14,14,14,100293528,7,3,116213,702981,956686,14174,1701074851,686225,42434403,1527
405231.30,19,253952,62,87461,5761207290,1,15145160,0,802,4,4,4496,613,0,585,758950,0,21,34360,19,11,114988484,1172,1,0,4,1132,108873767,6,435430308,18,18,14,84,585,0,0,47960284,996657,1874705365,0,585,424,0,3,1,14,14,1653,3,1873176544,1819062506,63967172,110460623,110460623,1,3,1,5743952428,73389,73389,14,14,14,110460627,7,3,121466,777504,1049849,15568,1873176544,758950,46912237,1527
