timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
169181.31,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,30,0,8,139,2097278,2,1,0,0,0,0,0,0,8,14,0,346,0,0,0,0,0,6446,0,0,0,0,3,1,14,14,0,3,0,0,227,0,0,1,3,1,0,0,0,0,0,0,0,12,3,1,0,2,0,0,0,72,0
171190.88,1,253952,62,7620,501290748,1,2257401,84,4,4,4051,107,0,558,77624,0,33,2964,13,139,96060507,1118,1,0,4,3894,9274947,8,37099788,12,18,8,385,558,0,0,4584077,125198,190236583,0,558,589,0,3,1,14,14,4565,3,190067618,160702207,6951365,9456998,9456998,1,3,1,491763928,73389,73389,14,14,14,9457002,12,3,80461,79224,278395,1644,190067618,77624,4305919,1898
173196.29,1,253952,62,13324,876978322,2,4537223,105,4,4,4051,116,0,558,106803,0,33,5183,13,139,97930737,1118,1,0,4,3894,16450290,8,65736540,12,18,8,385,558,0,0,7067008,125741,305645763,0,558,589,0,3,1,14,14,4565,3,305908442,278979549,11714165,16685772,16685772,1,3,1,867660176,73389,73389,14,14,14,16685776,12,3,83085,109280,310367,2549,305908442,106803,6756967,1898
175202.18,2,253952,62,21000,1382264868,2,5968957,155,5,5,4051,193,1,558,160946,0,33,8230,13,139,99535515,1118,1,0,4,3894,26031055,8,104124220,12,19,8,385,558,0,0,11152455,198570,468011102,0,558,589,0,3,1,14,14,4565,3,467599206,438016367,17294905,26402755,26402755,1,3,1,1372943292,73389,73389,14,14,14,26402759,12,3,89871,164895,386338,3953,467599206,160946,10766594,1898
177208.65,2,253952,62,26628,1753285422,3,8678406,173,5,5,4051,204,1,567,188666,0,33,10423,13,139,102905041,1136,1,0,4,3894,33050741,8,132138588,12,19,8,385,567,0,0,13451166,198642,582422738,0,567,595,0,3,1,14,14,4565,3,582449084,554708277,22302406,33539258,33539258,1,3,1,1744041448,73389,73389,14,14,14,33539262,12,3,96732,193426,427396,4860,582449084,188666,13024336,1921
179217.11,2,253952,62,34460,2269048970,3,9923289,226,6,6,4051,279,1,567,248340,0,33,13535,13,139,104763205,1136,1,0,4,3894,42807555,8,171230220,12,20,8,385,567,0,0,17736340,285956,748969936,0,567,595,0,3,1,14,14,4565,3,748574217,717340882,27902882,43450690,43450690,1,3,1,2259435912,73389,73389,14,14,14,43450694,12,3,102710,254668,515314,6285,748574217,248340,17221750,1921
181226.73,2,253952,62,42281,2783814104,3,11414889,298,6,6,4051,311,1,567,309694,0,33,16589,13,139,105402703,1136,1,0,4,3894,52565308,8,210261232,12,20,8,385,567,0,0,22152598,438030,913073570,0,567,595,0,3,1,14,14,4565,3,912776991,879213474,33950597,53364281,53364281,1,3,1,2774942644,73389,73389,14,14,14,53364285,12,3,108963,317544,599270,7614,912776991,309694,21554216,1921
183232.62,2,253952,62,49884,3284919822,3,12718863,362,6,6,4051,383,1,576,369801,0,33,19598,13,139,108481191,1154,1,0,4,3894,62002724,8,248010896,12,20,8,385,576,0,0,26337888,547776,1068173146,0,576,606,0,3,1,14,14,4565,3,1067734671,1037193411,39537106,62986834,62986834,1,3,1,3275315400,73389,73389,14,14,14,62986838,12,3,114851,379137,673212,8950,1067734671,369801,25665726,1964
185238.89,2,253952,62,55281,3640524042,4,15467497,385,6,6,4051,394,1,576,399535,0,33,21699,13,139,110387619,1154,1,0,4,3894,68757768,8,274966460,12,20,8,385,576,0,0,28624763,547872,1184132564,0,576,606,0,3,1,14,14,4565,3,1183592209,1149206492,44563969,69822392,69822392,1,3,1,3630764416,73389,73389,14,14,14,69822396,12,3,120520,409637,712288,9863,1183592209,399535,27913609,1964
187248.73,2,253952,62,61112,4024220972,4,16754829,409,6,6,4051,453,1,576,433758,0,33,24025,13,139,111944133,1154,1,0,4,3894,76065220,8,304260880,12,20,8,385,576,0,0,31338525,551771,1300850777,0,576,606,0,3,1,14,14,4565,3,1300309143,1269910223,48574525,77200781,77200781,1,3,1,4014440644,73389,73389,14,14,14,77200785,12,3,123929,444769,750385,10874,1300309143,433758,30589377,1964
189261.36,2,253952,62,68317,4499195098,4,18271810,435,7,7,4051,483,1,576,489297,0,33,26845,13,139,113162799,1154,1,0,4,3894,85077164,8,340244104,12,21,8,385,576,0,0,35390335,646787,1447182914,0,576,606,0,3,1,14,14,4565,3,1446004512,1419685764,54233646,86323622,86340006,1,3,1,4488828376,73389,73389,14,14,14,86323626,12,3,129892,501666,812048,12053,1446004512,489297,34579661,1964
191267.46,2,253952,62,73874,4864368062,5,20857799,458,7,7,4051,535,1,576,523382,0,33,29043,13,139,114116013,1154,1,0,4,3894,92000476,8,368001904,12,21,8,385,576,0,0,37856829,652550,1571708611,0,576,606,0,3,1,14,14,4565,3,1570829330,1534352609,59291114,93362265,93362265,1,3,1,4854837812,73389,73389,14,14,14,93362269,12,3,131972,536707,858093,13115,1570829330,523382,37000202,1964
193275.70,2,253952,62,80273,5288740316,5,22188628,484,8,8,4051,560,1,585,570184,2,33,31564,13,139,118055342,1172,1,0,4,3894,100018766,8,400010384,12,22,8,385,585,0,0,41402482,728903,1701858474,0,583,613,2,3,1,14,14,4565,3,1700329543,1668083729,64238978,101511529,101511529,1,3,1,5278599540,73389,73389,14,14,14,101511533,12,3,139676,584624,922755,14159,1700329543,570184,40481316,1993
195287.57,3,253952,62,86782,5717510152,5,23309094,507,8,8,4051,625,1,585,620708,2,33,34157,13,139,118356992,1172,1,0,4,3894,108176732,8,432706928,12,22,8,385,585,0,0,45355630,803522,1827315008,0,583,613,2,3,1,14,14,4565,3,1825663826,1802853031,69385104,109770336,109786720,1,3,1,5708057504,73389,73389,14,14,14,109770340,12,3,144410,636436,1006883,15250,1825663826,620708,44350461,1993
197297.99,3,253952,62,93411,6154333690,6,25781345,535,9,9,4051,652,1,594,679014,4,33,36747,13,139,119799001,1190,1,0,4,3894,116428301,8,465713204,12,23,8,385,594,0,0,49379496,967094,1972341381,0,590,625,4,3,1,14,14,4565,3,1970941890,1940507204,76035671,118172281,118172281,1,3,1,6144958644,73389,73389,14,14,14,118172285,12,3,152458,696128,1103470,16425,1970941890,679014,48277881,2027
199303.20,3,253952,62,98657,6500343624,7,27895273,555,9,9,4051,693,1,594,707923,4,33,38811,13,139,119799001,1190,1,0,4,3894,122987863,8,491951452,12,23,8,385,594,0,0,51650061,967691,2083705921,0,590,625,4,3,1,14,14,4565,3,2081826039,2049577108,80421307,124809072,124809072,1,3,1,6490071776,73389,73389,14,14,14,124809076,12,3,155345,725861,1149598,17363,2081826039,707923,50502410,2027
201312.69,3,253952,62,105365,6941391292,7,29780899,587,10,10,4051,730,1,621,760290,6,33,41451,13,139,124250819,1244,1,0,4,3894,131325958,8,525239244,12,24,8,385,621,0,0,55499327,1048438,2219203770,0,615,654,6,3,1,14,14,4565,3,2217191550,2188383771,86234870,133299414,133299414,1,3,1,6931569560,73389,73389,14,14,14,133299418,12,3,162036,779474,1230578,18477,2217191550,760290,54270834,2125
203319.63,3,253952,62,112796,7430573254,7,31330004,654,10,10,4051,766,1,621,824625,6,33,44362,13,139,124552469,1244,1,0,4,3894,140616073,8,562399456,12,24,8,385,621,0,0,59827655,1219954,2375226086,0,615,654,6,3,1,14,14,4565,3,2373205278,2342402713,92248719,142705101,142705101,1,3,1,7420665284,73389,73389,14,14,14,142705105,12,3,167186,845333,1313654,19759,2373205278,824625,58516235,2125
205326.89,4,253952,62,120443,7932435022,7,32813502,724,10,10,4051,829,1,639,888302,6,33,47376,13,139,127492951,1280,1,0,4,3894,150127151,8,600443856,12,24,8,385,639,0,0,64241131,1364751,2533684371,0,633,676,6,3,1,14,14,4565,3,2531359437,2500379796,98283993,152352674,152369058,1,3,1,7922339080,73389,73389,14,14,14,152352678,12,3,175959,910624,1400312,21096,2531359437,888302,62843216,2187
207334.83,7,253952,62,128029,8431946122,7,34281538,794,10,10,4051,873,1,648,948880,6,33,50354,13,139,129017973,1298,1,0,4,3894,159567492,8,638269968,12,24,8,385,648,0,0,68658676,1514908,2688027644,0,642,684,6,3,1,14,14,4565,3,2685546145,2657950198,104271807,161943533,161943533,1,3,1,8421063748,73389,73389,14,14,14,161943537,12,3,181555,972693,1482128,22368,2685546145,948880,67179103,2220
