timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1107443.60,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1109447.80,0,253952,62,10925,718876640,0,1527625,48,3,3,4719,120,0,558,60967,0,19,4262,18,26,95795055,1118,1,0,4,468,13419930,6,53679720,17,17,0,14,76,558,0,0,4252640,131,263280526,0,558,309,0,3,1,14,14,907,3,264299404,229045466,5780890,13644825,13661209,1,3,1,709530932,73389,73389,14,14,14,13644829,4,3,81100,62509,165097,2243,264299404,60967,4087698,1182
1111452.25,0,253952,62,22005,1448557474,0,3309729,90,3,3,4719,215,0,576,113204,0,19,8646,18,26,101266619,1154,1,0,4,468,27252583,6,109010332,17,17,0,14,76,576,0,0,8467466,246,491821902,0,576,316,0,3,1,14,14,907,3,492196487,459184871,11687218,27657846,27657846,1,3,1,1438208024,73389,73389,14,14,14,27657850,4,3,84744,116202,233501,4184,492196487,113204,8234265,1225
1113456.47,0,253952,62,32965,2171187860,0,5129020,125,3,3,4719,257,0,576,166511,0,19,12939,18,26,103450565,1154,1,0,4,468,40953460,6,163749160,17,17,0,14,76,576,0,0,12686326,402,714492757,0,576,316,0,3,1,14,14,907,3,714554492,686355787,17683440,41570404,41570404,1,3,1,2161661040,73389,73389,14,14,14,41570408,4,3,87888,170972,316147,5973,714554492,166511,12370643,1225
1115460.67,0,253952,62,43099,2837899742,0,6745185,162,3,3,4719,349,0,585,219412,0,19,16938,18,26,105927207,1172,1,0,4,468,53529736,6,214118944,17,17,0,14,76,585,0,0,16774000,451,925300728,0,585,322,0,3,1,14,14,907,3,925834993,896592806,23516886,54373612,54373612,1,3,1,2827427856,73389,73389,14,14,14,54373616,4,3,93690,225340,372667,7778,925834993,219412,16401972,1248
1117465.55,0,253952,62,50236,3307488338,1,9123670,187,4,4,4719,360,0,585,255354,0,19,19713,19,26,107471655,1172,1,0,4,468,62463767,6,249855068,18,18,0,14,84,585,0,0,19487955,512,1083502593,0,585,322,0,3,1,14,14,907,3,1082781092,1044737368,28609637,63388242,63388242,1,3,1,3296188616,73389,73389,14,14,14,63388246,4,3,98942,262208,417768,9009,1082781092,255354,19070931,1248
1119470.82,0,253952,62,61207,4031153336,1,10674430,261,4,4,4719,460,0,585,313566,0,19,24051,19,26,109655601,1172,1,0,4,468,76097907,6,304391628,18,18,0,14,84,585,0,0,23935924,649,1314407654,0,585,322,0,3,1,14,14,907,3,1313774133,1272715333,34605491,77298641,77298641,1,3,1,4019529364,73389,73389,14,14,14,77298645,4,3,104879,321997,490434,10977,1313774133,313566,23446401,1248
1121474.98,0,253952,62,68712,4524955708,2,12596751,303,4,4,4719,475,0,585,347252,0,19,26987,19,26,110669145,1172,1,0,4,468,85551806,6,342207224,18,18,0,14,84,585,0,0,26832915,678,1461870306,0,585,322,0,3,1,14,14,907,3,1460996131,1427972610,39422668,86804791,86804791,1,3,1,4513849164,73389,73389,14,14,14,86804795,4,3,105386,356618,524064,12141,1460996131,347252,26309873,1248
1123480.16,0,253952,62,78170,5148499458,2,14548047,336,5,5,4719,565,0,585,398128,0,19,30725,19,26,112479045,1172,1,0,4,468,97318660,6,389210128,18,19,0,14,84,585,0,0,30736171,785,1666522232,0,585,322,0,3,1,14,14,907,3,1665889909,1624620570,45278531,98771971,98771971,1,3,1,5136142524,73389,73389,14,14,14,98771975,4,3,109460,408858,583651,13890,1665889909,398128,30153693,1248
1125484.65,0,253952,62,85718,5644368112,3,16721735,377,5,5,4719,584,0,603,434184,0,19,33671,19,26,116418020,1208,1,0,4,468,106733066,6,426932264,18,19,0,14,84,603,0,0,33796640,816,1820242143,0,603,331,0,3,1,14,14,907,3,1819464242,1780912721,50509926,108304856,108304856,1,3,1,5631852544,73389,73389,14,14,14,108304860,4,3,110259,445893,618317,15110,1819464242,434184,33179623,1292
1127489.22,0,253952,62,91604,6032381416,3,18243113,403,5,5,4719,647,0,621,462754,0,19,36004,19,26,121243236,1244,1,0,4,468,114051790,6,456207160,18,19,0,14,84,621,0,0,36134735,831,1944142469,0,621,342,0,3,1,14,14,907,3,1943036872,1903516798,54369148,115728079,115728079,1,3,1,6017860140,73389,73389,14,14,14,115728083,4,3,113321,475242,662078,16189,1943036872,462754,35474047,1338
1129494.38,0,253952,62,101489,6686358436,3,19999556,464,6,6,4719,684,0,621,519671,0,19,39892,19,26,124561386,1244,1,0,4,468,126450803,6,505803212,18,20,0,14,84,621,0,0,40326691,961,2153000833,0,621,342,0,3,1,14,14,907,3,2153175138,2109414808,60297939,128316963,128316963,1,3,1,6671742408,73389,73389,14,14,14,128302742,4,3,121711,533594,733824,17872,2153175138,519671,39594441,1338
1131499.15,7,253952,62,111781,7363412940,3,21482890,538,6,6,4719,777,0,621,583871,0,19,43946,19,26,124585518,1244,1,0,4,468,139240899,6,556898960,18,20,0,14,84,621,0,0,44849458,10777,2373518973,0,621,342,0,3,1,14,14,907,3,2372693162,2323255528,66331484,141275819,141292203,1,3,1,7346342620,73389,73389,14,14,14,141275823,4,3,125930,599430,817573,19745,2372693162,583871,44033655,1338
1133503.83,7,253952,62,121588,8010226932,3,23185139,585,6,6,4719,815,0,621,641676,0,19,47785,19,26,124585518,1244,1,0,4,468,151522826,6,605961864,18,20,0,14,84,621,0,0,49162358,10889,2578566563,0,621,342,0,3,1,14,14,907,3,2577157976,2526848421,72345907,153732360,153732360,1,3,1,7994082752,73389,73389,14,14,14,153732364,4,3,129896,658698,886255,21393,2577157976,641676,48278063,1338
1135509.73,7,253952,62,131409,8657620580,3,24671224,621,6,6,4719,904,1,621,697668,0,19,51682,19,26,124875102,1244,1,0,4,468,163790509,6,655097304,18,20,0,14,84,621,0,0,53322695,10961,2781005728,0,621,342,0,3,1,14,14,907,3,2779308066,2730896264,77992706,166158292,166158292,1,3,1,8640231216,73389,73389,14,14,14,166158296,4,3,131862,716094,938944,23124,2779308066,697668,52385890,1338
1137514.65,7,253952,62,138321,9111860276,4,27163860,643,7,7,4719,919,1,630,733627,0,19,54356,19,26,126374263,1262,1,0,4,468,172334797,6,689339188,18,21,0,14,84,630,0,0,55960146,11031,2932319523,0,630,347,0,3,1,14,14,907,3,2930769682,2873908574,83121449,174890520,174906904,1,3,1,9093455104,73389,73389,14,14,14,174874140,4,3,136553,752980,967684,24333,2930769682,733627,54994698,1359
1139518.72,7,253952,62,148553,9785622118,4,28835340,701,7,7,4719,1010,1,639,792353,0,19,58410,19,26,128186637,1280,1,0,4,468,185122584,6,740425616,18,21,0,14,84,639,0,0,60348625,11156,3148289402,0,639,352,0,3,1,14,14,907,3,3146297242,3086433487,89180390,187828674,187845058,1,3,1,9767091080,73389,73389,14,14,14,187828678,4,3,139281,813201,1028389,26158,3146297242,792353,59322656,1382
1141522.69,8,253952,62,157065,10346855096,5,31067438,743,7,7,4719,1040,1,648,837170,0,19,61743,19,26,129627061,1298,1,0,4,468,195753676,6,783014704,18,21,0,14,84,648,0,0,63931484,11286,3325657089,0,648,357,0,3,1,14,14,907,3,3323389517,3263296263,94994436,198610173,198610173,1,3,1,10327729028,73389,73389,14,14,14,198610177,4,3,141359,859258,1086217,27600,3323389517,837170,62847826,1406
