timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
901405.98,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
903409.71,0,249856,61,7001,460446446,1,1544054,38,3,3,4342,94,0,558,41220,0,23,2715,18,10,95770923,1118,1,0,4,411,8550106,5,34135744,17,17,4,14,60,558,0,0,2702164,45,181104223,0,558,319,0,3,1,14,14,848,3,180993866,147855171,4246850,8672725,8672725,1,3,1,450981732,73389,73389,14,14,14,8672729,6,3,76965,42187,168010,1544,180993866,41220,2534257,1199
905413.69,0,253952,62,18038,1187507738,1,3959274,73,4,4,4342,190,0,558,96002,0,23,7089,19,10,97954869,1118,1,0,4,411,22338183,5,89352732,18,18,4,14,70,558,0,0,6878895,338,405699649,0,558,319,0,3,1,14,14,848,3,406466310,376423243,10810525,22671521,22671521,1,3,1,1178919124,73389,73389,14,14,14,22671525,6,3,85210,98466,237861,3474,406466310,96002,6641280,1199
907417.76,0,253952,62,29535,1944529150,1,5634161,118,4,4,4342,230,0,576,151057,0,23,11577,19,10,103462342,1154,1,0,4,411,36652077,5,146608308,18,18,4,14,70,576,0,0,11179588,493,645231678,0,576,327,0,3,1,14,14,848,3,645606933,615173830,16812444,37208830,37208830,1,3,1,1934007224,73389,73389,14,14,14,37192450,6,3,92680,155041,310725,5394,645606933,151057,10869260,1245
909420.91,0,253952,62,40338,2655639652,1,7069747,169,4,4,4342,321,0,585,202532,0,23,15848,19,10,106506086,1172,1,0,4,411,50127670,5,200446052,18,18,4,14,70,585,0,0,15073037,774,874630063,0,585,333,0,3,1,14,14,848,3,874593896,839102035,22141180,50876072,50876072,1,3,1,2645555776,73389,73389,14,14,14,50876076,6,3,98532,207898,369676,7329,874593896,202532,14703909,1265
911424.05,0,253952,62,47504,3127792422,2,9486549,207,5,5,4342,335,0,585,232655,0,23,18633,19,10,108400448,1172,1,0,4,411,59075245,5,236236468,18,19,4,14,70,585,0,0,17693344,864,1014572809,0,585,333,0,3,1,14,14,848,3,1014960087,987788363,27176972,59951920,59951920,1,3,1,3117499872,73389,73389,14,14,14,59951924,6,3,108853,238861,416528,8439,1014960087,232655,17277465,1265
913428.00,0,253952,62,56910,3746782030,3,11619688,259,5,5,4342,418,0,585,277855,0,23,22351,19,10,109389860,1172,1,0,4,411,70785253,5,283141012,18,19,4,14,70,585,0,0,21212453,1171,1218798897,0,585,333,0,3,1,14,14,848,3,1218007699,1182907206,32828090,71845816,71845816,1,3,1,3735982464,73389,73389,14,14,14,71845820,6,3,114041,285363,477468,10155,1218007699,277855,20735759,1265
915431.60,5,253952,62,64544,4250812248,3,13067225,298,5,5,4342,488,0,585,313313,0,23,25391,19,10,112177106,1172,1,0,4,411,80354124,5,321416496,18,19,4,14,70,585,0,0,24018520,1310,1379496217,0,585,333,0,3,1,14,14,848,3,1378860603,1341254006,37080593,81552004,81552004,1,3,1,4240704240,73389,73389,14,14,14,81552008,6,3,119615,321825,523376,11530,1378860603,313313,23496034,1265
917435.55,5,253952,62,72906,4801309876,3,14593339,311,6,6,4342,511,0,585,351866,0,23,28648,19,10,113721554,1172,1,0,4,411,90772761,5,363091044,18,20,4,14,70,585,0,0,27240716,1511,1544792906,0,585,333,0,3,1,14,14,848,3,1544433619,1514972951,41808943,92118796,92118796,1,3,1,4790177424,73389,73389,14,14,14,92118800,6,3,128349,361480,576296,12842,1544433619,351866,26665426,1265
919439.68,5,253952,62,82984,5465292890,3,16464320,326,6,6,4342,601,0,585,406384,0,23,32635,19,10,115000550,1172,1,0,4,411,103348706,5,413330168,18,20,4,14,70,585,0,0,31332570,1721,1768506261,0,585,333,0,3,1,14,14,848,3,1767602384,1723929989,47660928,104890951,104890951,1,3,1,5454329484,73389,73389,14,14,14,104890955,6,3,131322,417532,641229,14734,1767602384,406384,30692501,1265
