timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
124320.93,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
126325.43,0,253952,62,10068,662398572,0,1471095,66,3,3,5014,118,0,558,66204,0,31,3929,17,22,95795055,1118,1,0,4,721,12387646,7,49421756,16,17,13,340,558,0,0,4419828,82,242992130,0,558,311,0,3,1,14,14,1227,3,243190593,211187031,5889512,12565640,12565640,1,3,1,653413312,73389,73389,14,14,14,12565644,7,3,81623,67794,215137,2063,243190593,66204,4204876,1263
128329.62,0,253952,62,18181,1197193102,1,3486610,118,3,3,5014,143,0,558,108094,0,31,7103,17,22,97954869,1118,1,0,4,721,22526462,7,90105848,16,17,13,340,558,0,0,7762436,142,413057329,0,558,311,0,3,1,14,14,1227,3,413457742,379590500,11247452,22849586,22849586,1,3,1,1188178504,73389,73389,14,14,14,22849590,7,3,85844,110876,273100,3414,413457742,108094,7489658,1263
130334.68,0,253952,62,26912,1771909712,1,5257730,162,4,4,5014,224,0,558,155283,0,31,10554,18,22,99221799,1118,1,0,4,721,33413296,7,133588620,17,18,13,350,558,0,0,11437566,308,595385203,0,558,311,0,3,1,14,14,1227,3,595030430,560744021,16692424,33891514,33891514,1,3,1,1762358760,73389,73389,14,14,14,33891518,7,3,88180,159509,330956,4975,595030430,155283,11107090,1263
132340.36,0,253952,62,37406,2463071240,1,6393523,245,4,4,5014,266,0,576,218090,0,31,14663,18,22,104020412,1154,1,0,4,721,46489580,7,185893720,17,18,13,350,576,0,0,16323708,491,810382907,0,576,324,0,3,1,14,14,1227,3,809833190,778254821,22712851,47187957,47187957,1,3,1,2453773796,73389,73389,14,14,14,47187961,7,3,91170,224048,410871,6729,809833190,218090,15913523,1315
134345.31,0,253952,62,47838,3149867886,1,7431315,335,4,4,5014,363,0,576,285453,0,31,18793,18,22,104635778,1154,1,0,4,721,59489094,7,237956376,17,18,13,350,576,0,0,21305888,699,1028519572,0,576,324,0,3,1,14,14,1227,3,1028006165,994656632,28729808,60388255,60388255,1,3,1,3140189292,73389,73389,14,14,14,60388259,7,3,97087,293201,500663,8585,1028006165,285453,20806120,1315
136350.50,0,253952,62,57942,3815808222,1,8886568,402,4,4,5014,403,0,576,342886,0,31,22735,18,22,106204358,1154,1,0,4,721,72062917,7,288251668,17,18,13,350,576,0,0,25859910,794,1228888079,0,576,324,0,3,1,14,14,1227,3,1228058568,1204551125,34722555,73158251,73207403,1,3,1,3804229084,73389,73389,14,14,14,73158255,7,3,106320,352247,578706,10202,1228058568,342886,25282310,1315
138355.32,0,253952,62,68485,4510265476,1,10025859,464,5,5,5014,498,0,576,413777,0,31,26902,19,22,107809136,1154,1,0,4,721,85220629,7,340753300,18,19,13,361,576,0,0,30857816,23075,1461593166,0,576,324,0,3,1,14,14,1227,3,1461511382,1423922007,40896104,86487462,86487462,1,3,1,4497348056,73389,73389,14,14,14,86487466,7,3,113029,424970,689592,12185,1461511382,413777,30169532,1315
140360.27,0,253952,62,79166,5213802896,2,12163368,554,5,5,5014,541,0,576,481488,0,31,31068,19,22,110029280,1154,1,0,4,721,98508245,7,393968348,18,19,13,361,576,0,0,35740523,23160,1699777433,0,576,324,0,3,1,14,14,1227,3,1698649606,1646438727,47913959,99947745,99947745,1,3,1,5197282772,73389,73389,14,14,14,99947749,7,3,117606,494427,770686,14101,1698649606,481488,34971358,1315
142365.11,0,253952,62,89763,5912595450,2,13316546,649,5,5,5014,637,0,576,549668,0,31,35263,19,22,111549596,1154,1,0,4,721,111707548,7,446830192,18,19,13,361,576,0,0,40608601,23269,1933557596,0,576,324,0,3,1,14,14,1227,3,1932340299,1867194593,53931399,113336015,113336015,1,3,1,5893472812,73389,73389,14,14,14,113336019,7,3,122049,564416,840708,16091,1932340299,549668,39769642,1315
