timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
880348.86,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
882353.38,0,253952,62,10755,707723454,1,2533964,0,46,4,4,5340,119,0,558,62790,0,19,4199,19,33,96096705,1118,1,0,4,426,13225945,5,52903780,18,18,14,101,558,0,0,4348116,68,259677035,0,558,403,0,3,1,14,14,890,0,3,259773272,225666206,6882634,13431833,13431833,1,3,1,0,698455348,73389,73389,14,14,14,13431837,6,3,84085,64397,207974,2200,259773272,62790,4140307,1266
884358.02,0,253952,62,21672,1426606710,1,4266452,0,88,4,4,5340,210,0,558,116149,0,19,8514,19,33,97641153,1118,1,0,4,426,26852431,5,107409724,18,18,14,101,558,0,0,8615219,107,483207762,0,558,403,0,3,1,14,14,890,0,3,484213750,452000028,12881097,27252564,27252564,1,3,1,0,1417133360,73389,73389,14,14,14,27252568,6,3,90313,119324,274666,4111,484213750,116149,8340864,1266
886362.81,0,253952,62,32660,2150637484,1,6035694,0,129,4,4,5340,253,0,576,169300,0,19,12811,19,33,103449237,1154,1,0,4,426,40552531,5,162145552,18,18,14,101,576,0,0,12900620,152,707340357,0,576,414,0,3,1,14,14,890,0,3,707262584,679800166,18875895,41181506,41181506,1,3,1,0,2141438344,73389,73389,14,14,14,41181510,6,3,93581,174004,335384,5918,707262584,169300,12565695,1309
888367.05,0,253952,62,43487,2863369114,1,7816817,0,165,4,4,5340,345,0,585,224287,0,19,17088,19,33,106529179,1172,1,0,4,426,54045602,5,216117700,18,18,14,101,585,0,0,17109863,199,938920823,0,585,421,0,3,1,14,14,890,0,3,938300250,904696142,24926793,54865132,54865132,1,3,1,0,2852986896,73389,73389,14,14,14,54865136,6,3,100089,230594,395928,7875,938300250,224287,16714551,1330
890371.30,0,253952,62,54700,3601651026,1,9483855,0,210,7,7,5340,387,0,585,282808,0,19,21453,22,33,108085693,1172,1,0,4,426,68007739,5,271966292,21,21,14,112,585,0,0,21524534,410,1177496413,0,585,421,0,3,1,14,14,890,0,3,1177501787,1137322059,31007810,69046311,69046311,1,3,1,0,3590408204,73389,73389,14,14,14,69046315,6,3,109534,290764,480614,9800,1177501787,282808,21043723,1330
892375.81,0,253952,62,65992,4345496394,4,14059285,0,269,7,7,5340,479,0,585,340851,0,19,25915,22,33,110933269,1172,1,0,4,426,82084693,5,328338772,21,21,14,112,585,0,0,25982245,508,1415305960,0,585,421,0,3,1,14,14,890,0,3,1414883263,1372146507,40038513,83307251,83307251,1,3,1,0,4331977084,73389,73389,14,14,14,83307255,6,3,118689,350409,560443,11811,1414883263,340851,25422748,1330
894379.78,0,253952,62,77210,5085397048,4,15692403,0,326,7,7,5340,562,0,594,399025,0,19,30340,22,33,114652574,1190,1,0,4,426,96051175,5,384204700,21,21,14,112,594,0,0,30350272,576,1656650681,0,594,430,0,3,1,14,14,890,0,3,1656462205,1605770869,46038324,97487986,97487986,1,3,1,0,5069375304,73389,73389,14,14,14,97487990,6,3,123553,410137,639163,13843,1656462205,399025,29712214,1352
896384.03,0,253952,62,88535,5831960140,4,17357126,0,375,7,7,5340,608,0,594,455053,0,19,34766,22,33,117439820,1190,1,0,4,426,110185898,5,440743592,21,21,14,112,594,0,0,34648380,664,1890826925,0,594,430,0,3,1,14,14,890,0,3,1891244224,1841376810,51887611,111810144,111810144,1,3,1,0,5814127520,73389,73389,14,14,14,111810148,6,3,128347,467688,716809,15739,1891244224,455053,33932832,1352
898387.93,1,253952,62,100382,6612165922,4,18837587,0,425,10,10,5340,701,0,594,513513,0,19,39414,22,33,118127582,1190,1,0,4,426,124892269,5,499569076,21,24,14,112,594,0,0,39083248,3752,2142871229,0,594,430,0,3,1,14,14,890,0,3,2143926181,2087558311,57882496,126775596,126775596,1,3,1,0,6592331024,73389,73389,14,14,14,126775600,6,3,139013,527710,799609,17873,2143926181,513513,38285062,1352
900391.73,2,253952,62,107559,7085932472,8,24259647,0,460,10,10,5340,758,0,594,546019,0,19,42264,22,33,120540782,1190,1,0,4,426,133882237,5,535528948,21,24,14,112,594,0,0,41704435,3774,2298517488,0,594,430,0,3,1,14,14,890,0,3,2298039536,2236904286,65958292,135877735,135877735,1,3,1,0,7065642252,73389,73389,14,14,14,135877739,6,3,146538,561099,846326,19171,2298039536,546019,40859637,1352
902395.79,2,253952,62,116273,7659860752,8,25213173,0,523,11,11,5340,785,0,594,587314,0,19,45657,22,33,120540782,1190,1,0,4,426,144749991,5,578999964,21,25,14,112,594,0,0,44914799,3968,2488122061,0,594,430,0,3,1,14,14,890,0,3,2486863898,2417776655,70121307,146884736,146901120,1,3,1,0,7638006304,73389,73389,14,14,14,146884740,6,3,152621,603542,893006,20676,2486863898,587314,44023451,1352
904400.36,2,253952,62,124336,8192307564,9,27921617,0,546,12,12,5340,855,0,594,626973,0,19,48843,22,33,120540782,1190,1,0,4,426,154803446,5,619149168,21,26,14,112,594,0,0,47999141,4081,2656842806,0,594,430,0,3,1,14,14,890,0,3,2655466312,2586105542,75913374,157096669,157096669,1,3,1,0,8169026820,73389,73389,14,14,14,157096673,6,3,156176,644257,933702,22115,2655466312,626973,47067209,1352
906404.48,2,253952,62,135285,8912708804,9,29652245,0,591,12,12,5340,904,0,594,684890,0,19,53123,22,33,120540782,1190,1,0,4,426,168452207,5,673808828,21,26,14,112,594,0,0,52268528,4228,2890294575,0,594,430,0,3,1,14,14,890,0,3,2889801747,2813179504,81913123,170938102,170938102,1,3,1,0,8888781336,73389,73389,14,14,14,170938106,6,3,157101,703716,996395,24022,2889801747,684890,51274073,1352
908408.63,2,253952,62,146374,9642273018,9,31409731,0,630,12,12,5340,994,0,594,740574,0,19,57512,22,33,120540782,1190,1,0,4,426,182278245,5,729112980,21,26,14,112,594,0,0,56541366,4365,3123131457,0,594,430,0,3,1,14,14,890,0,3,3121165963,3043195579,87942546,184943375,184943375,1,3,1,0,9617055532,73389,73389,14,14,14,184943379,6,3,160561,760908,1071027,25964,3121165963,740574,55472448,1352
910412.30,2,253952,62,154227,10160022982,10,33068140,0,669,12,12,5340,1038,0,594,781158,0,19,60583,22,33,120540782,1190,1,0,4,426,192059847,5,768239388,21,26,14,112,594,0,0,59413251,4467,3292931478,0,594,430,0,3,1,14,14,890,0,3,3292418192,3206734220,92471451,194850489,194866873,1,3,1,0,10132225460,73389,73389,14,14,14,194850493,6,3,161349,802549,1113823,27374,3292418192,781158,58301649,1352
