timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
695308.54,0,0,0,0,0,0,0,0,0,0,0,40,0,0,11,0,6,0,2097278,2,1,0,6,14,6,291,0,0,0,0,0,0,6957,0,0,0,2,1,14,14,382,1,0,0,156,0,0,1,2,1,0,73389,73389,14,14,14,0,8,3,0,0,0,0,0,0,0,0
697313.62,0,0,20138,1325603912,0,0,0,0,1,1,4553,117,612,123207,11,1880,8,0,126296834,1226,1,0,7,15,6,303,612,0,0,0,1995954,3160,436467256,0,612,433,2,1,14,14,382,1,437158084,390938408,2000372,29812342,29812342,1,2,1,1311022152,73389,73389,14,14,14,29795958,8,3,383171,125381,818196,3353,437158084,123207,1177844,1662
699325.83,253952,62,39354,2591857506,3,3324656,0,26,22,22,4553,120,675,246367,11,6866,29,23,140299886,1352,1,0,28,36,6,453,675,0,0,0,6385182,374958,800298138,0,675,460,2,1,14,14,382,1,812514096,761553191,31003745,58534704,58551088,1,2,1,2575526976,73389,73389,14,14,14,58534704,8,3,532531,251138,1265212,6218,812514096,246367,5120235,1832
701331.24,253952,62,53181,3503067366,20,21200043,0,71,22,22,4553,122,675,332799,11,10746,29,23,140830790,1352,1,0,28,36,6,453,675,0,0,0,10137509,539774,1078304262,0,675,460,2,1,14,14,382,1,1078852400,1027861757,55862371,79260403,79260403,1,2,1,3486736836,73389,73389,14,14,14,79244019,8,3,537356,339545,1374289,8250,1078852400,332799,8763611,1832
703342.92,253952,62,67821,4467823446,20,23648630,0,102,25,25,4553,125,675,428210,11,14906,29,23,141361694,1352,1,0,28,39,6,453,675,0,0,0,13726599,722103,1356569912,0,675,460,2,1,14,14,382,1,1360263984,1309898792,62618629,101171783,101188167,1,2,1,4451558452,73389,73389,14,14,14,101171783,8,3,556334,437072,1548482,10397,1360263984,428210,12178644,1832
705349.37,253952,62,85184,5611830410,20,27619351,0,158,26,26,4553,128,675,554856,11,19810,29,23,141627146,1352,1,0,28,40,6,453,675,0,0,0,18504168,1060062,1691625489,0,675,460,2,1,14,14,382,1,1694759728,1644270467,72273205,127180878,127197262,1,2,1,5595958632,73389,73389,14,14,14,127180878,8,3,562885,566409,1719216,12949,1694759728,554856,16785642,1832
707353.73,253952,62,98309,6476503094,24,32730506,0,184,26,26,4553,130,675,629385,11,23493,29,23,141892598,1352,1,0,28,40,6,453,675,0,0,0,21656117,1160259,1947728380,0,675,460,2,1,14,14,382,1,1947073328,1897120436,81864641,146837743,146837743,1,2,1,6460860692,73389,73389,14,14,14,146837743,8,3,567968,642666,1826025,14874,1947073328,629385,19830907,1832
709359.53,253952,62,114436,7539507562,24,33827384,0,213,29,29,4553,132,675,730916,11,28004,29,23,142423502,1352,1,0,28,43,6,453,675,0,0,0,25629896,1224393,2255903431,0,675,460,2,1,14,14,382,1,2257976112,2207855689,87731513,170995446,170995446,1,2,1,7523078728,73389,73389,14,14,14,170979062,8,3,580250,746528,1981371,17246,2257976112,730916,23649494,1832
711364.38,253952,62,126596,8340407102,27,38881704,0,241,29,29,4553,134,675,789794,11,31430,29,23,142423502,1352,1,0,28,43,6,453,675,0,0,0,28223108,1232325,2492728115,0,675,460,2,1,14,14,382,1,2491939632,2441949122,95522103,189198453,189198453,1,2,1,8324731932,73389,73389,14,14,14,189198453,8,3,582265,806817,2062811,19031,2491939632,789794,26161370,1832
713370.82,253952,62,139266,9175526358,27,40220034,0,278,29,29,4553,136,675,850238,11,34997,29,23,142942340,1352,1,0,28,43,6,453,675,0,0,0,30845195,1232472,2736232978,0,675,460,2,1,14,14,382,1,2735864624,2686078595,99525307,208165031,208181415,1,2,1,9159261364,73389,73389,14,14,14,208165031,8,3,587221,868695,2140478,20892,2735864624,850238,28705901,1832
