timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1003959.35,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1005963.67,253952,62,26198,1724887754,0,0,0,0,29,29,5118,118,675,123033,24,3170,44,57,140034434,1352,1,0,43,43,3,14,174,675,0,0,0,2455879,98,556120742,0,675,369,2,1,14,14,346,0,1,559020848,508014397,2987891,38839038,38855422,1,2,1,0,1708917672,73389,73389,14,14,14,38839038,5,3,198396,125605,471478,4284,559020848,123033,1984503,1715
1007967.66,253952,62,47674,3140036998,0,0,0,0,29,29,5118,121,675,210329,24,9191,44,57,140565338,1352,1,0,43,43,3,14,174,675,0,0,0,6741017,249,970611520,0,675,369,2,1,14,14,346,0,1,972684080,921739981,10984263,70995563,71011947,1,2,1,0,3123804772,73389,73389,14,14,14,70995563,5,3,202955,215278,571177,7440,972684080,210329,6170125,1715
1009972.15,253952,62,68646,4522156098,0,0,0,0,29,29,5118,125,675,305680,24,15131,44,57,141361694,1352,1,0,43,43,3,14,174,675,0,0,0,11154485,339,1374620248,0,675,369,2,1,14,14,346,0,1,1376385840,1325809567,22975856,102406616,102423000,1,2,1,0,4505891104,73389,73389,14,14,14,102406616,5,3,215930,313105,707505,10520,1376385840,305680,10447434,1715
1011976.42,253952,62,90204,5942679294,0,0,0,1,29,29,5118,128,675,391272,24,21176,44,57,141627146,1352,1,0,43,43,3,14,174,675,0,0,0,15476622,387,1789241042,0,675,369,2,1,14,14,346,0,1,1791359792,1740987125,30860833,134710597,134710597,1,2,1,0,5926545372,73389,73389,14,14,14,134694213,5,3,218998,401064,821494,13686,1791359792,391272,14655764,1715
1013980.31,253952,62,111300,7332924858,4,4334899,0,13,29,29,5118,132,675,480853,24,27149,44,57,142423502,1352,1,0,43,43,3,14,174,675,0,0,0,19822179,472,2195345168,0,675,369,2,1,14,14,346,0,1,2197289776,2147494244,89056569,166285490,166301874,1,2,1,0,7316561560,73389,73389,14,14,14,166285490,5,3,235403,493067,952923,16783,2197289776,480853,18870066,1715
1015984.22,253952,62,132815,8750364554,11,11335544,0,15,29,29,5118,135,675,572771,24,33182,44,57,142688954,1352,1,0,43,43,3,14,174,675,0,0,0,24149981,555,2611807437,0,675,369,2,1,14,14,346,0,1,2611608368,2561786095,145799781,198517902,198517902,1,2,1,0,8734787688,73389,73389,14,14,14,198517902,5,3,248159,587360,1093396,19944,2611608368,572771,23057571,1715
1017987.85,253952,62,154877,10203593522,11,11335544,0,15,29,29,5118,139,675,667018,24,39416,44,57,143473244,1352,1,0,43,43,3,14,174,675,0,0,0,28275251,609,3033871943,0,675,369,2,1,14,14,346,0,1,3035597776,2986565088,152935709,231548812,231548812,1,2,1,0,10188147728,73389,73389,14,14,14,231548812,5,3,252597,683737,1202825,23182,3035597776,667018,27073581,1715
1019991.46,253952,62,176963,11658719726,11,11335544,0,15,29,29,5118,143,675,748702,24,45659,44,57,144004148,1352,1,0,43,43,3,14,174,675,0,0,0,32443963,629,3458717960,0,675,369,2,1,14,14,346,0,1,3460402128,3411881362,159019457,264606457,264622841,1,2,1,0,11642684108,73389,73389,14,14,14,264606457,5,3,254021,767570,1306571,26423,3460402128,748702,31138715,1715
1021994.99,253952,62,199139,13120009622,11,11335544,0,15,29,29,5118,146,675,834693,24,51872,44,57,144535052,1352,1,0,43,43,3,14,174,675,0,0,0,36568089,756,3884613807,0,675,369,2,1,14,14,346,0,1,3887172560,3838998562,175106950,297833975,297833975,1,2,1,0,13104694900,73389,73389,14,14,14,297833975,5,3,263607,855908,1433422,29679,3887172560,834693,35136169,1715
