timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
831335.87,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
833340.39,253952,62,23790,1566280710,0,0,0,0,25,25,4740,118,675,121545,11,2513,36,39,140034434,1352,1,0,35,39,40,10,354,675,0,0,0,2226574,41,510925743,0,675,374,2,1,14,14,347,0,1,512752432,461616166,2476503,35232843,35249227,1,2,1,0,1550245092,73389,73389,14,14,14,35232843,6,3,466376,123590,830582,3931,512752432,121545,1396094,1689
835344.80,253952,62,45620,3004895150,0,0,0,0,25,25,4740,121,675,226064,11,8630,36,39,140565338,1352,1,0,35,39,40,10,354,675,0,0,0,6470578,101,930759103,0,675,374,2,1,14,14,347,0,1,932969264,882256352,10796949,67936073,67936073,1,2,1,0,2989187212,73389,73389,14,14,14,67936073,6,3,477781,230529,974938,7137,932969264,226064,5495916,1689
837349.38,253952,62,67286,4432496234,0,0,0,0,25,25,4740,125,675,326114,11,14762,36,39,141361694,1352,1,0,35,39,40,10,354,675,0,0,0,10701104,141,1347347716,0,675,374,2,1,14,14,347,0,1,1349909296,1299546682,21615771,100379318,100395702,1,2,1,0,4416689992,73389,73389,14,14,14,100379318,6,3,488610,332853,1128843,10318,1349909296,326114,9572717,1689
839353.83,253952,62,89098,5869665574,0,0,0,15,25,25,4740,128,675,416152,11,20876,36,39,141627146,1352,1,0,35,39,40,10,354,675,0,0,0,14942799,237,1764853531,0,675,374,2,1,14,14,347,0,1,1769732912,1719606417,58983532,133043747,133060131,1,2,1,0,5853924868,73389,73389,14,14,14,133043747,6,3,497275,425297,1260535,13521,1769732912,416152,13682897,1689
841357.84,253952,62,109822,7235531746,21,22547193,0,45,25,25,4740,132,675,506032,11,26747,36,39,142423502,1352,1,0,35,39,40,10,354,675,0,0,0,19173462,465,2167560539,0,675,374,2,1,14,14,347,0,1,2169109296,2118981831,170957910,164077968,164094352,1,2,1,0,7219430592,73389,73389,14,14,14,164077968,6,3,509493,517494,1376315,16568,2169109296,506032,17797969,1689
843362.38,253952,62,130825,8619151558,21,23555774,0,66,25,25,4740,135,675,592662,11,32639,36,39,142688954,1352,1,0,35,39,40,10,354,675,0,0,0,23320627,582,2573531895,0,675,374,2,1,14,14,347,0,1,2573073200,2523457653,179580346,195534299,195534299,1,2,1,0,8603509156,73389,73389,14,14,14,195534299,6,3,514267,606449,1503878,19650,2573073200,592662,21817741,1689
845366.94,253952,62,144931,9548645962,23,27116686,0,96,26,26,4740,137,675,648957,11,36596,36,39,142942340,1352,1,0,35,40,40,10,354,675,0,0,0,26014724,882,2844705498,0,675,374,2,1,14,14,347,0,1,2844785456,2795190440,185958400,216645022,216661406,1,2,1,0,9532380968,73389,73389,14,14,14,216645022,6,3,518696,664187,1570742,21723,2844785456,648957,24445086,1689
847371.36,253952,62,165438,10899700998,23,29026760,0,129,27,27,4740,141,675,749218,11,42407,36,39,144004148,1352,1,0,35,41,40,10,354,675,0,0,0,30313682,1071,3239515256,0,675,374,2,1,14,14,347,0,1,3238628304,3189964652,193690326,247359755,247376139,1,2,1,0,10883829220,73389,73389,14,14,14,247359755,6,3,526161,766987,1686376,24731,3238628304,749218,28628584,1689
849376.38,253952,62,186201,12267592170,23,30773333,0,163,27,27,4740,144,675,850931,11,48233,36,39,144269600,1352,1,0,35,41,40,10,354,675,0,0,0,34621055,1153,3636711359,0,675,374,2,1,14,14,347,0,1,3638397904,3589897737,200871504,278439254,278455638,1,2,1,0,12251327176,73389,73389,14,14,14,278439254,6,3,530741,871289,1799492,27781,3638397904,850931,32823020,1689
851381.19,253952,62,206361,13596230586,23,32916426,0,219,27,27,4740,147,675,950325,11,53897,36,39,144800504,1352,1,0,35,41,40,10,354,675,0,0,0,38879244,1321,4026573378,0,675,374,2,1,14,14,347,0,1,4026502096,3978174481,209340392,308656434,308656434,1,2,1,0,13580883096,73389,73389,14,14,14,308656434,6,3,535132,973162,1930069,30742,4026502096,950325,36950105,1689
853385.61,253952,62,222272,14644548374,25,36410396,0,266,27,27,4740,150,675,1022741,11,58401,36,39,145331408,1352,1,0,35,41,40,10,354,675,0,0,0,42085914,1506,4333674216,0,675,374,2,1,14,14,347,0,1,4332817360,4284642068,216553565,332474391,332490775,1,2,1,0,14628873204,73389,73389,14,14,14,332474391,6,3,540519,1047375,2019919,33079,4332817360,1022741,40067764,1689
855390.84,253952,62,239831,15801400394,25,38210079,0,302,29,29,4740,153,675,1108465,11,63356,36,39,145596860,1352,1,0,35,43,40,10,354,675,0,0,0,45744077,1598,4670691366,0,675,374,2,1,14,14,347,0,1,4670458832,4622842515,222820706,358762014,358778398,1,2,1,0,15785528616,73389,73389,14,14,14,358762014,6,3,551019,1135192,2135367,35655,4670458832,1108465,43610644,1689
857395.39,253952,62,259876,17122236718,25,40588602,0,357,29,29,4740,156,675,1211362,11,68985,36,39,146127764,1352,1,0,35,43,40,10,354,675,0,0,0,50025135,1939,5057543298,0,675,374,2,1,14,14,347,0,1,5056596944,5009027778,230673442,388776553,388792937,1,2,1,0,17106168332,73389,73389,14,14,14,388776553,6,3,557903,1240678,2281756,38601,5056596944,1211362,47745507,1689
859400.30,253952,62,279986,18447598334,25,42804227,0,406,29,29,4740,159,675,1312260,11,74637,36,39,146658668,1352,1,0,35,43,40,10,354,675,0,0,0,54339380,2071,5444785468,0,675,374,2,1,14,14,347,0,1,5443914704,5396380676,238502757,418911813,418911813,1,2,1,0,18432119772,73389,73389,14,14,14,418911813,6,3,563640,1344051,2403317,41556,5443914704,1312260,51938380,1689
861405.28,253952,62,293086,19309941182,28,46350856,0,426,30,30,4740,162,675,1370164,11,78374,36,39,146924120,1352,1,0,35,44,40,10,354,675,0,0,0,56878629,2252,5695110153,0,675,374,2,1,14,14,347,0,1,5694921547,5648516152,244746722,438513493,438513493,1,2,1,0,19294593692,73389,73389,14,14,14,438513493,6,3,573761,1403259,2499190,43475,5694921547,1370164,54381859,1689
863409.54,253952,62,313795,20674365562,28,47548641,0,445,34,34,4740,166,675,1470322,11,84242,36,39,147720476,1352,1,0,35,48,40,10,354,675,0,0,0,61130368,2479,6093513116,0,675,374,2,1,14,14,347,0,1,6093149545,6047233160,251869083,469531330,469531330,1,2,1,0,20659378520,73389,73389,14,14,14,469531330,6,3,589254,1505804,2638519,46520,6093149545,1470322,58494446,1689
865414.83,253952,62,334625,22046499180,29,49634627,0,448,38,38,4740,171,675,1557454,11,90243,36,39,148251380,1352,1,0,35,52,40,10,354,675,0,0,0,65348490,2555,6493390734,0,675,374,2,1,14,14,347,0,1,6493646858,6448229823,261163610,500723358,500723358,1,2,1,0,22031106856,73389,73389,14,14,14,500706974,6,3,599638,1595222,2768911,49582,6493646858,1557454,62582344,1689
867418.96,253952,62,356654,23498155284,29,49634627,0,448,38,38,4740,174,675,1643642,11,96412,36,39,149047736,1352,1,0,35,52,40,10,354,675,0,0,0,69607427,2737,6916796023,0,675,374,2,1,14,14,347,0,1,6917664778,6872721127,268545433,533705116,533705116,1,2,1,0,23483025104,73389,73389,14,14,14,533705116,6,3,609623,1683651,2873149,52817,6917664778,1643642,66737219,1689
869423.91,253952,62,377956,24901475280,29,49634627,0,448,38,38,4740,179,675,1739091,11,102496,36,39,149844092,1352,1,0,35,52,40,10,354,675,0,0,0,73797436,2932,7326558920,0,675,374,2,1,14,14,347,0,1,7327128387,7282785569,274524664,565591305,565607689,1,2,1,0,24886017420,73389,73389,14,14,14,565591305,6,3,612844,1781391,2983812,55947,7327128387,1739091,70816734,1689
871428.46,253952,62,399068,26291101560,29,49634627,0,448,38,38,4740,186,675,1823436,11,108598,36,39,151171352,1352,1,0,35,52,40,10,354,675,0,0,0,77918972,2989,7729596412,0,675,374,2,1,14,14,347,0,1,7730000323,7688920762,285226136,597196807,597196807,1,2,1,0,26276659508,73389,73389,14,14,14,597196807,6,3,616238,1867808,3086683,59042,7730000323,1823436,74835566,1689
871747.03,253952,62,400982,26415782060,34,49650251,5,453,38,38,4740,194,675,1829910,11,109422,43,39,158511825,1359,1,1035,42,59,40,35,379,675,352,1035,89,78636547,3125,7767166032,8,675,374,2,1,14,14,347,40411951,1,7763869224,7725268584,402887946,600037902,600037902,1,2,1,40411951,26401667688,73389,73389,14,14,14,600037902,6,3,618012,1874487,3099690,59330,7763869224,1829910,75540163,1689
