timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
362533.13,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
364537.88,253952,62,24332,1602066674,0,0,0,0,31,31,9398,118,675,127247,35,2660,46,16,140034434,1352,1,0,45,45,23,14,122,675,0,0,0,2255634,51,518265105,0,675,338,2,1,14,14,302,1,522976048,472110089,2538152,36058076,36058076,1,2,1,1586555344,73389,73389,14,14,14,36058076,5,3,364738,129554,688481,4009,522976048,127247,1567360,1697
366542.10,253952,62,47562,3132696966,0,0,0,1,31,31,9398,121,675,230400,35,9161,46,16,140565338,1352,1,0,45,45,23,14,122,675,0,0,0,6704699,141,969298861,0,675,338,2,1,14,14,302,1,970324784,919600473,11563268,70831723,70848107,1,2,1,3116595812,73389,73389,14,14,14,70831723,5,3,370674,235244,816295,7422,970324784,230400,5888796,1697
368546.70,253952,62,70836,4666476294,7,7000919,0,15,31,31,9398,125,675,330891,35,15728,46,16,141361694,1352,1,0,45,45,23,14,122,675,0,0,0,11122463,239,1418534818,0,675,338,2,1,14,14,302,1,1418459952,1367977345,46077802,105701515,105701515,1,2,1,4650145764,73389,73389,14,14,14,105685131,5,3,381599,338059,974392,10841,1418459952,330891,10148641,1697
370551.22,253952,62,93751,6176462746,15,15622603,0,40,31,31,9398,129,675,432722,35,22199,46,16,141892598,1352,1,0,45,45,23,14,122,675,0,0,0,15485778,366,1854137445,0,675,338,2,1,14,14,302,1,1859779376,1809382228,113941167,140008218,140024602,1,2,1,6160361592,73389,73389,14,14,14,140008218,5,3,402435,442292,1113013,14208,1859779376,432722,14373530,1697
372555.42,253952,62,113127,7453190034,28,30166416,0,88,31,31,9398,132,675,519233,35,27645,46,16,142423502,1352,1,0,45,45,23,14,122,675,0,0,0,19273037,441,2231395378,0,675,338,2,1,14,14,302,1,2232548144,2182641716,171139731,169033684,169033684,1,2,1,7436761200,73389,73389,14,14,14,169017300,5,3,408212,530918,1218730,17052,2232548144,519233,18055233,1697
374559.73,253952,62,129007,8499476206,29,32639481,0,115,33,33,9398,135,675,590748,35,32144,46,16,142688954,1352,1,0,45,47,23,14,122,675,0,0,0,22382206,497,2535880713,0,675,338,2,1,14,14,302,1,2538076976,2488433136,177094411,192802489,192818873,1,2,1,8483309516,73389,73389,14,14,14,192802489,5,3,415385,604162,1304441,19383,2538076976,590748,21078827,1697
376564.43,253952,62,150194,9895420094,29,35281314,0,167,33,33,9398,138,675,691122,35,38087,46,16,143207792,1352,1,0,45,47,23,14,122,675,0,0,0,26642049,792,2942657877,0,675,338,2,1,14,14,302,1,2945841968,2896532845,184821492,224543381,224543381,1,2,1,9879187868,73389,73389,14,14,14,224526997,5,3,420915,707067,1431981,22494,2945841968,691122,25211325,1697
378569.01,253952,62,171084,11271575418,30,37803175,0,228,34,34,9398,142,675,789915,35,44000,46,16,144004148,1352,1,0,45,48,23,14,122,675,0,0,0,30934575,1066,3345734618,0,675,338,2,1,14,14,302,1,3347155920,3298654678,191891731,255823362,255823362,1,2,1,11256227928,73389,73389,14,14,14,255823362,5,3,430633,808399,1557334,25559,3347155920,789915,29378692,1697
380574.14,253952,62,192728,12697734710,31,39483165,0,285,34,34,9398,145,675,889736,35,50069,46,16,144535052,1352,1,0,45,48,23,14,122,675,0,0,0,35320620,1128,3762738070,0,675,338,2,1,14,14,302,1,3763964880,3715583630,199490757,288233839,288233839,1,2,1,12682288916,73389,73389,14,14,14,288233839,5,3,434555,910722,1676499,28739,3763964880,889736,33645762,1697
