timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
145949.53,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
147955.13,0,253952,62,6506,427704476,0,1329480,14,3,3,6692,92,0,558,42431,0,10,2523,16,16,95481339,1118,1,0,4,718,7922240,6,31624564,15,17,12,62,558,0,0,2660245,62,172645129,0,558,340,0,3,1,14,14,1169,3,172535075,137407549,3990753,8052292,8052292,1,3,1,418719216,73389,73389,14,14,14,8052296,5,3,78350,43414,163347,1474,172535075,42431,2496994,1224
149959.96,0,253952,62,12671,833893730,1,3897838,44,3,3,6692,147,0,558,72546,0,10,4967,16,16,97327437,1118,1,0,4,718,15612648,6,62450592,15,17,12,62,558,0,0,5093369,175,297210007,0,558,340,0,3,1,14,14,1169,3,297152065,265454462,8990991,15852347,15852347,1,3,1,824322076,73389,73389,14,14,14,15852351,5,3,80871,74410,202401,2541,297152065,72546,4891156,1224
151964.62,0,253952,62,19041,1253855712,1,4754513,71,3,3,6692,167,0,558,104932,0,10,7458,16,16,99197667,1118,1,0,4,718,23590926,6,94298936,15,17,12,62,558,0,0,7625280,213,426071608,0,558,340,0,3,1,14,14,1169,3,426033429,397357624,12380064,23945155,23945155,1,3,1,1245148092,73389,73389,14,14,14,23945159,5,3,84145,107650,241440,3576,426033429,104932,7384117,1224
153971.46,1,253952,62,28191,1856043972,1,6358748,136,4,4,6692,257,0,567,168683,0,10,11087,17,16,101975959,1136,1,0,4,718,34986887,6,139947548,16,18,12,71,567,0,0,12060301,20912,615784093,0,567,351,0,3,1,14,14,1169,3,615429008,587360167,18433604,35503179,35503179,1,3,1,1846165340,73389,73389,14,14,14,35503183,5,3,91786,172972,343344,5216,615429008,168683,11717428,1260
155979.76,1,253952,62,37691,2481471482,1,7461689,226,4,4,6692,293,0,567,244988,0,10,14790,17,16,103242889,1136,1,0,4,718,46840243,6,187296368,16,18,12,71,567,0,0,16944814,59245,823484923,0,567,351,0,3,1,14,14,1169,3,822799534,784416745,24452907,47525988,47525988,1,3,1,2471351408,73389,73389,14,14,14,47525992,5,3,95650,251106,453330,6892,822799534,244988,16492147,1260
157987.08,1,253952,62,47189,3107371220,1,8543273,325,4,4,6692,329,0,567,313215,0,10,18509,17,16,104799403,1136,1,0,4,718,58720861,6,234883444,16,18,12,71,567,0,0,21868946,83746,1012652252,0,567,351,0,3,1,14,14,1169,3,1012288380,981072505,30473416,59577247,59577247,1,3,1,3098016876,73389,73389,14,14,14,59577251,5,3,104673,320976,537248,8438,1012288380,313215,21332571,1260
159991.60,1,253952,62,54929,3616827938,2,10433427,369,4,4,6692,407,0,567,367460,0,10,21584,17,16,106066333,1136,1,0,4,718,68382329,6,273529316,16,18,12,71,567,0,0,25439400,88416,1174660455,0,567,351,0,3,1,14,14,1169,3,1174785134,1141544180,35935922,69376150,69376150,1,3,1,3607559832,73389,73389,14,14,14,69376154,5,3,106932,376541,613256,9824,1174785134,367460,24827155,1260
161996.96,1,253952,62,62309,4103608712,2,12201426,407,5,5,6692,430,0,567,413346,0,10,24463,17,16,107936563,1136,1,0,4,718,77552513,6,310210052,16,19,12,71,567,0,0,28639438,93875,1329461804,0,567,351,0,3,1,14,14,1169,3,1329223540,1294958699,40886583,78709824,78726208,1,3,1,4092910880,73389,73389,14,14,14,78709828,5,3,113147,423578,671979,11079,1329223540,413346,27968602,1260
164002.05,1,253952,62,68041,4481746660,4,14580266,416,6,6,6692,486,0,567,442825,0,10,26735,17,16,110108443,1136,1,0,4,718,84723516,6,338764732,16,20,12,71,567,0,0,30886497,93899,1447862666,0,567,351,0,3,1,14,14,1169,3,1446886291,1414228835,45531133,85983432,85983432,1,3,1,4471138496,73389,73389,14,14,14,85983436,5,3,115958,453854,712920,12072,1446886291,442825,30174803,1260
166009.08,1,253952,62,77541,5106872520,4,15611449,500,7,7,6692,552,0,576,514853,0,10,30484,17,16,112801796,1154,1,0,4,718,96595591,6,386317656,16,21,12,71,576,0,0,35579988,148162,1652341038,0,576,360,0,3,1,14,14,1169,3,1651298732,1611311829,51296156,97992016,98008400,1,3,1,5095584864,73389,73389,14,14,14,97992020,5,3,121258,527604,801814,13782,1651298732,514853,34779589,1292
168015.36,3,253952,62,87325,5751660346,4,16722490,596,7,7,6692,612,0,576,583419,0,10,34328,17,16,114478970,1154,1,0,4,718,108784235,6,435136940,16,21,12,71,576,0,0,40477610,176158,1853379385,0,576,360,0,3,1,14,14,1169,3,1851737918,1814544121,57329456,110370955,110370955,1,3,1,5739289692,73389,73389,14,14,14,110370959,5,3,123738,597861,894014,15436,1851737918,583419,39585230,1292
