timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
451958.73,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
453963.96,1,0,0,18957,1247674992,0,0,0,0,1,1,8613,117,576,124296,16,1770,16,46,118681202,1154,1,0,15,15,4,14,97,576,0,0,0,1987704,24,409597311,0,576,395,2,1,14,14,341,1,411205828,367905902,1988838,28047188,28063572,1,2,1,1234076272,73389,73389,14,14,14,28047188,6,3,358997,126240,858152,3155,411205828,124296,1129637,1730
455971.88,1,253952,62,36515,2404738994,21,22727094,0,53,32,32,8613,120,675,264153,16,6124,47,69,140299886,1352,1,0,46,46,12,14,231,675,0,0,0,5800772,873052,749285941,0,675,445,2,1,14,14,341,1,757726000,706849488,40196412,54283500,54299884,1,2,1,2388474000,73389,73389,14,14,14,54283500,6,3,498697,271610,1302641,5800,757726000,264153,4498347,1983
457987.34,1,253952,62,52961,3488649446,28,32699544,0,123,32,32,8613,122,675,397917,16,10694,47,69,140830790,1352,1,0,46,46,12,14,231,675,0,0,0,10799467,1903018,1070930257,0,675,445,2,1,14,14,341,1,1074395952,1023642025,58608156,78932723,78932723,1,2,1,3472318916,73389,73389,14,14,14,78916339,6,3,506185,407971,1453308,8216,1074395952,397917,9346495,1983
459998.76,1,253952,62,69022,4547063086,28,36270953,0,192,33,33,8613,125,675,526921,16,15248,47,69,141361694,1352,1,0,46,47,12,14,231,675,0,0,0,15344119,2795188,1380124787,0,675,445,2,1,14,14,341,1,1383725872,1333093477,67257583,102986089,103002473,1,2,1,4531387916,73389,73389,14,14,14,102986089,6,3,517381,539501,1634911,10576,1383725872,526921,13709671,1983
462004.28,1,253952,62,84028,5535539890,29,39116348,0,250,34,34,8613,127,675,644281,16,19480,47,69,141361694,1352,1,0,46,48,12,14,231,675,0,0,0,19387381,3545971,1669384993,0,675,445,2,1,14,14,341,1,1672346416,1622022114,76850446,125456684,125456684,1,2,1,5520094096,73389,73389,14,14,14,125456684,6,3,527344,659291,1804192,12778,1672346416,644281,17583770,1983
464012.23,1,253952,62,94601,6232433798,32,43903552,0,265,34,34,8613,129,675,700934,16,22433,47,69,141892598,1352,1,0,46,48,12,14,231,675,0,0,0,21785904,3569217,1875780935,0,675,445,2,1,14,14,341,1,1875770160,1825759389,84139748,141292203,141308587,1,2,1,6216856932,73389,73389,14,14,14,141292203,6,3,531989,717189,1874051,14330,1875770160,700934,19912498,1983
466025.95,1,253952,62,109475,7212525302,32,45954731,0,315,37,37,8613,132,675,829685,16,26619,47,69,142158050,1352,1,0,46,51,12,14,231,675,0,0,0,25805029,4645169,2161242496,0,675,445,2,1,14,14,341,1,2162424624,2112290093,90917572,163564031,163564031,1,2,1,7196817364,73389,73389,14,14,14,163564031,6,3,551203,848371,2074241,16517,2162424624,829685,23731553,1983
468034.78,1,253952,62,124187,8181734522,32,51244607,0,368,37,37,8613,134,675,958489,16,30781,47,69,142423502,1352,1,0,46,51,12,14,231,675,0,0,0,29922645,5760280,2441715383,0,675,445,2,1,14,14,341,1,2445540144,2395577662,99495104,185592258,185592258,1,2,1,8165338456,73389,73389,14,14,14,185575874,6,3,558290,979616,2231417,18677,2445540144,958489,27692108,1983
470039.92,1,253952,62,136782,9011685192,35,56336591,0,404,37,37,8613,136,675,1052805,16,34319,47,69,142942340,1352,1,0,46,51,12,14,231,675,0,0,0,33357132,6415743,2688101163,0,675,445,2,1,14,14,341,1,2687892272,2638199493,112415488,204454499,204454499,1,2,1,8995997956,73389,73389,14,14,14,204454499,6,3,568876,1075782,2378939,20526,2687892272,1052805,30979176,1983
