timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
724078.18,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
726083.55,1,253952,62,6742,443448490,0,1304821,27,3,3,5931,95,0,558,47514,0,5,2621,13,12,95445141,1118,1,0,4,520,8227447,5,32845224,12,17,9,160,558,0,0,2931714,28972,176283752,0,558,318,0,3,1,14,14,994,3,176554698,142202287,4260562,8361429,8361429,1,3,1,434794340,73389,73389,14,14,14,8361433,6,3,79939,48620,170846,1508,176554698,47514,2760988,1263
728088.37,1,253952,62,15207,1001010042,0,2468337,97,3,3,5931,124,0,567,102153,0,5,5930,13,12,98488885,1136,1,0,4,520,18780605,5,75122420,12,17,9,160,567,0,0,6990268,73460,347758240,0,567,324,0,3,1,14,14,994,3,347736820,317757885,9521779,19065326,19081710,1,3,1,991396984,73389,73389,14,14,14,19065330,6,3,83839,104747,232667,2876,347736820,102153,6757891,1285
730096.33,1,253952,62,21670,1425908536,1,5058319,113,4,4,5931,192,0,567,140021,0,5,8489,14,12,99176647,1136,1,0,4,520,26831920,5,107263032,13,18,9,169,567,0,0,9715878,77957,485320415,0,567,324,0,3,1,14,14,994,3,486114693,451640879,14800434,27232306,27248690,1,3,1,1416079944,73389,73389,14,14,14,27232310,6,3,89509,143726,289754,4081,486114693,140021,9426515,1285
732103.11,1,253952,62,30937,2036922844,1,6368125,195,4,4,5931,231,0,567,205045,0,5,12114,14,12,101324395,1136,1,0,4,520,38387405,5,153484924,13,18,9,169,567,0,0,14406127,132432,672238895,0,567,324,0,3,1,14,14,994,3,671664130,644364060,20883963,38970110,38986494,1,3,1,2026445752,73389,73389,14,14,14,38970114,6,3,91949,210367,362047,5582,671664130,205045,14044675,1285
734108.79,1,253952,62,39820,2621600926,1,7550409,272,4,4,5931,317,0,576,274220,0,5,15640,14,12,104647844,1154,1,0,4,520,49492008,5,197903292,13,18,9,169,576,0,0,18902578,189434,863940805,0,576,333,0,3,1,14,14,994,3,863186249,828144233,26610002,50233222,50233222,1,3,1,2612127576,73389,73389,14,14,14,50233226,6,3,97758,281297,449907,7231,863186249,274220,18453451,1318
736114.45,1,253952,62,45808,3015647338,2,10199596,283,4,4,5931,327,0,576,302125,0,5,17960,14,12,105950972,1154,1,0,4,520,56943533,5,227709476,13,18,9,169,576,0,0,21274584,189471,980998238,0,576,333,0,3,1,14,14,994,3,980287387,952653843,31629531,57791835,57791835,1,3,1,3005175452,73389,73389,14,14,14,57791839,6,3,101002,310018,486948,8155,980287387,302125,20788501,1318
738120.55,1,253952,62,55099,3627849564,2,11443841,356,5,5,5931,416,0,594,368038,0,5,21658,14,12,111364859,1190,1,0,4,520,68552547,5,274145412,13,19,9,169,594,0,0,25925761,227877,1177653311,0,594,347,0,3,1,14,14,994,3,1176948624,1145276352,37557449,69566281,69566281,1,3,1,3617446644,73389,73389,14,14,14,69566285,6,3,109071,377648,576987,9855,1176948624,368038,25349831,1370
740126.42,1,253952,62,64533,4248963764,2,12637028,442,5,5,5931,452,0,603,437297,0,5,25340,14,12,114141697,1208,1,0,4,520,80300820,5,321203280,13,19,9,169,603,0,0,30597774,244658,1380344117,0,603,354,0,3,1,14,14,994,3,1379643591,1341129283,43424730,81482594,81498978,1,3,1,4237094920,73389,73389,14,14,14,81482598,6,3,111708,448541,669870,11497,1379643591,437297,29929157,1400
742131.60,1,253952,62,70354,4632934416,3,15325481,458,5,5,5931,514,0,612,466582,0,5,27658,14,12,117755374,1226,1,0,4,520,87585475,5,350277452,13,19,9,169,612,0,0,32933465,244857,1498567637,0,612,357,0,3,1,14,14,994,3,1497624006,1461845422,48456775,88887274,88887274,1,3,1,4621286312,73389,73389,14,14,14,88870894,6,3,116740,478686,715905,12524,1497624006,466582,32218902,1421
