timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
912268.03,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
914271.91,253952,62,23615,1554811910,0,0,0,0,27,27,4585,118,675,118943,13,2466,42,54,140034434,1352,1,0,41,41,18,14,163,675,0,0,0,2162441,222,505253578,0,675,332,2,1,14,14,321,1,509344560,458260558,2329735,34987083,34987083,1,2,1,1539431652,73389,73389,14,14,14,34987083,4,3,452769,121037,797335,3905,509344560,118943,1365201,1719
916275.94,253952,62,46070,3034386350,0,0,0,0,27,27,4585,121,675,200108,13,8753,42,54,140565338,1352,1,0,41,41,18,14,163,675,0,0,0,6272014,374,939539146,0,675,332,2,1,14,14,321,1,941620016,890858259,8358277,68607817,68607817,1,2,1,3018023052,73389,73389,14,14,14,68591433,4,3,457388,204389,903834,7203,941620016,200108,5368446,1719
918279.82,253952,62,67371,4438332246,0,0,0,0,27,27,4585,125,675,291384,13,14783,42,54,141361694,1352,1,0,41,41,18,14,163,675,0,0,0,10536678,459,1350358344,0,675,332,2,1,14,14,321,1,1351744304,1301299860,17472491,100516423,100516423,1,2,1,4422001716,73389,73389,14,14,14,100500039,4,3,466932,298002,1037540,10332,1351744304,291384,9499569,1719
920284.12,253952,62,88918,5857869094,0,0,0,1,27,27,4585,128,675,386920,13,20825,42,54,141627146,1352,1,0,41,41,18,14,163,675,0,0,0,14867116,618,1763540214,0,675,332,2,1,14,14,321,1,1766456112,1716231853,31782033,132781603,132781603,1,2,1,5842390532,73389,73389,14,14,14,132781603,4,3,474884,396015,1142330,13496,1766456112,386920,13725391,1719
922288.43,253952,62,110107,7254209506,1,1000066,0,1,27,27,4585,132,675,484371,13,26825,42,54,142423502,1352,1,0,41,41,18,14,163,675,0,0,0,19138813,728,2171869549,0,675,332,2,1,14,14,321,1,2174352176,2124429558,46129563,164503952,164520336,1,2,1,7238173888,73389,73389,14,14,14,164503952,4,3,480002,495911,1270786,16608,2174352176,484371,17868813,1719
924292.92,253952,62,131450,8660377010,1,1000066,0,1,27,27,4585,135,675,586268,13,32810,42,54,142688954,1352,1,0,41,41,18,14,163,675,0,0,0,23583100,825,2584266553,0,675,332,2,1,14,14,321,1,2585131824,2535477713,58072296,196457836,196474220,1,2,1,8644144784,73389,73389,14,14,14,196457836,4,3,492651,600303,1427897,19742,2585131824,586268,22156164,1719
926297.46,253952,62,152568,10051474542,1,1000066,0,1,27,27,4585,139,675,695313,13,38786,42,54,143207792,1352,1,0,41,41,18,14,163,675,0,0,0,27946448,936,2990471851,0,675,332,2,1,14,14,321,1,2991033296,2942125361,66476266,228090073,228090073,1,2,1,10035242316,73389,73389,14,14,14,228073689,4,3,498962,711726,1555739,22842,2991033296,695313,26391854,1719
928301.74,253952,62,173955,11460791082,1,1000066,0,1,27,27,4585,142,675,789587,13,44783,42,54,144004148,1352,1,0,41,41,18,14,163,675,0,0,0,32298572,989,3402867387,0,675,332,2,1,14,14,321,1,3402468304,3353982675,74342168,260123718,260123718,1,2,1,11445443592,73389,73389,14,14,14,260123718,4,3,507141,808367,1666067,25981,3402468304,789587,30633822,1719
930306.13,253952,62,195070,12852016378,1,1000066,0,1,27,27,4585,146,675,883500,13,50762,42,54,144535052,1352,1,0,41,41,18,14,163,675,0,0,0,36659319,1074,3808574835,0,675,332,2,1,14,14,321,1,3809184720,3760661861,87979603,291741730,291741730,1,2,1,12835915224,73389,73389,14,14,14,291725346,4,3,519938,904734,1797893,29084,3809184720,883500,34862906,1719
