timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1150710.99,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1152715.67,147456,36,22877,1505927504,0,0,0,0,19,19,5318,117,675,121066,16,2210,34,95,139515596,1352,1,0,33,33,9,14,206,675,0,0,0,2048748,30,491128436,0,675,405,2,1,14,14,338,1,495222980,443946816,2095044,33877289,33877289,1,2,1,1489879820,73389,73389,14,14,14,33860905,6,3,441214,123208,822226,3796,495222980,121066,1226616,1895
1154720.28,253952,62,43711,2878990570,0,0,0,0,19,19,5318,121,675,213386,16,8111,34,95,140565338,1352,1,0,33,33,9,14,206,675,0,0,0,6440935,129,893658851,0,675,405,2,1,14,14,338,1,896138032,845417328,11824463,65067158,65083542,1,2,1,2862954952,73389,73389,14,14,14,65067158,6,3,478942,218073,1004739,6856,896138032,213386,5436464,1895
1156724.85,253952,62,64206,4229583546,11,11716476,0,35,19,19,5318,124,675,314497,16,13865,34,95,141096242,1352,1,0,33,33,9,14,206,675,0,0,0,10965401,2405,1288368501,0,675,405,2,1,14,14,338,1,1290664752,1240220062,69788121,95775858,95775858,1,2,1,4213416856,73389,73389,14,14,14,95759474,6,3,526454,321714,1209735,9866,1290664752,314497,9756128,1895
1158729.50,253952,62,83331,5489595846,16,18167587,0,80,19,19,5318,127,675,401514,16,19247,34,95,141361694,1352,1,0,33,33,9,14,206,675,0,0,0,15035467,3044,1657388062,0,675,405,2,1,14,14,338,1,1658846000,1608563186,80869543,124402075,124418459,1,2,1,5473691300,73389,73389,14,14,14,124402075,6,3,527655,410995,1319950,12675,1658846000,401514,13716166,1895
1160734.63,253952,62,102875,6777333182,16,20632667,0,128,20,20,5318,130,675,490795,16,24740,34,95,141892598,1352,1,0,33,34,9,14,206,675,0,0,0,19108940,3093,2033619029,0,675,405,2,1,14,14,338,1,2035153712,1985079467,88130640,153673301,153673301,1,2,1,6760904348,73389,73389,14,14,14,153656917,6,3,532726,502562,1415885,15546,2035153712,490795,17693895,1895
1162738.87,253952,62,121783,8023389622,17,23037438,0,169,20,20,5318,133,675,576180,16,30062,34,95,142423502,1352,1,0,33,34,9,14,206,675,0,0,0,22936973,3177,2397631867,0,675,405,2,1,14,14,338,1,2399140656,2349319085,95615855,181977871,181994255,1,2,1,8007026324,73389,73389,14,14,14,181977871,6,3,535256,590085,1513905,18323,2399140656,576180,21424070,1895
1164744.55,253952,62,135628,8935779130,18,25506429,0,201,22,22,5318,136,675,634242,16,34004,34,95,142942340,1352,1,0,33,36,9,14,206,675,0,0,0,25764271,3246,2665136978,0,675,405,2,1,14,14,338,1,2665478960,2616038997,101276651,202728146,202728146,1,2,1,8920038424,73389,73389,14,14,14,202728146,6,3,541594,649628,1590395,20355,2665478960,634242,24174987,1895
1166749.72,253952,62,155801,10264414238,19,27784357,0,240,23,23,5318,139,675,728267,16,39668,34,95,143473244,1352,1,0,33,37,9,14,206,675,0,0,0,29979470,3326,3052867367,0,675,405,2,1,14,14,338,1,3053161424,3004349813,108957063,232931101,232931101,1,2,1,10248968444,73389,73389,14,14,14,232931101,6,3,546798,746071,1709381,23316,3053161424,728267,28271380,1895
1168754.68,253952,62,175670,11573716226,19,30331720,0,297,23,23,5318,142,675,828098,16,45251,34,95,144004148,1352,1,0,33,37,9,14,206,675,0,0,0,34182960,3381,3434993668,0,675,405,2,1,14,14,338,1,3435498448,3386993511,116729150,262675304,262691688,1,2,1,11557713376,73389,73389,14,14,14,262675304,6,3,560146,848249,1853985,26233,3435498448,828098,32330446,1895
1170759.78,253952,62,194817,12835435770,20,32778236,0,333,23,23,5318,146,675,920806,16,50683,34,95,144535052,1352,1,0,33,37,9,14,206,675,0,0,0,38157167,3494,3804922355,0,675,405,2,1,14,14,338,1,3804335056,3755827350,123608458,291364898,291364898,1,2,1,12820055512,73389,73389,14,14,14,291364898,6,3,565388,943147,1965624,29047,3804335056,920806,36193186,1895
1172764.99,253952,62,213373,14058158086,21,34787124,0,386,24,24,5318,149,675,1010225,16,55921,34,95,145065956,1352,1,0,33,38,9,14,206,675,0,0,0,41979855,3581,4162257644,0,675,405,2,1,14,14,338,1,4161506256,4113276339,130130622,319155531,319155531,1,2,1,14042843364,73389,73389,14,14,14,319155531,6,3,571073,1034621,2079824,31772,4161506256,1010225,39901835,1895
1174770.28,253952,62,226749,14939811210,22,37181979,0,424,24,24,5318,151,675,1070482,16,59678,34,95,145596860,1352,1,0,33,38,9,14,206,675,0,0,0,44559246,3693,4417687694,0,675,405,2,1,14,14,338,1,4418800592,4370985635,135140001,339193102,339193102,1,2,1,14924496488,73389,73389,14,14,14,339193102,6,3,573021,1096214,2143656,33735,4418800592,1070482,42417495,1895
1176775.68,253952,62,239908,15806446666,22,38767323,0,441,25,25,5318,153,675,1131648,16,63377,34,95,145596860,1352,1,0,33,39,9,14,206,675,0,0,0,47182267,3809,4672599446,0,675,405,2,1,14,14,338,1,4671900624,4624275491,139481844,358893086,358893086,1,2,1,15791295784,73389,73389,14,14,14,358893086,6,3,578010,1158752,2216826,35666,4671900624,1131648,44967449,1895
