timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
7538.89,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
9542.12,0,253952,62,11196,737517714,1,1800336,0,33,3,3,8671,116,0,558,50018,0,13,4373,18,26,96362157,1118,1,0,4,438,13785603,6,55142412,17,17,14,64,558,0,0,3672396,292,261697942,0,558,94,0,3,1,14,14,842,3,262325717,234809566,5473478,14015180,14031564,1,3,1,728789392,73389,73389,14,14,14,14015184,5,3,80106,51225,162540,2204,262325717,50018,3510013,815
11545.44,0,253952,62,20576,1355068838,1,2756827,0,72,4,4,8671,198,0,558,90644,0,13,8088,19,26,98244453,1118,1,0,4,438,25526391,6,102040832,18,18,14,70,558,0,0,6723923,325,466457827,0,558,94,0,3,1,14,14,842,3,467103035,429298696,9481508,25890533,25890533,1,3,1,1346307748,73389,73389,14,14,14,25890537,5,3,83795,92917,208518,3940,467103035,90644,6515692,815
13548.72,0,253952,62,31600,2081302294,2,4215558,0,125,4,4,8671,230,0,567,135453,0,13,12382,19,26,101626045,1136,1,0,4,438,39270654,6,157018020,18,18,14,70,567,0,0,10282603,477,685837322,0,567,96,0,3,1,14,14,842,3,685922994,658078341,14497436,39848369,39848369,1,3,1,2072115220,73389,73389,14,14,14,39848373,5,3,86965,138802,263432,5687,685922994,135453,10019615,830
15552.24,0,253952,62,41611,2740206634,3,6010172,0,135,5,5,8671,313,0,567,179176,0,13,16331,19,26,103194625,1136,1,0,4,438,51754611,6,206889124,18,19,14,70,567,0,0,13528897,533,901184306,0,567,96,0,3,1,14,14,842,3,901532414,865692458,19537865,52510154,52510154,1,3,1,2730528040,73389,73389,14,14,14,52510158,5,3,89932,183635,319353,7501,901532414,179176,13210121,830
17555.58,0,253952,62,53894,3548986112,3,6015990,0,136,5,5,8671,413,0,585,231662,0,13,21189,19,26,108053175,1172,1,0,4,438,67073774,6,268295096,18,19,14,70,585,0,0,17525072,572,1159588289,0,585,100,0,3,1,14,14,842,3,1159779321,1120608309,23540204,68049046,68049046,1,3,1,3538550424,73389,73389,14,14,14,68049050,5,3,92858,237387,382333,9688,1159779321,231662,17143481,867
19559.69,0,253952,62,65284,4299076204,3,6094482,0,146,6,6,8671,451,0,603,279899,0,13,25622,19,26,113864688,1208,1,0,4,438,81229305,6,324852552,18,20,14,70,603,0,0,21506291,783,1389634145,0,603,107,0,3,1,14,14,842,3,1390594976,1356802406,27600443,82455283,82471667,1,3,1,4287674748,73389,73389,14,14,14,82455287,5,3,97638,286869,428271,11551,1390594976,279899,21078909,909
21563.32,0,253952,62,76612,5045835904,3,8012712,0,169,6,6,8671,547,0,603,331579,0,13,30116,19,26,115722852,1208,1,0,4,438,95399156,6,381596624,18,20,14,70,603,0,0,25652290,1114,1627517729,0,603,107,0,3,1,14,14,842,3,1627149757,1591847502,33664701,96826593,96826593,1,3,1,5034130900,73389,73389,14,14,14,96810213,5,3,99405,340035,486301,13554,1627149757,331579,25167031,909
23567.40,0,253952,62,87888,5788270716,3,9874441,0,186,6,6,8671,620,0,603,384205,0,13,34557,19,26,117267300,1208,1,0,4,438,109477169,6,437908676,18,20,14,70,603,0,0,29716148,1262,1869873276,0,603,107,0,3,1,14,14,842,3,1869675409,1825879716,39101259,111089692,111089692,1,3,1,5776664016,73389,73389,14,14,14,111089696,5,3,103365,394145,554248,15570,1869675409,384205,29163095,909
25571.59,0,253952,62,95657,6302101508,4,12187159,0,223,7,7,8671,658,0,603,418460,0,13,37607,19,26,121297344,1208,1,0,4,438,119186333,6,476680588,18,21,14,70,603,0,0,32424561,1590,2027475365,0,603,107,0,3,1,14,14,842,3,2028033689,1987452435,44596163,120936859,120953243,1,3,1,6288716700,73389,73389,14,14,14,120936863,5,3,108573,429330,605081,16848,2028033689,418460,31820782,909
