timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
662424.64,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
664430.84,0,0,21257,1399469600,0,0,0,0,1,1,4803,117,648,128596,14,1985,13,74,133912466,1298,1,0,12,15,0,11,270,648,0,0,0,1990412,10690,461896398,0,648,456,2,1,14,14,444,0,1,461799620,412687296,2002390,31479192,31479192,1,2,1,0,1385084448,73389,73389,14,14,14,31479192,11,3,209581,131094,527488,3541,461799620,128596,1463012,1925
666448.73,253952,62,36400,2397202354,14,14974880,0,33,25,25,4803,120,675,250632,14,6062,37,150,140299886,1352,1,0,36,39,2,11,448,675,0,0,0,5903737,1708705,749962073,0,675,473,2,1,14,14,444,0,1,755497776,704629155,32779342,54119660,54136044,1,2,1,0,2381265040,73389,73389,14,14,14,54119660,11,3,293980,255386,833561,5783,755497776,250632,5070396,1998
668462.98,253952,62,50828,3348064802,21,24672712,0,71,26,26,4803,122,675,360988,14,10106,37,150,140830790,1352,1,0,36,40,2,11,448,675,0,0,0,9822501,2637368,1032572828,0,675,473,2,1,14,14,444,0,1,1033239344,982544076,51728133,75736128,75736128,1,2,1,0,3332389632,73389,73389,14,14,14,75736128,11,3,302450,368742,987800,7902,1033239344,360988,8835063,1998
670477.83,253952,62,65032,4283981734,23,28705340,0,98,27,27,4803,124,675,479394,14,14090,37,150,141096242,1352,1,0,36,41,2,11,448,675,0,0,0,13597872,3496407,1304815982,0,675,473,2,1,14,14,444,0,1,1306786608,1256154562,60704978,97010691,97010691,1,2,1,0,4268470404,73389,73389,14,14,14,97010691,11,3,309704,489430,1128868,9989,1306786608,479394,12469507,1998
672492.40,253952,62,78758,5188307006,23,33749493,0,127,29,29,4803,127,675,591770,14,18001,37,150,141361694,1352,1,0,36,43,2,11,448,675,0,0,0,17188827,4639386,1568798140,0,675,473,2,1,14,14,444,0,1,1570896688,1520488588,69626901,117566517,117566517,1,2,1,0,5172926748,73389,73389,14,14,14,117566517,11,3,325215,604014,1286783,12004,1570896688,591770,15901767,1998
674497.99,253952,62,89628,5904665106,27,39067353,0,158,29,29,4803,128,675,656940,14,21018,37,150,141627146,1352,1,0,36,43,2,11,448,675,0,0,0,19861893,4921917,1780052115,0,675,473,2,1,14,14,444,0,1,1780349744,1729880711,79978542,133836212,133852596,1,2,1,0,5888793328,73389,73389,14,14,14,133836212,11,3,326588,670647,1360828,13602,1780349744,656940,18501803,1998
676510.00,253952,62,102194,6732510110,27,41081791,0,186,31,31,4803,130,675,746423,14,24557,37,150,141892598,1352,1,0,36,45,2,11,448,675,0,0,0,23027920,5425938,2021210829,0,675,473,2,1,14,14,444,0,1,2022177584,1971919881,85089307,152651460,152673877,1,2,1,0,6716664240,73389,73389,14,14,14,152651460,11,3,337923,762014,1483101,15447,2022177584,746423,21545672,1998
678522.48,253952,62,115901,7635783254,28,45067478,0,215,33,33,4803,133,675,861413,14,28472,37,150,142423502,1352,1,0,36,47,2,11,448,675,0,0,0,26738960,6398716,2284398993,0,675,473,2,1,14,14,444,0,1,2286156592,2235990093,94972599,173180551,173196935,1,2,1,0,7619944244,73389,73389,14,14,14,173180551,11,3,347901,879257,1644787,17461,2286156592,861413,25095156,1998
680529.79,253952,62,129888,8557478874,29,48730050,0,251,33,33,4803,135,675,974415,14,32388,37,150,142688954,1352,1,0,36,47,2,11,448,675,0,0,0,30588934,7440737,2554535496,0,675,473,2,1,14,14,444,0,1,2554985264,2505385411,103994121,194135626,194135626,1,2,1,0,8541246648,73389,73389,14,14,14,194119242,11,3,358745,994514,1779977,19512,2554985264,974415,28810070,1998
