timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
354679.13,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
356683.12,0,0,21901,1441686850,0,0,0,0,1,1,5271,117,666,123982,11,2045,16,17,137466896,1334,1,0,15,15,14,63,666,0,0,0,1986534,27,472774002,0,666,421,2,1,14,14,367,1,475562180,425125102,1987176,32413080,32429464,1,2,1,1426175520,73389,73389,14,14,14,32413080,6,3,414696,126044,825897,3646,475562180,123982,1160725,1841
358687.89,253952,62,43189,2844515326,0,0,0,0,29,29,5271,121,675,216999,11,7970,44,476,140565338,1352,1,0,43,43,14,615,675,0,0,0,6286971,122,882640546,0,675,425,2,1,14,14,367,1,886045488,835373665,10372922,64291077,64307461,1,2,1,2828807388,73389,73389,14,14,14,64291077,6,3,469450,221413,1030937,6779,886045488,216999,5256288,1862
360692.50,253952,62,64552,4252259002,0,0,0,0,29,29,5271,124,675,308775,11,13961,44,476,141096242,1352,1,0,43,43,14,615,675,0,0,0,10594240,181,1294114544,0,675,425,2,1,14,14,367,1,1297218352,1246809889,17669001,96283762,96300146,1,2,1,4236485528,73389,73389,14,14,14,96283762,6,3,475026,315543,1148581,9916,1297218352,308775,9446082,1862
362696.99,253952,62,86322,5686675830,4,4000254,0,4,29,29,5271,128,675,388437,11,20117,44,476,141627146,1352,1,0,43,43,14,615,675,0,0,0,14836025,271,1715159809,0,675,425,2,1,14,14,367,1,1716386608,1666193234,41318621,128890847,128890847,1,2,1,5671197268,73389,73389,14,14,14,128890847,6,3,488893,397372,1272169,13114,1716386608,388437,13564448,1862
364701.46,253952,62,108577,7153167202,5,5000390,0,5,29,29,5271,131,675,468498,11,26351,44,476,142158050,1352,1,0,43,43,14,615,675,0,0,0,18920533,297,2144987005,0,675,425,2,1,14,14,367,1,2145123120,2094989176,54660959,162200285,162216669,1,2,1,7136812540,73389,73389,14,14,14,162200285,6,3,491198,479632,1373096,16385,2145123120,468498,17548194,1862
366705.98,253952,62,130219,8579171290,6,6000453,0,8,29,29,5271,135,675,553113,11,32474,44,476,142688954,1352,1,0,43,43,14,615,675,0,0,0,23150317,356,2560918587,0,675,425,2,1,14,14,367,1,2561669936,2511742779,70576082,194627146,194627146,1,2,1,8563594424,73389,73389,14,14,14,194627146,6,3,496452,566553,1476442,19563,2561669936,553113,21674806,1862
368710.40,253952,62,152174,10025977730,10,10001157,0,11,29,29,5271,138,675,639964,11,38627,44,476,143207792,1352,1,0,43,43,14,615,675,0,0,0,27350549,496,2982915450,0,675,425,2,1,14,14,367,1,2983885338,2934687239,120931627,227510600,227510600,1,2,1,10010466400,73389,73389,14,14,14,227510600,6,3,504631,655651,1579130,22785,2983885338,639964,25772535,1862
370714.22,253952,62,173716,11445127978,10,10470365,0,11,29,29,5271,142,675,739930,11,44720,44,476,144004148,1352,1,0,43,43,14,615,675,0,0,0,31519522,673,3396816102,0,675,425,2,1,14,14,367,1,3397880784,3349373091,140306824,259763270,259779654,1,2,1,11429583880,73389,73389,14,14,14,259763270,6,3,514720,757790,1697725,25946,3397880784,739930,29823082,1862
372718.34,253952,62,195458,12877516742,10,10470365,0,14,29,29,5271,146,675,836708,11,50870,44,476,144535052,1352,1,0,43,43,14,615,675,0,0,0,35761498,858,3813796519,0,675,425,2,1,14,14,367,1,3816393680,3768101913,163229015,292315170,292337587,1,2,1,12861867480,73389,73389,14,14,14,292315170,6,3,524805,856757,1825793,29139,3816393680,836708,33937165,1862
