timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
167706.88,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
169713.69,0,253952,62,8759,576551618,0,1216805,0,81,3,3,4250,114,0,558,84160,0,27,3421,9,3156,96048441,1118,1,0,4,3711,10756766,7,42962560,8,17,19,5,3332,558,0,0,4629148,81519,214349434,0,558,577,0,3,1,14,14,4302,3,214819958,184313596,5915101,10910856,10927240,1,3,1,567364544,73389,73389,14,14,14,10910860,9,3,81840,85734,275032,1851,214819958,84160,4354291,1801
171719.27,0,253952,62,17080,1124724250,0,2427470,0,157,3,3,4250,148,1,558,146312,0,27,6674,9,3156,97013721,1118,1,0,4,3711,21123863,7,84430704,8,17,19,5,3332,558,0,0,9013647,179401,387236103,0,558,577,0,3,1,14,14,4302,3,387401539,357083884,11512789,21442721,21442721,1,3,1,1115021524,73389,73389,14,14,14,21442725,9,3,89003,149440,358235,3240,387401539,146312,8655758,1801
173726.98,0,253952,62,22894,1507620784,1,5031899,0,167,3,3,4250,209,1,558,179461,0,27,8986,9,3156,98570235,1118,1,0,4,3711,28396223,7,113455548,8,17,19,5,3332,558,0,0,11435326,179633,514663226,0,558,577,0,3,1,14,14,4302,3,514213387,477321222,16619725,28818951,28818951,1,3,1,1498585484,73389,73389,14,14,14,28818955,9,3,90541,183556,411118,4338,514213387,179461,11024645,1801
175731.88,0,253952,62,30622,2016592720,1,6256357,0,225,4,4,4250,237,1,558,229991,0,27,12008,10,3156,99825099,1118,1,0,4,3711,38053509,7,152214036,9,18,19,5,3344,558,0,0,15216236,273568,666971035,0,558,577,0,3,1,14,14,4302,3,667290507,637790995,21718702,38599311,38599311,1,3,1,2007164204,73389,73389,14,14,14,38599315,9,3,97085,235349,484210,5569,667290507,229991,14732614,1801
177743.76,0,253952,62,37067,2440540820,2,8660549,0,240,5,5,4250,305,1,567,268137,0,27,14565,10,3156,102265543,1136,1,0,4,3711,46047334,7,184189336,9,19,19,5,3344,567,0,0,18006033,284325,803064726,0,567,580,0,3,1,14,14,4302,3,803121813,771417191,26897795,46739556,46739556,1,3,1,2430456944,73389,73389,14,14,14,46739560,9,3,103992,274533,535988,6747,803121813,268137,17470747,1827
179753.11,1,253952,62,45492,2995191348,2,10170622,0,304,5,5,4250,339,1,567,333388,0,27,17861,10,3156,103520407,1136,1,0,4,3711,56595124,7,226251016,9,19,19,5,3344,567,0,0,22387032,445222,978690060,0,567,580,0,3,1,14,14,4302,3,978209775,945733798,32957956,57421036,57421036,1,3,1,2985893904,73389,73389,14,14,14,57421040,9,3,109674,341305,622868,8157,978209775,333388,21765039,1827
181763.21,1,253952,62,53757,3539681898,2,11662978,0,365,5,5,4250,385,1,567,404265,0,27,21111,10,3156,105101053,1136,1,0,4,3711,66897974,7,267591896,9,19,19,5,3344,567,0,0,26775266,577701,1153359552,0,567,580,0,3,1,14,14,4302,3,1152540095,1117306385,38956768,67887365,67887365,1,3,1,3530143012,73389,73389,14,14,14,67887369,9,3,120571,413687,736838,9597,1152540095,404265,26039472,1827
183768.92,1,253952,62,61052,4020638726,2,13164915,0,416,5,5,4250,444,1,567,458992,0,27,23988,10,3156,106717897,1136,1,0,4,3711,75974027,7,303896108,9,19,19,5,3344,567,0,0,30396168,635773,1303747788,0,567,580,0,3,1,14,14,4302,3,1302928287,1268706114,44139282,77124894,77141278,1,3,1,4010494520,73389,73389,14,14,14,77124898,9,3,123446,469720,804618,10865,1302928287,458992,29592750,1827
185774.15,1,253952,62,66685,4391661178,3,15849697,0,445,5,5,4250,460,1,576,492413,0,27,26184,10,3156,110017214,1154,1,0,4,3711,83027825,7,332046592,9,19,19,5,3344,576,0,0,32802867,636716,1421929892,0,576,590,0,3,1,14,14,4302,3,1421410775,1385613495,49230357,84263556,84263556,1,3,1,4381704944,73389,73389,14,14,14,84263560,9,3,129474,503987,857579,11823,1421410775,492413,31946582,1865
