timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
47956.23,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
49959.90,1,253952,62,23322,1535356476,0,0,0,0,36,36,4967,118,675,120179,21,2387,51,101,139781048,1352,1,0,50,50,13,14,236,675,0,0,0,2146927,46,501318449,0,675,254,2,1,14,14,397,1,503839536,452576292,2304244,34538682,34555066,1,2,1,1519702008,73389,73389,14,14,14,34538682,5,3,454256,122307,796174,3863,503839536,120179,1350842,1490
51963.39,1,253952,62,45518,2998210478,0,0,0,0,36,36,4967,121,675,206563,21,8603,51,101,140565338,1352,1,0,50,50,13,14,236,675,0,0,0,6335796,81,929445083,0,675,254,2,1,14,14,397,1,931003184,880263987,10173105,67772233,67788617,1,2,1,2981978252,73389,73389,14,14,14,67772233,5,3,462647,211076,918917,7122,931003184,206563,5417154,1490
53967.05,1,253952,62,67268,4431316586,0,133675,0,1,36,36,4967,125,675,296514,21,14756,51,101,141361694,1352,1,0,50,50,13,14,236,675,0,0,0,10580926,210,1347474054,0,675,254,2,1,14,14,397,1,1349909296,1299236562,22134728,100346550,100362934,1,2,1,4415248200,73389,73389,14,14,14,100346550,5,3,469934,303442,1032580,10318,1349909296,296514,9548799,1490
55970.68,1,253952,62,88683,5842371606,0,133675,0,3,36,36,4967,128,675,395301,21,20762,51,101,141627146,1352,1,0,50,50,13,14,236,675,0,0,0,14916423,374,1759735973,0,675,254,2,1,14,14,397,1,1761999664,1711680497,29789628,132415122,132437539,1,2,1,5826265368,73389,73389,14,14,14,132415122,5,3,470668,404814,1147868,13462,1761999664,395301,13769182,1490
57975.77,1,253952,62,109703,7227467510,10,10135323,0,20,36,36,4967,132,675,496376,21,26714,51,101,142158050,1352,1,0,50,50,13,14,236,675,0,0,0,19320822,465,2163226018,0,675,254,2,1,14,14,397,1,2167012144,2116634229,154626626,163891711,163908095,1,2,1,7211235284,73389,73389,14,14,14,163891711,5,3,487763,508243,1266090,16552,2167012144,496376,18055532,1490
59980.08,1,253952,62,131066,8634945734,20,21257932,0,27,36,36,4967,135,675,598555,21,32705,51,101,142688954,1352,1,0,50,50,13,14,236,675,0,0,0,23710862,578,2577459784,0,675,254,2,1,14,14,397,1,2577791792,2528067994,205126575,195894747,195894747,1,2,1,8619368868,73389,73389,14,14,14,195894747,5,3,499478,612799,1389427,19686,2577791792,598555,22322417,1490
61984.52,1,253952,62,152353,10037708674,27,28494988,0,50,36,36,4967,138,675,703766,21,38678,51,101,143207792,1352,1,0,50,50,13,14,236,675,0,0,0,28181575,740,2983601932,0,675,254,2,1,14,14,397,1,2987293210,2938059761,354067590,227772744,227789128,1,2,1,10022000736,73389,73389,14,14,14,227772744,5,3,546602,720455,1579635,22811,2987293210,703766,26603104,1490
63990.02,1,253952,62,172228,11347079506,32,35532693,0,87,36,36,4967,142,675,803601,21,44312,51,101,144004148,1352,1,0,50,50,13,14,236,675,0,0,0,32595488,963,3367766733,0,675,254,2,1,14,14,397,1,3369307088,3320721568,367327675,257539364,257539364,1,2,1,11331011120,73389,73389,14,14,14,257522980,5,3,548475,822786,1710964,25728,3369307088,803601,30885876,1490
65994.43,1,253952,62,189428,12480404102,32,37537080,0,146,36,36,4967,145,675,900790,21,49167,51,101,144535052,1352,1,0,50,50,13,14,236,675,0,0,0,36459269,1172,3700197701,0,675,254,2,1,14,14,397,1,3700526032,3652043821,373145935,283294507,283294507,1,2,1,12464958308,73389,73389,14,14,14,283294507,5,3,550188,922188,1820883,28255,3700526032,900790,34639899,1490
67999.57,1,253952,62,203403,13401313290,34,41101188,0,166,38,38,4967,147,675,971272,21,53090,51,101,144800504,1352,1,0,50,52,13,14,236,675,0,0,0,39443686,1462,3969283621,0,675,254,2,1,14,14,397,1,3969747920,3921228640,380567984,304208622,304225006,1,2,1,13385179368,73389,73389,14,14,14,304208622,5,3,556778,994332,1914791,30309,3969747920,971272,37530532,1490
70005.09,1,253952,62,222400,14652936982,34,43787743,0,227,38,38,4967,150,675,1083259,21,58436,51,101,145331408,1352,1,0,50,52,13,14,236,675,0,0,0,43830052,1852,4335036284,0,675,254,2,1,14,14,397,1,4335176656,4287173453,388503378,332670999,332670999,1,2,1,14636803060,73389,73389,14,14,14,332654615,5,3,557559,1108878,2062518,33097,4335176656,1083259,41769366,1490
72010.39,1,253952,62,241955,15941395214,35,47130263,0,281,39,39,4967,153,675,1203130,21,63935,51,101,145596860,1352,1,0,50,53,13,14,236,675,0,0,0,48265620,1992,4712325826,0,675,254,2,1,14,14,397,1,4711353296,4663738810,397403268,361958609,361958609,1,2,1,15926178796,73389,73389,14,14,14,361958609,5,3,559416,1231382,2181185,35967,4711353296,1203130,46086465,1490
74015.01,1,253952,62,253970,16733322938,37,50612827,0,311,39,39,4967,155,675,1262746,21,67324,51,101,146127764,1352,1,0,50,53,13,14,236,675,0,0,0,50758440,2150,4943243524,0,675,254,2,1,14,14,397,1,4942957520,4895288934,403407934,379952498,379952498,1,2,1,16717909912,73389,73389,14,14,14,379952498,5,3,563354,1292366,2254150,37734,4942957520,1262746,48506419,1490
76020.33,1,253952,62,273576,18025364826,37,52299722,0,358,41,41,4967,158,675,1372099,21,72833,51,101,146658668,1352,1,0,50,55,13,14,236,675,0,0,0,55182084,2378,5320654935,0,675,254,2,1,14,14,397,1,5320707024,5272954152,410718711,409289260,409311677,1,2,1,18008727440,73389,73389,14,14,14,409289260,5,3,575081,1404248,2419847,40616,5320707024,1372099,52764555,1490
78024.63,1,253952,62,287625,18950456374,40,56825458,0,381,42,42,4967,161,675,1449972,21,76830,51,101,146924120,1352,1,0,50,56,13,14,236,675,0,0,0,58293238,2639,5592368248,0,675,254,2,1,14,14,397,1,5589932875,5543339335,418943420,430342639,430359023,1,2,1,18935076116,73389,73389,14,14,14,430342639,5,3,577112,1483770,2534049,42674,5589932875,1449972,55761645,1490
80029.61,1,253952,62,304261,20046553214,40,58689379,0,418,44,44,4967,164,675,1551682,21,81533,51,101,147455024,1352,1,0,50,58,13,14,236,675,0,0,0,62079824,2683,5910511699,0,675,254,2,1,14,14,397,1,5910272843,5863801966,425243078,455256165,455256165,1,2,1,20031271260,73389,73389,14,14,14,455256165,5,3,586600,1587655,2665507,45118,5910272843,1551682,59417018,1490
82034.46,1,253952,62,323815,21334487158,42,62511605,0,462,46,46,4967,168,675,1663544,21,87086,51,101,147985928,1352,1,0,50,60,13,14,236,675,0,0,0,66639149,6854,6286646441,0,675,254,2,1,14,14,397,1,6286218601,6240212481,435432588,484535583,484535583,1,2,1,21318844756,73389,73389,14,14,14,484519199,5,3,606789,1702120,2829394,47993,6286218601,1663544,63812653,1490
84039.35,1,253952,62,343505,22631909736,42,64451657,0,497,48,48,4967,172,675,1775287,21,92719,51,101,148782284,1352,1,0,50,62,13,14,236,675,0,0,0,71126042,6958,6664519902,0,675,254,2,1,14,14,397,1,6664564746,6619348715,444243780,514015483,514031867,1,2,1,22616681252,73389,73389,14,14,14,514015483,5,3,621396,1816436,2995826,50886,6664564746,1775287,68133292,1490
