timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
35845.17,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
37848.87,253952,62,24332,1602066674,0,0,0,0,37,37,5098,118,675,123603,15,2662,52,34,140034434,1352,1,0,51,51,20,14,163,675,0,0,0,2248203,110,521770848,0,675,234,2,1,14,14,327,0,1,522976048,472110089,2450888,36058076,36058076,1,2,1,0,1586555344,73389,73389,14,14,14,36058076,7,3,426034,125873,749770,4009,522976048,123603,1498545,1498
39852.73,253952,62,46917,3090160794,0,0,0,0,37,37,5098,121,675,215568,15,8984,52,34,140565338,1352,1,0,51,51,20,14,163,675,0,0,0,6350807,147,955664044,0,675,234,2,1,14,14,327,0,1,958004016,907185318,8421566,69875418,69875418,1,2,1,0,3073797496,73389,73389,14,14,14,69859034,7,3,428508,219972,873888,7328,958004016,215568,5477209,1498
41857.01,253952,62,69097,4551978286,0,0,0,1,37,37,5098,125,675,305725,15,15254,52,34,141361694,1352,1,0,51,51,20,14,163,675,0,0,0,10395550,230,1384180311,0,675,234,2,1,14,14,327,0,1,1385036592,1334490819,18044103,103100777,103100777,1,2,1,0,4536434188,73389,73389,14,14,14,103100777,7,3,439536,312310,994932,10586,1385036592,305725,9401079,1498
43861.29,253952,62,91212,6009005034,1,1000112,0,2,37,37,5098,129,675,393633,15,21506,52,34,141627146,1352,1,0,51,51,20,14,163,675,0,0,0,14592469,320,1809420175,0,675,234,2,1,14,14,327,0,1,1810627376,1760415865,30939286,136215766,136215766,1,2,1,0,5993493704,73389,73389,14,14,14,136215766,7,3,457962,402447,1123361,13833,1810627376,393633,13469740,1498
45865.57,253952,62,113567,7482291326,2,2000333,0,2,37,37,5098,132,675,487312,15,27767,52,34,142423502,1352,1,0,51,51,20,14,163,675,0,0,0,18755825,358,2239510068,0,675,234,2,1,14,14,327,0,1,2240936752,2191144172,52853312,169695077,169695077,1,2,1,0,7465862492,73389,73389,14,14,14,169678693,7,3,466074,498374,1253400,17116,2240936752,487312,17503226,1498
47869.81,253952,62,135471,8925489978,2,2000333,0,2,37,37,5098,136,675,580449,15,33962,52,34,142942340,1352,1,0,51,51,20,14,163,675,0,0,0,22927813,906,2661078473,0,675,234,2,1,14,14,327,0,1,2662464304,2613023073,58898334,202482386,202498770,1,2,1,0,8909224984,73389,73389,14,14,14,202482386,7,3,467503,593602,1389126,20332,2662464304,580449,21539664,1498
49873.56,253952,62,157791,10395627234,2,2000333,0,2,37,37,5098,139,675,669953,15,40211,52,34,143473244,1352,1,0,51,51,20,14,163,675,0,0,0,27055239,1238,3090877316,0,675,234,2,1,14,14,327,0,1,3091565520,3042667511,64894310,235914704,235914704,1,2,1,0,10380246976,73389,73389,14,14,14,235914704,7,3,470689,685351,1498401,23609,3091565520,669953,25557982,1498
51877.88,253952,62,179723,11840660894,2,2000333,0,2,37,37,5098,143,675,755350,15,46412,52,34,144004148,1352,1,0,51,51,20,14,163,675,0,0,0,31224737,1909,3512444695,0,675,234,2,1,14,14,327,0,1,3513486288,3465043028,75589768,268742973,268759357,1,2,1,0,11824690812,73389,73389,14,14,14,268742973,7,3,475634,772981,1614835,26828,3513486288,755350,29611215,1498
53882.05,253952,62,201741,13291596102,2,2000333,0,2,37,37,5098,147,675,839606,15,52637,52,34,144800504,1352,1,0,51,51,20,14,163,675,0,0,0,35371172,2172,3935979507,0,675,234,2,1,14,14,327,0,1,3937635280,3889132381,90443643,301732923,301732923,1,2,1,0,13275527716,73389,73389,14,14,14,301716539,7,3,481113,859401,1717417,30064,3937635280,839606,33655246,1498
55887.10,253952,62,224038,14761081306,2,2000333,0,2,37,37,5098,150,675,926954,15,58883,52,34,145331408,1352,1,0,51,51,20,14,163,675,0,0,0,39577044,2260,4365676726,0,675,234,2,1,14,14,327,0,1,4366765008,4318750150,98213107,335130314,335130314,1,2,1,0,14745733816,73389,73389,14,14,14,335130314,7,3,485011,949041,1826247,33338,4366765008,926954,37752461,1498
57891.54,253952,62,245218,16156566442,2,2000333,0,2,37,37,5098,154,675,1016033,15,64880,52,34,145862312,1352,1,0,51,51,20,14,163,675,0,0,0,43846272,2374,4774003519,0,675,234,2,1,14,14,327,0,1,4774398928,4726687357,106529002,366846630,366846630,1,2,1,0,16141251720,73389,73389,14,14,14,366846630,7,3,491780,1040453,1939367,36448,4774398928,1016033,41908734,1498
59896.41,253952,62,266747,17575189094,2,2000333,0,2,37,37,5098,157,675,1111241,15,70916,52,34,146393216,1352,1,0,51,51,20,14,163,675,0,0,0,48145933,2559,5188885205,0,675,234,2,1,14,14,327,0,1,5188717520,5141399006,114200974,399085075,399085075,1,2,1,0,17559743300,73389,73389,14,14,14,399085075,7,3,493781,1138003,2051479,39609,5188717520,1111241,46095678,1498
61901.07,253952,62,287627,18950587446,2,2000333,0,2,37,37,5098,161,675,1207353,15,76832,52,34,146924120,1352,1,0,51,51,20,14,163,675,0,0,0,52555266,2777,5590407069,0,675,234,2,1,14,14,327,0,1,5589932875,5543339927,122615856,430342639,430359023,1,2,1,0,18935076116,73389,73389,14,14,14,430342639,7,3,500793,1236456,2164238,42675,5590063947,1207353,50393208,1498
63905.89,253952,62,308545,20328902150,2,2000333,0,2,37,37,5098,164,675,1302925,15,82703,52,34,147455024,1352,1,0,51,51,20,14,163,675,0,0,0,56984112,2945,5993366505,0,675,234,2,1,14,14,327,0,1,5992848203,5946297705,142285086,461665739,461682123,1,2,1,0,20313292516,73389,73389,14,14,14,461665739,7,3,510624,1334676,2270053,45749,5992979275,1302953,54716416,1498
65910.11,253952,62,329101,21683034070,2,2000333,0,2,37,37,5098,169,675,1403569,15,88583,52,34,148251380,1352,1,0,51,51,20,14,163,675,0,0,0,61385580,3041,6388099175,0,675,234,2,1,14,14,327,0,1,6387799401,6342069615,150172035,492456359,492456359,1,2,1,0,21667358900,73389,73389,14,14,14,492439975,7,3,514250,1437898,2386861,48768,6387799401,1403569,59001252,1498
67915.58,253952,62,350397,23085707464,2,2000333,0,2,37,37,5098,173,675,1498129,15,94652,52,34,148782284,1352,1,0,51,51,20,14,163,675,0,0,0,65597527,3331,6798732523,0,675,234,2,1,14,14,327,0,1,6797209610,6752102397,163359113,524336515,524352899,1,2,1,0,23070806660,73389,73389,14,14,14,524336515,7,3,521126,1534868,2529893,51898,6797209610,1498129,63070335,1498
69920.16,253952,62,371065,24447743088,2,2000333,0,2,37,37,5098,177,675,1601721,15,100508,52,34,149844092,1352,1,0,51,51,20,14,163,675,0,0,0,70132675,4935,7194738749,0,675,234,2,1,14,14,327,0,1,7194352451,7150158911,173006259,555294849,555294849,1,2,1,0,24432973356,73389,73389,14,14,14,555294849,7,3,526809,1641111,2637127,54934,7194352451,1601721,67498417,1498
