timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
13226.47,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
15229.93,0,253952,62,8797,579041986,0,917502,0,18,3,3,4922,102,0,558,43213,0,22,3431,18,22,96362157,1118,1,0,4,382,10804764,4,43219056,17,17,14,73,558,0,0,3054640,70,214794787,0,558,187,0,3,1,14,14,771,3,215063521,184922157,3972820,10960008,10976392,1,3,1,569920448,73389,73389,14,14,14,10960012,5,3,79822,44214,152181,1824,215063521,43213,2902578,975
17233.64,0,253952,62,20427,1344097374,1,1927820,0,21,4,4,4922,201,0,567,89662,2,22,8017,19,22,99420154,1136,1,0,4,382,25284043,4,101136172,18,18,14,80,567,0,0,7059789,143,458972719,0,565,191,2,3,1,14,14,771,3,460115956,426202657,8988368,25661601,25661601,1,3,1,1334403284,73389,73389,14,14,14,25661605,5,3,82454,91989,207150,3920,460115956,89662,6852912,997
19237.20,0,253952,62,31982,2104395586,2,2975365,0,30,4,4,4922,237,0,594,136783,2,22,12525,19,22,106366538,1190,1,0,4,382,39696646,4,158722132,18,18,14,80,594,0,0,11033459,255,696300343,0,592,199,2,3,1,14,14,771,3,696139208,665391260,14009247,40289022,40289022,1,3,1,2095029176,73389,73389,14,14,14,40289026,5,3,84027,140351,273174,5826,696139208,136783,10760711,1065
21240.90,4,253952,62,43921,2890649362,2,4682731,0,53,5,5,4922,336,0,621,187803,2,22,17249,19,22,112954442,1244,1,0,4,382,54593161,4,218243420,18,19,14,80,621,0,0,15166373,296,946530125,0,619,213,2,3,1,14,14,771,3,946998341,913017367,19850191,55405804,55405804,1,3,1,2881101840,73389,73389,14,14,14,55405808,5,3,88733,192775,337083,7956,946998341,187803,14829873,1129
23244.58,4,253952,62,55565,3657877118,2,6415690,0,65,5,5,4922,429,0,657,239799,2,22,21847,19,22,121091263,1316,1,0,4,382,69096136,4,276384544,18,19,14,80,657,0,0,19238616,444,1191762005,0,655,227,2,3,1,14,14,771,3,1191293151,1155289865,25424515,70115145,70115145,1,3,1,3645987572,73389,73389,14,14,14,70115149,5,3,93346,246147,397074,10021,1191293151,239799,18842276,1209
25248.50,4,253952,62,63737,4196375964,3,8250905,0,103,5,5,4922,450,0,666,277174,2,22,25024,19,22,125112362,1334,1,0,4,382,79240994,4,316963976,18,19,14,80,666,0,0,22069297,549,1372235860,0,664,231,2,3,1,14,14,771,3,1372310759,1325186464,30319940,80437892,80454276,1,3,1,4182770416,73389,73389,14,14,14,80437896,5,3,97779,284465,453122,11454,1372310759,277174,21617026,1226
27252.50,5,253952,62,75001,4938917228,3,10775405,0,121,6,6,4922,545,0,675,324416,2,22,29492,19,22,129072319,1352,1,0,4,382,93345096,4,373380384,18,20,14,80,675,0,0,26084350,741,1604995241,0,673,237,2,3,1,14,14,771,3,1604004424,1558930134,36859699,94727282,94727282,1,3,1,4925818696,73389,73389,14,14,14,94727286,5,3,104146,333016,514109,13415,1604004424,324416,25571243,1247
29256.43,5,253952,62,86482,5694786920,3,12679043,0,150,6,6,4922,587,0,675,372617,2,22,33962,19,22,130640899,1352,1,0,4,382,107635037,4,430540148,18,20,14,80,675,0,0,30225090,992,1839624317,0,673,237,2,3,1,14,14,771,3,1839701435,1797128276,42902785,109252525,109252525,1,3,1,5681131332,73389,73389,14,14,14,109252529,5,3,107174,382599,581030,15310,1839701435,372617,29645218,1247
31260.28,5,253952,62,97975,6451877420,3,14505134,0,174,6,6,4922,680,0,684,425528,2,22,38500,19,22,134118383,1370,1,0,4,382,121970299,4,487881196,18,20,14,80,684,0,0,34376286,1103,2089992200,0,682,243,2,3,1,14,14,771,3,2089485427,2035813559,48880406,123775609,123791993,1,3,1,6436331700,73389,73389,14,14,14,123775613,5,3,112816,436912,662960,17409,2089485427,425528,33714636,1269
