timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
837223.33,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
839227.70,253952,62,23473,1545505798,0,0,0,0,24,24,5112,118,675,118448,16,2428,39,272,140034434,1352,1,0,38,38,5,14,668,675,0,0,0,2174110,31,503417205,0,675,371,2,1,14,14,324,0,1,506723120,455566272,2378420,34774091,34790475,1,2,1,0,1530060004,73389,73389,14,14,14,34774091,6,3,455519,120500,785415,3885,506723120,118448,1388792,1713
841232.03,253952,62,44372,2922575318,0,0,0,0,24,24,5112,121,675,204560,16,8291,39,272,140565338,1352,1,0,38,38,5,14,668,675,0,0,0,6415636,50,905714589,0,675,371,2,1,14,14,324,0,1,909245232,858159755,10103091,66056231,66072615,1,2,1,0,2906474164,73389,73389,14,14,14,66056231,6,3,462420,209008,904107,6956,909245232,204560,5511786,1713
843236.67,253952,62,65299,4301479846,0,0,0,0,24,24,5112,124,675,291144,16,14165,39,272,141096242,1352,1,0,38,38,5,14,668,675,0,0,0,10676213,111,1309321234,0,675,371,2,1,14,14,324,0,1,1311767344,1261220040,18052989,97403907,97420291,1,2,1,0,4285771908,73389,73389,14,14,14,97403907,6,3,471739,297950,1031214,10027,1311767344,291144,9645426,1713
845241.53,253952,62,86179,5677304182,0,0,0,3,24,24,5112,128,675,370370,16,20078,39,272,141627146,1352,1,0,38,38,5,14,668,675,0,0,0,14864729,145,1711484039,0,675,371,2,1,14,14,324,0,1,1713503024,1663431963,38300219,128677855,128677855,1,2,1,0,5661825620,73389,73389,14,14,14,128677855,6,3,480917,379409,1144293,13092,1713503024,370370,13721026,1713
847246.38,253952,62,107074,7054111558,4,4000668,0,4,24,24,5112,131,675,459489,16,25940,39,272,142158050,1352,1,0,38,38,5,14,668,675,0,0,0,19182988,246,2115095394,0,675,371,2,1,14,14,324,0,1,2116025136,2066016628,62727033,159943611,159959995,1,2,1,0,7037518884,73389,73389,14,14,14,159943611,6,3,487928,470842,1255334,16163,2116025136,459489,17928424,1713
849251.18,253952,62,127818,8421022998,4,4000668,0,4,24,24,5112,134,675,560082,16,31763,39,272,142423502,1352,1,0,38,38,5,14,668,675,0,0,0,23512125,636,2513988679,0,675,371,2,1,14,14,324,0,1,2515401520,2465535745,79402782,191029143,191029143,1,2,1,0,8404561396,73389,73389,14,14,14,191012759,6,3,500231,573825,1373441,19210,2515401520,560082,22139628,1713
851255.45,253952,62,148447,9780397798,4,4000668,0,4,24,24,5112,138,675,658989,16,37613,39,272,143207792,1352,1,0,38,38,5,14,668,675,0,0,0,27820968,702,2911439932,0,675,371,2,1,14,14,324,0,1,2912156464,2862886729,89680346,221926259,221942643,1,2,1,0,9764755396,73389,73389,14,14,14,221926259,6,3,506247,675093,1482845,22237,2912156464,658989,26339241,1713
853259.62,253952,62,169687,11179756174,4,4000668,0,4,24,24,5112,141,675,747751,16,43565,39,272,144004148,1352,1,0,38,38,5,14,668,675,0,0,0,31985361,737,3319477106,0,675,371,2,1,14,14,324,0,1,3320548304,3271820165,96641797,253720177,253736561,1,2,1,0,11163687788,73389,73389,14,14,14,253720177,6,3,511118,766116,1601446,25356,3320548304,747751,30385194,1713
855264.61,253952,62,190568,12555646046,4,4000668,0,4,24,24,5112,145,675,836164,16,49478,39,272,144535052,1352,1,0,38,38,5,14,668,675,0,0,0,36218967,803,3721382866,0,675,371,2,1,14,14,324,0,1,3722283984,3674046353,110266374,284971708,284994125,1,2,1,0,12538755152,73389,73389,14,14,14,284971708,6,3,523190,856764,1732597,28421,3722283984,836164,34487822,1713
