timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
476382.00,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
478387.59,1,0,0,19327,1272188764,0,0,0,0,1,1,9535,117,585,133250,17,1804,16,29,120717836,1172,1,0,15,15,8,14,80,585,0,0,0,1993496,115,418247563,0,585,468,2,1,14,14,339,1,419463364,375172161,1993933,28593893,28610277,1,2,1,1258131292,73389,73389,14,14,14,28593893,7,3,367132,135378,799186,3218,419463364,133250,1194454,1969
480401.21,1,253952,62,33404,2199794690,21,21781381,0,40,26,26,9535,119,675,255360,17,5189,41,46,140299886,1352,1,0,40,40,8,14,184,675,0,0,0,5566235,1428410,696077169,0,675,532,2,1,14,14,339,1,697826096,646914474,35693325,49622696,49639080,1,2,1,2183398624,73389,73389,14,14,14,49622696,7,3,494262,259685,1196899,5343,697826096,255360,4369614,2269
482417.35,1,253952,62,45561,3001028526,22,25960909,0,76,28,28,9535,121,675,354174,17,8627,41,46,140565338,1352,1,0,40,42,8,14,184,675,0,0,0,8918738,2835871,929364114,0,675,532,2,1,14,14,339,1,931789616,881089999,45165559,67837769,67854153,1,2,1,2984861836,73389,73389,14,14,14,67837769,7,3,500959,360534,1313404,7128,931789616,354174,7605719,2269
484422.74,1,253952,62,56680,3733439638,26,31456620,0,110,28,28,9535,123,675,420444,17,11756,41,46,140830790,1352,1,0,40,42,8,14,184,675,0,0,0,11643724,3178627,1145469706,0,675,532,2,1,14,14,339,1,1145830192,1095227105,53993016,84494647,84494647,1,2,1,3717764468,73389,73389,14,14,14,84494647,7,3,504199,428360,1411874,8761,1145830192,420444,10232337,2269
486439.19,1,253952,62,68163,4490502210,26,32832739,0,140,30,30,9535,125,675,502924,17,15003,41,46,141361694,1352,1,0,40,44,8,14,184,675,0,0,0,14195407,3705876,1363671474,0,675,532,2,1,14,14,339,1,1366948656,1316547585,58351497,101702104,101702104,1,2,1,4474892576,73389,73389,14,14,14,101702104,7,3,516470,512518,1511374,10448,1366948656,502924,12684620,2269
488451.21,1,253952,62,79798,5256729898,26,35575254,0,166,30,30,9535,127,675,618180,17,18312,41,46,141361694,1352,1,0,40,44,8,14,184,675,0,0,0,17796144,5382487,1590667463,0,675,532,2,1,14,14,339,1,1590557488,1540472502,67202793,119112646,119129030,1,2,1,5240956424,73389,73389,14,14,14,119112646,7,3,525314,629723,1629666,12154,1590557488,618180,16167176,2269
490461.43,1,253952,62,90969,5993079786,27,38777544,0,212,31,31,9535,129,675,733831,17,21426,41,46,141627146,1352,1,0,40,45,8,14,184,675,0,0,0,20853348,7020928,1805463348,0,675,532,2,1,14,14,339,1,1806039856,1755744835,74782322,135855318,135855318,1,2,1,5977633992,73389,73389,14,14,14,135855318,7,3,532483,750012,1758169,13798,1806039856,733831,19095984,2269
492475.83,1,253952,62,101906,6713563346,27,41603481,0,246,34,34,9535,130,675,845170,17,24484,41,46,141892598,1352,1,0,40,48,8,14,184,675,0,0,0,24179346,8751720,2016463082,0,675,532,2,1,14,14,339,1,2016672560,1966436406,83317767,152209092,152225476,1,2,1,6697200048,73389,73389,14,14,14,152209092,7,3,539751,863183,1878759,15405,2016672560,845170,22301502,2269
494484.11,1,253952,62,112873,7436543890,30,46754400,0,284,34,34,9535,132,675,956962,17,27578,41,46,142423502,1352,1,0,40,48,8,14,184,675,0,0,0,27388620,10381393,2227318362,0,675,532,2,1,14,14,339,1,2227698480,2177744715,93618853,168656852,168656852,1,2,1,7420901488,73389,73389,14,14,14,168656852,7,3,548537,979350,2015299,17015,2227698480,956962,25374325,2269
496492.86,1,253952,62,124123,8177540218,31,49578267,0,321,34,34,9535,134,675,1067941,17,30758,41,46,142423502,1352,1,0,40,48,8,14,184,675,0,0,0,30669311,11637404,2442236399,0,675,532,2,1,14,14,339,1,2444360496,2394342299,102369605,185493954,185510338,1,2,1,8161733976,73389,73389,14,14,14,185493954,7,3,558371,1092071,2117721,18668,2444360496,1067941,28552692,2269
498498.76,1,253952,62,134274,8846512482,32,52001034,0,350,34,34,9535,136,675,1116568,17,33635,41,46,142688954,1352,1,0,40,48,8,14,184,675,0,0,0,32950680,11708155,2640508240,0,675,532,2,1,14,14,339,1,2639788848,2589921065,107525862,200700848,200700848,1,2,1,8830837312,73389,73389,14,14,14,200700848,7,3,558438,1142050,2175661,20159,2639788848,1116568,30776212,2269
500504.79,1,253952,62,144812,9540847178,32,53859860,0,381,34,34,9535,137,675,1178398,17,36563,41,46,142942340,1352,1,0,40,48,8,14,184,675,0,0,0,35281526,11799021,2843497688,0,675,532,2,1,14,14,339,1,2842295088,2792924333,111820937,216481182,216481182,1,2,1,9525172008,73389,73389,14,14,14,216481182,7,3,561790,1205288,2246884,21704,2842295088,1178398,33035925,2269
502520.94,1,253952,62,156098,10284143882,32,55420445,0,420,35,35,9535,139,675,1276185,17,39787,41,46,143473244,1352,1,0,40,49,8,14,184,675,0,0,0,37921802,12210260,3059959095,0,675,532,2,1,14,14,339,1,3058797520,3010092867,115780919,233379502,233379502,1,2,1,10268698088,73389,73389,14,14,14,233379502,7,3,567355,1304678,2361277,23359,3058797520,1276185,35561905,2269
504536.20,1,253952,62,167466,11033404362,32,57398663,0,466,38,38,9535,141,675,1399915,17,43011,41,46,144004148,1352,1,0,40,52,8,14,184,675,0,0,0,40751827,13135458,3278149451,0,675,532,2,1,14,14,339,1,3277949904,3229045818,122019147,250408894,250408894,1,2,1,11017270440,73389,73389,14,14,14,250392510,7,3,572731,1430123,2481358,25031,3277949904,1399915,38271933,2269
506547.47,1,253952,62,179098,11799435442,34,61932197,0,508,39,39,9535,143,675,1519599,17,46251,41,46,144004148,1352,1,0,40,53,8,14,184,675,0,0,0,44186212,15028133,3502247967,0,675,532,2,1,14,14,339,1,3501689808,3453016039,132548475,267803052,267819436,1,2,1,11783334288,73389,73389,14,14,14,267803052,7,3,587952,1551526,2652617,26738,3501689808,1519599,41535160,2269
508557.49,1,253952,62,190241,12533950322,35,66121464,0,546,39,39,9535,145,675,1640919,17,49435,41,46,144535052,1352,1,0,40,53,8,14,184,675,0,0,0,47035101,16251622,3716251498,0,675,532,2,1,14,14,339,1,3716123600,3667688804,139592391,284512956,284512956,1,2,1,12518570064,73389,73389,14,14,14,284512956,7,3,594041,1674633,2745264,28374,3716123600,1640919,44291493,2269
510563.20,1,253952,62,200591,13215698798,37,69797396,0,571,39,39,9535,146,675,1700886,17,52268,41,46,144535052,1352,1,0,40,53,8,14,184,675,0,0,0,49689414,16572917,3916354860,0,675,532,2,1,14,14,339,1,3915615184,3866967349,148634172,300008729,300008729,1,2,1,13200384076,73389,73389,14,14,14,300008729,7,3,594241,1735914,2813822,29896,3915615184,1700886,46877346,2269
512578.47,1,253952,62,211954,13964897050,37,70965057,0,617,40,40,9535,148,675,1810286,17,55520,41,46,145065956,1352,1,0,40,54,8,14,184,675,0,0,0,52631978,17241293,4135334183,0,675,532,2,1,14,14,339,1,4134112208,4085983212,153303551,317019578,317035962,1,2,1,13948861432,73389,73389,14,14,14,317019578,7,3,603554,1846968,2947879,31563,4134112208,1810286,49685943,2269
514589.94,1,253952,62,223026,14694227970,38,74807834,0,656,42,42,9535,150,675,1946354,17,58627,41,46,145331408,1352,1,0,40,56,8,14,184,675,0,0,0,55785344,18494043,4347758391,0,675,532,2,1,14,14,339,1,4347104208,4299214115,160201661,333610920,333610920,1,2,1,14678880480,73389,73389,14,14,14,333610920,7,3,609560,1984871,3068989,33188,4347104208,1946354,52718290,2269
516607.10,1,253952,62,234943,15479467714,38,78256939,0,696,42,42,9535,152,675,2073030,17,61991,41,46,145596860,1352,1,0,40,56,8,14,184,675,0,0,0,58662178,19711029,4577617181,0,675,532,2,1,14,14,339,1,4576611280,4528735553,168472435,351459512,351459512,1,2,1,15464218528,73389,73389,14,14,14,351459512,7,3,620590,2113336,3218423,34939,4576611280,2073030,55445779,2269
518623.44,1,253952,62,246441,16236982422,39,82232909,0,739,43,43,9535,154,675,2198704,17,65214,41,46,145862312,1352,1,0,40,57,8,14,184,675,0,0,0,62280842,21117276,4797256281,0,675,532,2,1,14,14,339,1,4797860816,4750188597,176486116,368671287,368687671,1,2,1,16221536628,73389,73389,14,14,14,368671287,7,3,629310,2243978,3359033,36627,4797860816,2198704,58923927,2269
