timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
397856.72,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0
399861.48,0,0,19327,1272188764,0,0,0,0,1,1,5491,117,585,123580,2,18,1804,7,0,120717836,1172,1,0,6,15,0,5,2043,585,0,0,0,1994568,72,418248228,0,583,403,2,2,1,14,14,1491,1,419463364,375172161,1995518,28610277,28610277,1,2,1,1258131292,73389,73389,14,14,14,28593893,12,3,367479,125627,795021,3218,419463364,123580,1199634,1724
401869.03,253952,62,37663,2480505226,0,925077,0,30,23,23,5491,120,675,249751,2,18,6422,29,15,140299886,1352,1,0,28,37,6,5,2181,675,0,0,0,6117102,464036,775125256,0,673,441,2,2,1,14,14,1491,1,779877168,728994762,14944161,56015886,56015886,1,2,1,2464698984,73389,73389,14,14,14,56015886,12,3,481240,254335,1129233,5969,779877168,249751,4988082,1972
403880.56,253952,62,53184,3503263974,19,23359292,0,82,25,25,5491,122,675,382527,2,18,10751,29,15,140830790,1352,1,0,28,39,6,5,2181,675,0,0,0,10783814,1547059,1077782632,0,673,441,2,2,1,14,14,1491,1,1078983472,1027928108,59737752,79260403,79276787,1,2,1,3487457732,73389,73389,14,14,14,79260403,12,3,493465,389694,1317062,8251,1078983472,382527,9467112,1972
405896.95,253952,62,68859,4536380718,22,30467553,0,128,27,27,5491,125,675,517412,2,18,15191,29,15,141361694,1352,1,0,28,41,6,5,2181,675,0,0,0,15390386,2483179,1378458521,0,673,441,2,2,1,14,14,1491,1,1380580144,1329948867,73001402,102740329,102756713,1,2,1,4520574476,73389,73389,14,14,14,102740329,12,3,509810,527082,1527374,10552,1380580144,517412,13863499,1972
407913.64,253952,62,84996,5599509642,22,34961168,0,176,28,28,5491,128,675,649524,2,18,19767,29,15,141627146,1352,1,0,28,42,6,5,2181,675,0,0,0,20025830,3116881,1688315946,0,673,441,2,2,1,14,14,1491,1,1691089712,1640653092,83926735,126902350,126918734,1,2,1,5583703400,73389,73389,14,14,14,126902350,12,3,515655,662974,1710926,12921,1691089712,649524,18315519,1972
409923.78,253952,62,100817,6641929190,23,39720281,0,232,29,29,5491,130,675,785574,2,18,24179,29,15,141892598,1352,1,0,28,43,6,5,2181,675,0,0,0,24503552,4112626,1993569926,0,673,441,2,2,1,14,14,1491,1,1995701040,1945461423,95359530,150597427,150597427,1,2,1,6626286788,73389,73389,14,14,14,150597427,12,3,528044,801619,1905802,15245,1995701040,785574,22598486,1972
411936.62,253952,62,116160,7652974266,25,45238549,0,274,31,31,5491,133,675,911763,2,18,28529,29,15,142423502,1352,1,0,28,45,6,5,2181,675,0,0,0,29211387,5434887,2290829500,0,673,441,2,2,1,14,14,1491,1,2290875184,2241007602,110509653,173557383,173579800,1,2,1,7636524852,73389,73389,14,14,14,173557383,12,3,540512,930334,2093446,17497,2290875184,911763,27118796,1972
413947.28,253952,62,132430,8724867742,27,49253006,0,322,33,33,5491,135,675,1047219,2,18,33077,29,15,142688954,1352,1,0,28,47,6,5,2181,675,0,0,0,33902178,6064035,2601605919,0,673,441,2,2,1,14,14,1491,1,2604006192,2554356020,120860394,197938429,197938429,1,2,1,8709290876,73389,73389,14,14,14,197938429,12,3,557413,1069441,2291589,19886,2604006192,1047219,31611588,1972
415954.97,253952,62,148522,9785312998,28,54128643,0,373,33,33,5491,138,675,1181292,2,18,37633,29,15,143207792,1352,1,0,28,47,6,5,2181,675,0,0,0,38561293,6941770,2912499931,0,673,441,2,2,1,14,14,1491,1,2913467184,2864344127,132784537,222040947,222040947,1,2,1,9769080772,73389,73389,14,14,14,222024563,12,3,569091,1206073,2471911,22247,2913467184,1181292,36090494,1972
