timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1105984.91,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1107989.20,0,253952,62,10718,705358952,0,1543230,0,36,3,3,5692,119,0,558,59550,0,9,4185,18,28,96157035,1118,1,0,4,432,13177165,6,52708660,17,17,4,14,86,558,0,0,4187866,95,258703619,0,558,339,0,3,1,14,14,851,0,3,258937493,224871342,5731959,13382681,13396906,1,3,1,0,695899444,73389,73389,14,14,14,13382685,6,3,78778,60965,187448,2185,258937493,59550,4000574,1127
1109993.96,0,253952,62,21519,1417207134,0,3292272,0,82,3,3,5692,212,1,558,111110,0,9,8467,18,28,98268585,1118,1,0,4,432,26686053,6,106744212,17,17,4,14,86,558,0,0,8498686,236,479380613,0,558,339,0,3,1,14,14,851,0,3,479057943,448802297,11790958,27084406,27084406,1,3,1,0,1408389144,73389,73389,14,14,14,27084410,6,3,85294,113943,252304,4055,479057943,111110,8246696,1127
1111998.68,0,253952,62,31974,2106126474,0,5094092,0,120,3,3,5692,247,1,558,161313,0,9,12548,18,28,100126749,1118,1,0,4,432,39727892,6,158911568,17,17,4,14,86,558,0,0,12699422,359,692033209,0,558,339,0,3,1,14,14,851,0,3,692333157,665766278,17702747,40329538,40329538,1,3,1,0,2097136008,73389,73389,14,14,14,40329542,6,3,94139,165536,328208,5762,692333157,161313,12371689,1127
1114003.03,0,253952,62,42296,2785134992,0,6760852,0,158,3,3,5692,337,1,576,214108,0,9,16619,18,28,104346728,1154,1,0,4,432,52593072,6,210307680,17,17,4,14,86,576,0,0,16918544,448,914946466,0,576,351,0,3,1,14,14,851,0,3,915212178,880010057,23677486,53362122,53362122,1,3,1,0,2774830376,73389,73389,14,14,14,53362126,6,3,101539,219836,403094,7659,915212178,214108,16516096,1173
1116006.96,0,253952,62,51309,3378320688,0,8247398,0,207,3,3,5692,364,1,576,260031,0,9,20140,18,28,105299942,1154,1,0,4,432,63850817,6,255338696,17,17,4,14,86,576,0,0,20645294,530,1103070450,0,576,351,0,3,1,14,14,851,0,3,1102530911,1066555691,28805865,64780882,64780882,1,3,1,0,3368605896,73389,73389,14,14,14,64780886,6,3,104595,267037,461937,9156,1102530911,260031,20184157,1173
1118011.83,0,253952,62,59092,3891512470,1,10849060,0,231,4,4,5692,437,1,576,297584,0,9,23211,19,28,107483888,1154,1,0,4,432,73521412,6,294020968,18,18,4,14,93,576,0,0,23770415,605,1259186615,0,576,351,0,3,1,14,14,851,0,3,1259441013,1228616984,34616008,74606076,74622460,1,3,1,0,3879515984,73389,73389,14,14,14,74606080,6,3,110801,305601,496953,10504,1259441013,297584,23274384,1173
1120016.53,1,253952,62,69071,4549598654,1,12277156,0,292,4,4,5692,474,1,585,355228,0,9,27126,19,28,111516191,1172,1,0,4,432,86004948,6,344019792,18,18,4,14,93,585,0,0,28139857,678,1477654742,0,585,358,0,3,1,14,14,851,0,3,1477598299,1435904516,40411423,87267417,87267417,1,3,1,0,4537905716,73389,73389,14,14,14,87267421,6,3,115601,364715,567960,12261,1477598299,355228,27573003,1198
1122021.03,1,253952,62,75766,4990714800,2,14718236,0,320,5,5,5692,537,1,594,386089,0,9,29785,19,28,115198929,1190,1,0,4,432,94361605,6,377381616,18,19,4,14,93,594,0,0,30737442,718,1612350846,0,594,367,0,3,1,14,14,851,0,3,1611669431,1574770253,45449981,95743090,95759474,1,3,1,0,4978640712,73389,73389,14,14,14,95743094,6,3,117959,396443,610747,13419,1611669431,386089,30127901,1219
1124026.28,1,253952,62,86020,5665218606,2,16717516,0,355,5,5,5692,608,1,594,446361,0,9,33797,19,28,116128011,1190,1,0,4,432,107088689,6,428290196,18,19,4,14,93,594,0,0,34966926,806,1834204321,0,594,367,0,3,1,14,14,851,0,3,1833229462,1787627800,51677327,108685562,108685562,1,3,1,0,5651649256,73389,73389,14,14,14,108685566,6,3,122952,458229,694306,15271,1833229462,446361,34273988,1219
