timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1125604.42,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1127609.80,196608,48,23009,1514831642,0,0,0,3,28,28,9557,117,675,126715,23,2248,43,58,139768982,1352,1,0,42,42,23,14,166,675,0,0,0,2050251,37,492439353,0,675,341,2,1,14,14,309,0,1,497713348,446546710,2223401,34079930,34079930,1,2,1,0,1499516920,73389,73389,14,14,14,34079930,4,3,444988,128752,804183,3815,497713348,126715,1246244,1819
1129614.77,253952,62,43925,2893015274,3,3000237,0,3,28,28,9557,121,675,233346,23,8168,43,58,140565338,1352,1,0,42,42,23,14,166,675,0,0,0,6582253,1013,897337851,0,675,341,2,1,14,14,309,0,1,900332336,849553119,15033041,65394838,65394838,1,2,1,0,2876651976,73389,73389,14,14,14,65378454,4,3,485980,237985,1007323,6888,900332336,233346,5575292,1819
1131619.96,253952,62,64690,4261568422,3,3000237,0,3,28,28,9557,124,675,348748,23,13997,43,58,141096242,1352,1,0,42,42,23,14,166,675,0,0,0,11225121,1136,1297823014,0,675,341,2,1,14,14,309,0,1,1300233008,1249569414,24772542,96502787,96502787,1,2,1,0,4246122628,73389,73389,14,14,14,96502787,4,3,504532,356109,1186243,9939,1300233008,348748,10039423,1819
1133624.85,253952,62,85276,5617859722,3,3000237,0,3,28,28,9557,128,675,456659,23,19832,43,58,141627146,1352,1,0,42,42,23,14,166,675,0,0,0,15786406,1439,1693455492,0,675,341,2,1,14,14,309,0,1,1696463664,1646037708,35204362,127328334,127328334,1,2,1,0,5602446696,73389,73389,14,14,14,127328334,4,3,517270,466557,1329068,12962,1696463664,456659,14458077,1819
1135629.77,253952,62,106624,7024620358,3,3000237,0,3,28,28,9557,131,675,557077,23,25817,43,58,142158050,1352,1,0,42,42,23,14,166,675,0,0,0,20198778,1786,2103623030,0,675,341,2,1,14,14,309,0,1,2107374384,2057417341,44460135,159288251,159288251,1,2,1,0,7008683044,73389,73389,14,14,14,159288251,4,3,523798,569531,1460717,16097,2107374384,557077,18738975,1819
1137634.70,253952,62,128128,8441339158,3,3000237,0,3,28,28,9557,135,675,638630,23,31904,43,58,142423502,1352,1,0,42,42,23,14,166,675,0,0,0,24427242,2254,2518375382,0,675,341,2,1,14,14,309,0,1,2521299760,2471444448,52761034,191496087,191496087,1,2,1,0,8425827828,73389,73389,14,14,14,191496087,4,3,530809,653437,1579690,19255,2521299760,638630,22848646,1819
1139639.89,253952,62,149075,9821819858,3,3000237,0,3,28,28,9557,138,675,740588,23,37784,43,58,143207792,1352,1,0,42,42,23,14,166,675,0,0,0,28923358,2359,2922386181,0,675,341,2,1,14,14,309,0,1,2924477232,2874985100,65008394,222866180,222882564,1,2,1,0,9806111920,73389,73389,14,14,14,222866180,4,3,543255,757951,1709236,22331,2924477232,740588,27215388,1819
1141644.12,253952,62,170530,11235003022,3,3000237,0,3,28,28,9557,142,675,829231,23,43850,43,58,144004148,1352,1,0,42,42,23,14,166,675,0,0,0,33161974,2479,3334225440,0,675,341,2,1,14,14,309,0,1,3336801232,3287956957,72124000,254981745,254998129,1,2,1,0,11219196780,73389,73389,14,14,14,254981745,4,3,556444,848866,1823672,25480,3336801232,829231,31339743,1819
1143648.55,253952,62,192607,12689804854,3,3000237,0,3,28,28,9557,145,675,913777,23,50036,43,58,144535052,1352,1,0,42,42,23,14,166,675,0,0,0,37338403,2573,3760775609,0,675,341,2,1,14,14,309,0,1,3761736656,3713280998,84195286,288053615,288053615,1,2,1,0,12673638164,73389,73389,14,14,14,288037231,4,3,568064,935771,1954143,28722,3761736656,913777,35385868,1819
