timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
580023.03,0,0,20129,1325014088,0,0,0,0,1,1,4434,117,0,612,124816,12,1880,6,0,126296834,1226,1,0,5,15,0,4,3401,612,0,0,0,1988568,887,435811823,0,612,483,2,1,14,14,454,1,437027012,390757059,1991334,29795958,29812342,1,2,1,1311022152,73389,73389,14,14,14,29795958,7,3,382643,126919,825420,3352,437027012,124816,1163241,1804
582036.07,253952,62,37344,2459333790,9,9001123,0,9,30,30,4434,120,0,675,249119,12,6321,35,33,140299886,1352,1,0,34,44,18,4,3514,675,0,0,0,6261904,1521539,770004965,0,675,518,2,1,14,14,454,1,773585712,722794763,29672634,55534717,55534717,1,2,1,2443527548,73389,73389,14,14,14,55534717,7,3,505728,253627,1227781,5921,773585712,249119,5034347,1973
584046.70,253952,62,53489,3523517906,9,9001123,0,9,30,30,4434,122,0,675,379965,12,10838,35,33,140830790,1352,1,0,34,44,18,4,3514,675,0,0,0,10637082,3466511,1082357737,0,675,518,2,1,14,14,454,1,1084619568,1033831385,45220257,79708804,79725188,1,2,1,3507187376,73389,73389,14,14,14,79708804,7,3,521816,386939,1420608,8294,1084619568,379965,9216842,1973
586061.22,253952,62,69425,4573474094,9,9001123,0,12,30,30,4434,125,0,675,508972,12,15346,35,33,141361694,1352,1,0,34,44,18,4,3514,675,0,0,0,15090085,5359733,1386299507,0,675,518,2,1,14,14,454,1,1391328048,1340791117,73330429,103575913,103592297,1,2,1,4557340172,73389,73389,14,14,14,103575913,7,3,552630,518313,1652792,10634,1391328048,508972,13437774,1973
588073.89,253952,62,84935,5595258560,26,28949162,0,83,31,31,4434,128,0,675,633665,12,19747,35,33,141373760,1352,1,0,34,45,18,4,3514,675,0,0,0,19625467,6108663,1687380360,0,675,518,2,1,14,14,454,1,1689778992,1639477190,165477836,126798013,126814397,1,2,1,5579112572,73389,73389,14,14,14,126798013,7,3,571730,645487,1842501,12911,1689778992,633665,17782588,1973
590081.35,253952,62,100681,6632750842,26,31947206,0,136,35,35,4434,130,0,675,771888,12,24149,35,33,141892598,1352,1,0,34,49,18,4,3514,675,0,0,0,24027096,7009676,1987536368,0,675,518,2,1,14,14,454,1,1992817456,1942785228,175867499,150378402,150394786,1,2,1,6616649688,73389,73389,14,14,14,150378402,7,3,591901,786223,2064630,15223,1992817456,771888,21963220,1973
592086.42,253952,62,112501,7411899046,33,40095355,0,173,35,35,4434,132,0,675,849173,12,27477,35,33,142423502,1352,1,0,34,49,18,4,3514,675,0,0,0,27488201,7399905,2220688773,0,675,518,2,1,14,14,454,1,2220620592,2170605207,189169152,168093763,168110147,1,2,1,7396125572,73389,73389,14,14,14,168093763,7,3,715082,865177,2404443,16961,2220620592,849173,25084624,1973
594096.86,253952,62,124792,8221649254,33,41605076,0,204,38,38,4434,134,0,675,934310,12,30938,35,33,142423502,1352,1,0,34,52,18,4,3514,675,0,0,0,30755035,7656839,2457524469,0,675,518,2,1,14,14,454,1,2457074480,2407223647,194394270,186499411,186499411,1,2,1,8205974084,73389,73389,14,14,14,186499411,7,3,793424,952270,2657726,18765,2457074480,934310,28098299,1973
596102.91,253952,62,135747,8943577914,36,46208322,0,225,38,38,4434,136,0,675,983851,12,34037,35,33,142942340,1352,1,0,34,52,18,4,3514,675,0,0,0,33171935,7692868,2668776453,0,675,518,2,1,14,14,454,1,2667838256,2618280997,201550613,202908370,202908370,1,2,1,8927968280,73389,73389,14,14,14,202908370,7,3,794116,1003111,2716778,20373,2667838256,983851,30456245,1973
598109.18,253952,62,146498,9651871778,36,47897676,0,262,38,38,4434,138,0,675,1034252,12,37113,35,33,142942340,1352,1,0,34,52,18,4,3514,675,0,0,0,35434295,7692973,2875822682,0,675,518,2,1,14,14,454,1,2874932016,2825345732,205510044,219008192,219008192,1,2,1,9636360448,73389,73389,14,14,14,219008192,7,3,794538,1054847,2768856,21953,2874932016,1034252,32666613,1973
