timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
290674.62,0,253952,62,6569,432412412,1,2710457,0,26,4,4,3797,103,0,558,71862,0,17,2559,9,11,95746791,1118,1,0,4,2540,7982115,10,31928460,8,18,4,470,558,0,0,3961853,251017,169427334,0,558,562,0,3,1,14,14,3235,3,170134136,138858087,6814596,8129894,8146278,1,3,1,422754520,73389,73389,14,14,14,8129898,8,3,79665,73338,276076,1478,170134136,71862,3685910,1822
292685.10,0,253952,62,13379,880582802,1,4595772,0,61,4,4,3797,126,0,558,128942,0,17,5225,9,11,96989589,1118,1,0,4,2540,16514884,10,66059536,8,18,4,470,558,0,0,7986976,407414,307406625,0,558,562,0,3,1,14,14,3235,3,307649780,280106429,12870167,16751308,16751308,1,3,1,871068048,73389,73389,14,14,14,16751312,8,3,83620,131852,346786,2578,307649780,128942,7640459,1822
294699.07,3,253952,62,20163,1328026602,1,6322706,0,108,4,4,3797,202,0,558,192354,0,17,7920,9,11,98268585,1118,1,0,4,2540,24960203,10,99776376,8,18,4,470,558,0,0,12159344,590613,453137982,0,558,562,0,3,1,14,14,3235,3,453109145,420983025,18951677,25349861,25366245,1,3,1,1318192804,73389,73389,14,14,14,25349865,8,3,87222,196793,433626,3847,453109145,192354,11726135,1822
296707.35,4,253952,62,27319,1798908646,1,7812728,0,176,4,4,3797,231,0,558,256157,0,17,10726,9,11,99233865,1118,1,0,4,2540,33912677,10,135650708,8,18,4,470,558,0,0,16539816,771707,597863597,0,558,562,0,3,1,14,14,3235,3,598486486,569185022,24970505,34413643,34413643,1,3,1,1789509468,73389,73389,14,14,14,34413647,8,3,90051,262168,523385,5028,598486486,256157,16016999,1822
298722.96,4,253952,62,34614,2279165646,1,9332825,0,242,4,4,3797,260,1,558,321878,0,17,13578,9,11,100464597,1118,1,0,4,2540,43022929,10,172091716,8,18,4,470,558,0,0,20930093,912418,751565478,0,558,562,0,3,1,14,14,3235,3,751237926,720182262,30924199,43647298,43680066,1,3,1,2269659528,73389,73389,14,14,14,43647302,8,3,95309,329440,609223,6258,751237926,321878,20321591,1822
300728.51,6,253952,62,41394,2725068306,1,10620486,0,291,4,4,3797,333,1,576,375500,0,17,16266,9,11,104090350,1154,1,0,4,2540,51445572,10,205782288,8,18,4,470,576,0,0,24822743,1057173,889142175,0,576,580,0,3,1,14,14,3235,3,888677831,860756567,36321516,52229911,52229911,1,3,1,2715955404,73389,73389,14,14,14,52229915,8,3,100919,384458,689170,7458,888677831,375500,24134440,1895
302738.11,6,253952,62,47069,3098855336,2,13146016,0,308,5,5,3797,345,1,576,409281,0,17,18473,9,11,105333148,1154,1,0,4,2540,58523758,10,234030288,8,19,4,470,576,0,0,27482707,1087665,1006699848,0,576,580,0,3,1,14,14,3235,3,1006530851,978455011,41528475,59409533,59409533,1,3,1,3089295748,73389,73389,14,14,14,59409537,8,3,116486,419136,761245,8388,1006530851,409281,26722433,1895
304748.41,9,253952,62,54647,3598124148,2,14522284,0,381,5,5,3797,409,1,585,480056,0,17,21464,9,11,108738930,1172,1,0,4,2540,67944735,10,271714344,8,19,4,470,585,0,0,31998697,1242226,1170429322,0,585,588,0,3,1,14,14,3235,3,1170877846,1136028106,47559507,68980775,68997159,1,3,1,3587000332,73389,73389,14,14,14,68980779,8,3,117493,491627,850955,9784,1170877846,480056,31148875,1928
306755.32,9,253952,62,62448,4111602694,3,16775023,0,461,6,6,3797,457,1,585,547084,0,17,24539,10,11,109716276,1172,1,0,4,2540,77702924,10,310811696,9,20,4,479,585,0,0,36557560,1370703,1327598536,0,585,588,0,3,1,14,14,3235,3,1327342706,1297836860,54427960,78861598,78861598,1,3,1,4100803128,73389,73389,14,14,14,78861602,8,3,122421,560293,946252,11068,1327342706,547084,35612614,1928
308761.37,9,253952,62,67941,4474692904,4,19530278,0,479,6,6,3797,473,2,585,576386,0,17,26691,10,11,112817238,1172,1,0,4,2540,84578955,10,338315820,9,20,4,479,585,0,0,38829524,1370754,1448058957,0,585,588,0,3,1,14,14,3235,3,1447231435,1411889456,59508311,85835976,85852360,1,3,1,4463470784,73389,73389,14,14,14,85835980,8,3,128443,590415,994252,12035,1447231435,576386,37836667,1928
310766.53,13,253952,62,75106,4947093854,4,20508639,0,526,7,7,3797,537,3,585,627021,0,17,29526,10,11,114699534,1172,1,0,4,2540,93540945,10,374099264,9,21,4,479,585,0,0,42590637,1451594,1596899043,0,585,588,0,3,1,14,14,3235,3,1595654838,1560882537,64320277,94926049,94926049,1,3,1,4936154580,73389,73389,14,14,14,94926053,8,3,136942,642443,1078337,13292,1595654838,627021,41513836,1928
312780.15,14,253952,62,81060,5339165428,5,23177190,0,544,8,8,3797,556,3,585,662962,0,17,31849,10,11,116545632,1172,1,0,4,2540,100975241,10,403836340,9,22,4,479,585,0,0,45254263,1479371,1724299227,0,585,588,0,3,1,14,14,3235,3,1723101122,1684349417,69675261,102449735,102449735,1,3,1,5327386252,73389,73389,14,14,14,102449739,8,3,143055,679392,1120222,14321,1723101122,662962,44135680,1928
