timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
843024.58,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
845029.01,253952,62,23239,1529904922,0,0,0,0,36,36,4693,118,675,120629,34,2363,51,38,139768982,1352,1,0,50,50,0,14,166,675,0,0,0,2138763,15,498697143,0,675,314,2,1,14,14,354,1,502266672,450997087,2278196,34407610,34423994,1,2,1,1513934840,73389,73389,14,14,14,34407610,7,3,461247,122742,762344,3851,502266672,120629,1376508,1589
847033.93,253952,62,44469,2928932310,0,383740,0,6,36,36,4693,121,675,220207,34,8318,51,38,140565338,1352,1,0,50,50,0,14,166,675,0,0,0,6505215,109,907423987,0,675,314,2,1,14,14,354,1,910949168,860004524,12155245,66203687,66220071,1,2,1,2912962228,73389,73389,14,14,14,66203687,7,3,473829,224841,900250,6969,910949168,220207,5605226,1589
849038.31,253952,62,66071,4352339090,0,900795,0,9,36,36,4693,124,675,317478,34,14375,51,38,141096242,1352,1,0,50,50,0,14,166,675,0,0,0,10793571,261,1325321911,0,675,314,2,1,14,14,354,1,1326709552,1276080743,22194992,98556820,98573204,1,2,1,4336500080,73389,73389,14,14,14,98556820,7,3,486326,324449,1045354,10141,1326709552,317478,9748646,1589
851043.01,253952,62,87543,5767226190,0,900795,0,9,36,36,4693,128,675,412267,34,20450,51,38,141627146,1352,1,0,50,50,0,14,166,675,0,0,0,15007606,374,1739024067,0,675,314,2,1,14,14,354,1,1740110640,1689713286,29214733,130721537,130721537,1,2,1,5751026732,73389,73389,14,14,14,130705153,7,3,492071,421489,1169810,13295,1740110640,412267,13838401,1589
853047.33,253952,62,109009,7181720074,0,914982,0,10,36,36,4693,131,675,505028,34,26468,51,38,142158050,1352,1,0,50,50,0,14,166,675,0,0,0,19279242,604,2149975238,0,675,314,2,1,14,14,354,1,2153249584,2103313962,41549278,162845294,162861678,1,2,1,7165192936,73389,73389,14,14,14,162845294,7,3,505076,516495,1300864,16447,2153249584,505028,17979149,1589
855052.57,253952,62,130438,8593789126,0,914982,0,10,36,36,4693,135,675,595071,34,32534,51,38,142688954,1352,1,0,50,50,0,14,166,675,0,0,0,23486709,731,2564333553,0,675,314,2,1,14,14,354,1,2565733168,2516009431,50699545,194944475,194960859,1,2,1,8577556900,73389,73389,14,14,14,194944475,7,3,512949,608677,1429405,19594,2565733168,595071,22058251,1589
857057.21,253952,62,151959,10011887490,0,914982,0,10,36,36,4693,138,675,691513,34,38570,51,38,143207792,1352,1,0,50,50,0,14,166,675,0,0,0,27777426,802,2979642026,0,675,314,2,1,14,14,354,1,2979691034,2930509921,58274894,227182920,227199304,1,2,1,9996048480,73389,73389,14,14,14,227182920,7,3,516945,707358,1543766,22753,2979691034,691513,26234776,1589
859061.93,253952,62,172943,11394203198,0,914982,0,11,36,36,4693,142,675,772363,34,44507,51,38,144004148,1352,1,0,50,50,0,14,166,675,0,0,0,32046723,917,3382270179,0,675,314,2,1,14,14,354,1,3383069648,3334514540,64279002,258593973,258610357,1,2,1,11378134812,73389,73389,14,14,14,258593973,7,3,520624,790410,1660942,25833,3383069648,772363,30387067,1589
861066.73,253952,62,194543,12817478906,1,1915196,0,11,36,36,4693,145,675,855265,34,50564,51,38,144535052,1352,1,0,50,50,0,14,166,675,0,0,0,36238470,1198,3798462304,0,675,314,2,1,14,14,354,1,3798961104,3750600136,82261195,290938914,290955298,1,2,1,12801312216,73389,73389,14,14,14,290938914,7,3,524699,875638,1789647,29006,3798961104,855265,34450277,1589
