timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
196.27,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2201.14,253952,62,44419,2925655510,0,0,0,0,60,60,22,121,675,301272,126,42,8303,75,705,140565338,1352,1,0,74,74,43,14,883,675,0,0,0,7203101,9271,868024062,0,549,268,126,2,1,14,14,302,1,910031664,859060232,10310979,66138151,66138151,1,2,1,2910078644,73389,73389,14,14,14,66138151,4,3,440214,306412,2093303,6962,910031664,301272,5110118,4898
4204.02,253952,62,67953,4476474198,0,0,0,0,60,60,22,125,675,365833,126,42,14942,75,705,141361694,1352,1,0,74,74,43,14,883,675,0,0,0,11080378,9667,1319606837,0,549,268,126,2,1,14,14,302,1,1362754352,1312429012,19211046,101384775,101384775,1,2,1,4460930100,73389,73389,14,14,14,101384775,4,3,441346,372681,2177246,10416,1362754352,365833,8903614,4898
6207.12,253952,62,89138,5872287014,0,0,0,0,60,60,22,128,675,432698,126,42,20885,75,705,141627146,1352,1,0,74,74,43,14,883,675,0,0,0,15125538,10038,1726780054,0,549,268,126,2,1,14,14,302,1,1770257200,1720449343,27106303,133092899,133109283,1,2,1,5856087556,73389,73389,14,14,14,133092899,4,3,448285,441314,2277292,13525,1770257200,432698,12848929,4898
8210.39,253952,62,110166,7258076130,0,0,0,0,60,60,22,132,675,505723,126,42,26840,75,705,142423502,1352,1,0,74,74,43,14,883,675,0,0,0,19211672,10251,2132617144,0,549,268,126,2,1,14,14,302,1,2175531824,2125590104,34313671,164585872,164602256,1,2,1,7241778368,73389,73389,14,14,14,164585872,4,3,449277,516359,2369639,16617,2175531824,505723,16842895,4898
10213.93,253952,62,132727,8744597386,0,0,0,0,60,60,22,135,675,585702,126,42,33158,75,705,142688954,1352,1,0,74,74,43,14,883,675,0,0,0,23388982,10324,2568606306,0,549,268,126,2,1,14,14,302,1,2610035504,2560097200,40358847,198386830,198386830,1,2,1,8729020520,73389,73389,14,14,14,198386830,4,3,460315,598421,2473750,19932,2610035504,585702,20916269,4898
12217.30,253952,62,154987,10210802482,0,0,0,0,60,60,22,139,675,664311,126,42,39446,75,705,143473244,1352,1,0,74,74,43,14,883,675,0,0,0,27484057,10394,2993555970,0,549,268,126,2,1,14,14,302,1,3037563856,2988687037,61981635,231696268,231712652,1,2,1,10194635792,73389,73389,14,14,14,231696268,4,3,470419,679069,2586616,23197,3037563856,664311,24898649,4898
14220.46,253952,62,177062,11665473242,0,0,0,0,60,60,22,143,675,743679,126,42,45686,75,705,144004148,1352,1,0,74,74,43,14,883,675,0,0,0,31623730,10456,3418531575,0,549,268,126,2,1,14,14,302,1,3462368208,3413815932,67993154,264776330,264776330,1,2,1,11650158520,73389,73389,14,14,14,264776330,4,3,470958,760620,2696175,26438,3462368208,743679,28928936,4898
16224.06,253952,62,199789,13162873474,0,0,0,0,60,60,22,146,675,820609,126,42,52049,75,705,144535052,1352,1,0,74,74,43,14,883,675,0,0,0,35780695,10547,3857143904,0,549,268,126,2,1,14,14,302,1,3900017616,3851554989,77184024,298806664,298806664,1,2,1,13147493216,73389,73389,14,14,14,298806664,4,3,474946,839651,2800979,29777,3900017616,820609,32981272,4898
18228.05,253952,62,222681,14671618050,0,0,0,0,60,60,22,150,675,891111,126,42,58514,75,705,145331408,1352,1,0,74,74,43,14,883,675,0,0,0,39823398,10653,4299035770,0,549,268,126,2,1,14,14,302,1,4340550608,4292591473,83205152,333086632,333103016,1,2,1,14655811808,73389,73389,14,14,14,333086632,4,3,477324,912133,2888643,33138,4340550608,891111,36936485,4898
