timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
773207.39,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
775211.42,253952,62,26542,1747697590,0,0,0,6,39,39,4965,118,675,120203,8,26,3263,54,46,140034434,1352,1,0,53,53,5,14,206,675,0,0,0,2474888,45,563459951,0,667,370,8,2,1,14,14,334,1,565836592,514663666,3460246,39369359,39369359,1,2,1,1731530900,73389,73389,14,14,14,39352975,6,3,209963,122797,511890,4336,565836592,120203,1963102,1640
777216.06,253952,62,49638,3269811510,7,7000655,0,15,39,39,4965,122,675,209980,8,26,9782,54,46,140830790,1352,1,0,53,53,5,14,206,675,0,0,0,6920946,119,1007717453,0,667,370,8,2,1,14,14,334,1,1010432816,959661238,22104749,73944239,73960623,1,2,1,3253546516,73389,73389,14,14,14,73944239,6,3,221535,215071,628990,7728,1010432816,209980,6292253,1640
779220.69,253952,62,72356,4766621918,15,15001736,0,15,39,39,4965,125,675,315114,8,26,16145,54,46,141361694,1352,1,0,53,53,5,14,206,675,0,0,0,11587309,187,1447002706,0,667,370,8,2,1,14,14,334,1,1447689008,1397248061,53889333,107974573,107990957,1,2,1,4750881212,73389,73389,14,14,14,107974573,6,3,231374,322804,782611,11064,1447689008,315114,10805191,1640
781225.64,253952,62,94704,6239184006,15,15001736,0,15,39,39,4965,129,675,423942,8,26,22460,54,46,141892598,1352,1,0,53,53,5,14,206,675,0,0,0,16233349,279,1875804579,0,667,370,8,2,1,14,14,334,1,1877867312,1827650908,61938866,141439659,141456043,1,2,1,6223344996,73389,73389,14,14,14,141439659,6,3,233117,434248,914778,14346,1877867312,423942,15319257,1640
783229.77,253952,62,117632,7749756974,15,15001736,0,15,39,39,4965,133,675,521266,8,26,28931,54,46,142423502,1352,1,0,53,53,5,14,206,675,0,0,0,20716562,493,2315736096,0,667,370,8,2,1,14,14,334,1,2319055664,2269294921,72484314,175764905,175781289,1,2,1,7733655820,73389,73389,14,14,14,175764905,6,3,242494,533994,1040261,17712,2319055664,521266,19677179,1640
785234.23,253952,62,140693,9269311682,15,15001736,0,15,39,39,4965,137,675,609389,8,26,35441,54,46,142942340,1352,1,0,53,53,5,14,206,675,0,0,0,25198764,826,2760903514,0,667,370,8,2,1,14,14,334,1,2763127600,2713510084,83736299,210300984,210317368,1,2,1,9253243296,73389,73389,14,14,14,210300984,6,3,254890,624477,1184730,21100,2763127600,609389,24015092,1640
787238.59,253952,62,163980,10803618606,15,15001736,0,15,39,39,4965,141,675,706210,8,26,42000,54,46,143738696,1352,1,0,53,53,5,14,206,675,0,0,0,29585678,1200,3208402562,0,667,370,8,2,1,14,14,334,1,3210709968,3161909744,90659797,245185001,245185001,1,2,1,10788140044,73389,73389,14,14,14,245185001,6,3,256144,723596,1293188,24518,3210709968,706210,28293736,1640
789243.03,253952,62,187556,12356924354,15,15001736,0,15,39,39,4965,144,675,812053,8,26,48602,54,46,144269600,1352,1,0,53,53,5,14,206,675,0,0,0,34062067,1578,3663665355,0,667,370,8,2,1,14,14,334,1,3664612304,3616025502,104087040,280482936,280482936,1,2,1,12341249184,73389,73389,14,14,14,280482936,6,3,269601,831890,1450262,27981,3664612304,812053,32613231,1640
791247.84,253952,62,210297,13855507542,15,15001736,0,15,39,39,4965,148,675,922755,8,26,55028,54,46,145065956,1352,1,0,53,53,5,14,206,675,0,0,0,38641236,1695,4100588299,0,667,370,8,2,1,14,14,334,1,4102130640,4053991708,114279431,314543879,314560263,1,2,1,13839930676,73389,73389,14,14,14,314543879,6,3,275703,945155,1605112,31319,4102130640,922755,37037743,1640
