timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
398569.20,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
400574.94,0,0,20272,1334385736,0,0,0,0,1,1,9665,117,0,612,123974,13,1893,16,40,126296834,1226,1,0,15,15,14,148,612,0,0,0,1994894,171,439088639,0,612,369,2,1,14,14,342,1,439517380,393470300,1996015,30008950,30025334,1,2,1,1320393800,73389,73389,14,14,14,30008950,7,3,351014,126158,804423,3371,439517380,123974,1190560,1783
402583.27,253952,62,37064,2440983710,4,4926015,0,34,13,13,9665,120,0,675,253924,13,6242,28,52,140299886,1352,1,0,27,27,14,257,675,0,0,0,6127953,975981,762662660,0,675,411,2,1,14,14,342,1,768080688,717409143,19487789,55108733,55125117,1,2,1,2424784252,73389,73389,14,14,14,55108733,7,3,454498,258462,1206410,5879,768080688,253924,4921764,1977
404592.48,253952,62,52821,3479474406,8,10637204,0,57,17,17,9665,122,0,675,376752,13,10658,28,52,140830790,1352,1,0,27,31,14,257,675,0,0,0,10722837,2556538,1066366866,0,675,411,2,1,14,14,342,1,1071774512,1020947579,38415052,78719731,78736115,1,2,1,3463668164,73389,73389,14,14,14,78719731,7,3,481578,386784,1415993,8196,1071774512,376752,9307212,1977
406605.21,253952,62,68823,4534021422,11,16248510,0,87,17,17,9665,125,0,675,506715,13,15179,28,52,141361694,1352,1,0,27,31,14,257,675,0,0,0,15452295,3910566,1376616704,0,675,411,2,1,14,14,342,1,1379924784,1329267792,54603670,102691177,102691177,1,2,1,4517690892,73389,73389,14,14,14,102674793,7,3,495558,519244,1597631,10547,1379924784,506715,13855170,1977
408615.88,253952,62,84814,5587316638,12,21653263,0,143,18,18,9665,128,0,675,625298,13,19706,28,52,141361694,1352,1,0,27,32,14,257,675,0,0,0,20082872,4474691,1682819249,0,675,411,2,1,14,14,342,1,1687419696,1637130054,66082895,126617789,126634173,1,2,1,5571182716,73389,73389,14,14,14,126617789,7,3,507685,640513,1781133,12894,1687550768,625346,18302395,1977
410626.95,253952,62,100926,6649072614,15,26967307,0,199,19,19,9665,130,0,675,744059,13,24209,28,52,141892598,1352,1,0,27,33,14,257,675,0,0,0,24782532,5178245,1996634395,0,675,411,2,1,14,14,342,1,1997404976,1947539020,79161559,150761267,150761267,1,2,1,6632774852,73389,73389,14,14,14,150744883,7,3,519982,761827,1960357,15258,1997404976,744059,22822993,1977
412634.72,253952,62,116842,7697718082,15,29694953,0,241,23,23,9665,133,0,675,865677,13,28715,28,52,142423502,1352,1,0,27,37,14,257,675,0,0,0,29371494,6081691,2302833463,0,675,411,2,1,14,14,342,1,2303851312,2254080532,89218740,174579224,174595608,1,2,1,7681485856,73389,73389,14,14,14,174579224,7,3,535455,886016,2158853,17596,2303851312,865677,27213605,1977
414643.33,253952,62,133330,8784115594,20,37190049,0,287,25,25,9665,135,0,675,989313,13,33323,28,52,142688954,1352,1,0,27,39,14,257,675,0,0,0,34067736,6890609,2621230698,0,675,411,2,1,14,14,342,1,2621569840,2571687375,103755301,199271566,199287950,1,2,1,8767948904,73389,73389,14,14,14,199271566,7,3,551146,1012241,2353160,20020,2621569840,989313,31715698,1977
416655.72,253952,62,149682,9861865662,22,41107027,0,322,26,26,9665,138,0,675,1118607,13,37951,28,52,143207792,1352,1,0,27,40,14,257,675,0,0,0,38719520,7639870,2935289588,0,675,411,2,1,14,14,342,1,2936142640,2886671718,115239346,223773333,223789717,1,2,1,9846026652,73389,73389,14,14,14,223773333,7,3,565985,1145579,2567897,22420,2936142640,1118607,36152890,1977
418666.27,253952,62,165696,10916609286,22,42982010,0,362,33,33,9665,141,0,675,1244070,13,42502,28,52,144004148,1352,1,0,27,47,14,257,675,0,0,0,43007369,8465857,3238046766,0,675,411,2,1,14,14,342,1,3243346896,3194942549,126177066,247752971,247752971,1,2,1,10900409828,73389,73389,14,14,14,247736587,7,3,601048,1273531,2846521,24767,3243346896,1244070,40162257,1977
420675.22,253952,62,182248,12007176970,22,43780344,0,374,35,35,9665,143,0,675,1393675,13,47103,29,52,144004148,1352,1,0,28,49,14,269,675,0,0,0,48017821,9873152,3556659825,0,675,411,2,1,14,14,342,1,3562245072,3513711744,145551937,272513008,272535425,1,2,1,11990572352,73389,73389,14,14,14,272513008,7,3,629924,1425650,3137693,27200,3562245072,1393675,44881646,1977
422683.17,253952,62,198568,13082588566,22,46158384,0,386,35,35,9665,146,0,675,1526123,13,51718,29,52,144535052,1352,1,0,28,49,14,269,675,0,0,0,52815852,11133095,3867296411,0,675,411,2,1,14,14,342,1,3876424656,3828101823,164432920,296982007,296998391,1,2,1,13067208308,73389,73389,14,14,14,296982007,7,3,660993,1560622,3389533,29597,3876424656,1526123,49427969,1977
