timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
592781.58,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
594786.18,0,253952,62,6846,450264234,0,1358374,0,42,3,3,10454,102,0,558,64639,0,48,2663,18,11,95131425,1118,1,0,4,1301,8340615,8,33362460,17,17,14,76,558,0,0,3565094,79344,171812145,0,558,472,0,3,1,14,14,1794,0,3,172458758,144705452,4901751,8476117,8476117,1,3,1,0,439906148,73389,73389,14,14,14,8459737,5,3,80865,65951,241945,1492,172458758,64639,3323275,1578
596790.97,0,253952,62,12073,794703202,1,4182765,0,68,3,3,10454,106,0,558,93036,0,48,4696,18,11,96700005,1118,1,0,4,1301,14869818,8,59479272,17,17,14,76,558,0,0,5844286,81410,279875050,0,558,472,0,3,1,14,14,1794,0,3,280033839,253154781,10109594,15098683,15098683,1,3,1,0,784279580,73389,73389,14,14,14,15082303,5,3,84579,95097,274857,2319,280033839,93036,5569650,1578
598803.17,0,253952,62,17873,1176380582,1,5673051,0,91,4,4,10454,174,0,558,129942,0,48,7009,19,11,97954869,1118,1,0,4,1301,22112534,8,88450136,18,18,14,92,558,0,0,8498007,100992,403432173,0,558,472,0,3,1,14,14,1794,0,3,403222768,373224341,14274218,22444304,22444304,1,3,1,0,1167103840,73389,73389,14,14,14,22444308,5,3,89873,132963,319764,3408,403222768,129942,8178568,1578
600817.58,0,253952,62,25377,1670672454,1,7444830,0,135,4,4,10454,202,0,558,202790,0,48,9934,19,11,99209733,1118,1,0,4,1301,31463041,8,125852164,18,18,14,92,558,0,0,12566126,326072,560018056,0,558,472,0,3,1,14,14,1794,0,3,560060844,528873624,20334332,31946136,31946136,1,3,1,0,1661199104,73389,73389,14,14,14,31946140,5,3,94460,207366,396881,4665,560060844,202790,12169729,1578
602830.90,0,253952,62,32747,2156218700,1,9087436,0,160,4,4,10454,284,0,567,269361,0,48,12884,19,11,102627523,1136,1,0,4,1301,40694806,8,162779224,18,18,14,92,567,0,0,16598003,474412,709558476,0,567,482,0,3,1,14,14,1794,0,3,709423964,681602413,26086709,41292320,41292320,1,3,1,0,2147200672,73389,73389,14,14,14,41292324,5,3,98170,275507,471530,5975,709423964,269361,16127102,1610
604836.76,0,253952,62,39660,2610801450,1,10784770,0,195,4,4,10454,304,0,567,331138,0,48,15553,19,11,104159905,1136,1,0,4,1301,49293311,8,197173244,18,18,14,92,567,0,0,20315327,648559,861812519,0,567,482,0,3,1,14,14,1794,0,3,861554398,825101459,31718614,50014197,50014197,1,3,1,0,2600738276,73389,73389,14,14,14,50014201,5,3,107036,338679,562308,7191,861554398,331138,19753792,1610
606850.30,1,253952,62,45072,2967062928,2,13249487,0,210,5,5,10454,361,0,576,364163,0,48,17718,19,11,106554272,1154,1,0,4,1301,56026418,8,224105672,18,19,14,92,576,0,0,22888017,676435,969744650,0,576,493,0,3,1,14,14,1794,0,3,968863104,937239223,36798509,56860106,56876490,1,3,1,0,2956725544,73389,73389,14,14,14,56860110,5,3,113121,372572,620333,8130,968863104,364163,22268560,1638
608860.74,2,253952,62,51732,3406054482,2,15181943,0,243,6,6,10454,384,0,576,421289,0,48,20307,20,11,108134918,1154,1,0,4,1301,64328643,8,257249940,19,20,14,104,576,0,0,26812357,913451,1108229779,0,576,493,0,3,1,14,14,1794,0,3,1108261309,1075399485,42886931,65313362,65313362,1,3,1,0,3396294856,73389,73389,14,14,14,65313366,5,3,119774,431007,704083,9247,1108261309,421289,26109284,1638
610876.38,2,253952,62,58741,3867966364,3,17953772,0,295,6,6,10454,414,0,576,481515,0,48,23057,20,11,110065478,1154,1,0,4,1301,73098784,8,292330436,19,20,14,104,576,0,0,31001909,1061842,1253196495,0,576,493,0,3,1,14,14,1794,0,3,1253060903,1221009976,49916272,74176218,74176218,1,3,1,0,3857163368,73389,73389,14,14,14,74176222,5,3,124126,492615,790757,10426,1253060903,481515,30212303,1638
