timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
182534.32,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
184539.69,0,253952,62,5593,367556392,2,3019349,30,4,4,2791,90,0,558,47266,0,19,2163,19,2171,95167623,1118,1,0,4,2774,6761694,9,27046776,18,18,0,14,2805,558,0,0,2635414,48642,148078179,0,558,518,0,3,1,14,14,3376,3,148628067,118375115,5702985,6891187,6907571,1,3,1,358341756,73389,73389,14,14,14,6891191,8,3,77690,48253,226623,1287,148628067,47266,2408972,1750
186544.63,0,253952,62,11181,736233024,2,4840702,61,4,4,2791,96,0,558,76985,0,19,4342,19,2171,97629087,1118,1,0,4,2774,13755246,9,55020984,18,18,0,14,2805,558,0,0,5055224,49694,265650674,0,558,518,0,3,1,14,14,3376,3,266104557,234499997,9943790,13968187,13984571,1,3,1,726345756,73389,73389,14,14,14,13968191,8,3,83901,78864,274568,2196,266104557,76985,4780936,1750
188553.32,1,253952,62,18326,1206080456,2,6219624,87,5,5,2791,176,1,567,129629,0,19,7176,19,2171,100093663,1136,1,0,4,2774,22670159,9,90616108,18,19,0,14,2805,567,0,0,8891126,211738,412394292,0,567,525,0,3,1,14,14,3376,3,412313078,382682369,15322569,23009552,23009552,1,3,1,1196496736,73389,73389,14,14,14,23009556,8,3,90284,132972,351069,3483,412313078,129629,8540487,1780
190558.97,1,253952,62,24619,1620392866,3,8655760,125,5,5,2791,191,1,567,175733,0,19,9629,19,2171,101360593,1136,1,0,4,2774,30523464,9,122093856,18,19,0,14,2805,567,0,0,12066939,321230,543265297,0,567,525,0,3,1,14,14,3376,3,543324949,512838475,21037494,30991990,30991990,1,3,1,1610731544,73389,73389,14,14,14,30975610,8,3,92273,180359,398862,4517,543324949,175733,11668632,1780
192566.79,1,253952,62,30468,2005860678,3,9927824,139,5,5,2791,260,1,567,215069,0,19,11971,19,2171,102880909,1136,1,0,4,2774,37842505,9,151370020,18,19,0,14,2805,567,0,0,14936493,330916,667451368,0,567,525,0,3,1,14,14,3376,3,667669829,634243709,25187976,38398829,38398829,1,3,1,1996739140,73389,73389,14,14,14,38398833,8,3,95261,220944,434730,5606,667669829,215069,14502424,1780
194582.00,1,253952,62,37239,2451825078,3,11581548,166,6,6,2791,281,1,567,265979,0,19,14611,19,2171,103846189,1136,1,0,4,2774,46275551,9,185102204,18,20,0,14,2805,567,0,0,18892115,464219,801228317,0,567,525,0,3,1,14,14,3376,3,801047297,774714487,30919062,46968932,46968932,1,3,1,2442384496,73389,73389,14,14,14,46968936,8,3,99461,273285,505427,6672,801047297,265979,18387490,1780
196596.74,2,253952,62,43909,2891496124,3,13385382,197,6,6,2791,329,1,567,332479,0,19,17236,19,2171,105426835,1136,1,0,4,2774,54576786,9,218307144,18,20,0,14,2805,567,0,0,22890662,700017,948860254,0,567,525,0,3,1,14,14,3376,3,948689073,913559203,36945006,55405804,55405804,1,3,1,2881101840,73389,73389,14,14,14,55405808,8,3,106238,341391,579022,7915,948689073,332479,22312583,1780
198601.75,4,253952,62,49683,3271457502,4,15791340,230,6,6,2791,372,1,567,369846,0,19,19515,19,2171,106380049,1136,1,0,4,2774,61804967,9,247219868,18,20,0,14,2805,567,0,0,25873252,783357,1068097540,0,567,525,0,3,1,14,14,3376,3,1067278573,1032872367,42411438,62718657,62735041,1,3,1,3261370196,73389,73389,14,14,14,62718661,8,3,109546,379859,628003,8894,1067278573,369846,25246303,1780
200612.80,4,253952,62,55607,3661868076,4,17382698,252,7,7,2791,386,1,567,411541,0,19,21815,19,2171,108226147,1136,1,0,4,2774,69153910,9,276615640,18,21,0,14,2805,567,0,0,28950784,865492,1194927338,0,567,525,0,3,1,14,14,3376,3,1193866954,1155980137,47151726,70223800,70223800,1,3,1,3651637632,73389,73389,14,14,14,70223804,8,3,114937,422611,686670,9906,1193866954,411541,28265277,1780
202622.29,7,253952,62,62963,4146972354,4,19030947,313,7,7,2791,465,1,576,467647,0,19,24757,19,2171,111607346,1154,1,0,4,2774,78396483,9,313521484,18,21,0,14,2805,576,0,0,33234872,992159,1344432125,0,576,532,0,3,1,14,14,3376,3,1343218885,1308711751,53206861,79547123,79547123,1,3,1,4136450428,73389,73389,14,14,14,79547127,8,3,120106,480293,761728,11207,1343218885,467647,32474449,1812
204629.06,8,253952,62,70542,4645926040,4,20552883,386,7,7,2791,494,1,576,527702,0,19,27711,19,2171,112270976,1154,1,0,4,2774,87829525,9,351318100,18,21,0,14,2805,576,0,0,37586749,1165627,1499789921,0,576,532,0,3,1,14,14,3376,3,1499329575,1466350431,59154495,89100266,89116650,1,3,1,4633213864,73389,73389,14,14,14,89100270,8,3,125033,541829,849488,12460,1499329575,527702,36738725,1812
206637.37,12,253952,62,78213,5150872840,4,21979754,461,7,7,2791,571,3,576,593641,0,19,30757,19,2171,113212124,1154,1,0,4,2774,97393103,9,389572412,18,21,0,14,2805,576,0,0,42070240,1335180,1669857629,0,576,532,0,3,1,14,14,3376,3,1668592243,1625645906,65257269,98800865,98817249,1,3,1,5137645012,73389,73389,14,14,14,98800869,8,3,128899,609406,942277,13917,1668592243,593641,41129585,1812
208646.77,12,253952,62,85688,5643638214,4,23480086,523,7,7,2791,603,3,576,660864,0,19,33670,19,2171,114539384,1154,1,0,4,2774,106679169,9,426716676,18,21,0,14,2805,576,0,0,46439635,1492694,1835133588,0,576,532,0,3,1,14,14,3376,3,1833857897,1781258855,71270810,108235002,108251386,1,3,1,5628220136,73389,73389,14,14,14,108235006,8,3,138116,678220,1037147,15249,1833857897,660864,45404265,1812
210654.77,13,253952,62,93181,6138970826,4,24974546,594,7,7,2791,634,3,576,722865,0,19,36608,19,2171,116916386,1154,1,0,4,2774,116066710,9,464266840,18,21,0,14,2805,576,0,0,50846032,1633202,1990938362,0,576,532,0,3,1,14,14,3376,3,1989100133,1937723451,77290943,117740264,117740264,1,3,1,6122493760,73389,73389,14,14,14,117740268,8,3,142288,741767,1109998,16501,1989100133,722865,49737963,1812
212665.40,14,253952,62,100435,6617228612,4,26583816,655,7,7,2791,707,3,576,786549,0,19,39492,19,2171,116916386,1154,1,0,4,2774,125110083,9,500440332,18,21,0,14,2805,576,0,0,55142894,1751451,2149867783,0,576,532,0,3,1,14,14,3376,3,2148141806,2088749330,83223988,126912257,126912257,1,3,1,6599437396,73389,73389,14,14,14,126912261,8,3,145531,807146,1195926,17872,2148141806,786549,53949047,1812
214672.97,14,253952,62,108640,7157485352,4,27911778,737,7,7,2791,743,3,576,853742,0,19,42680,19,2171,116916386,1154,1,0,4,2774,135272647,9,541090588,18,21,0,14,2805,576,0,0,59784019,1851931,2324506639,0,576,532,0,3,1,14,14,3376,3,2323791456,2259618416,89351504,137235448,137249673,1,3,1,7136243328,73389,73389,14,14,14,137235452,8,3,147765,876034,1267165,19292,2323791456,853742,58519111,1812
216677.47,14,253952,62,115859,7631916996,5,29943587,788,7,7,2791,811,3,576,903529,0,19,45528,19,2171,116916386,1154,1,0,4,2774,144244033,9,576976132,18,21,0,14,2805,576,0,0,63355696,1880746,2481495610,0,576,532,0,3,1,14,14,3376,3,2479202200,2409381506,94974113,146350541,146350541,1,3,1,7610228164,73389,73389,14,14,14,146350545,8,3,150003,927130,1341164,20624,2479202200,903529,62016926,1812
218684.79,14,253952,62,122957,8100204552,5,31510630,816,8,8,2791,837,3,603,949599,0,19,48295,19,2171,121354507,1208,1,0,4,2774,153059440,9,612237760,18,22,0,14,2805,603,0,0,66686397,1915051,2633942139,0,603,551,0,3,1,14,14,3376,3,2632185173,2557392789,99914854,155307383,155323767,1,3,1,8075983948,73389,73389,14,14,14,155307387,8,3,159349,974378,1424312,21849,2632185173,949599,65264604,1889
220691.01,15,253952,62,131673,8674263904,5,32668032,904,8,8,2791,897,4,603,1019714,0,19,51711,19,2171,121354507,1208,1,0,4,2774,163896457,9,655585828,18,22,0,14,2805,603,0,0,71539746,1954148,2828216327,0,603,551,0,3,1,14,14,3376,3,2825614158,2739292572,105951548,166281616,166298000,1,3,1,8646644064,73389,73389,14,14,14,166281620,8,3,162389,1046254,1518248,23464,2825614158,1019714,70024202,1889
222700.01,17,253952,62,140369,9245793870,5,33847638,1002,8,8,2791,957,4,612,1091679,0,19,55114,19,2171,122852448,1226,1,0,4,2774,174676129,9,698704516,18,22,0,14,2805,612,0,0,76365588,1994723,3021113196,0,612,560,0,3,1,14,14,3376,3,3018328303,2920073988,111985746,177215333,177215333,1,3,1,9215197348,73389,73389,14,14,14,177215337,8,3,168479,1119997,1613368,25057,3018328303,1091679,74755109,1926
224704.50,17,253952,62,147130,9693226526,6,36253816,1050,8,8,2791,980,4,612,1134792,0,19,57755,19,2171,123166164,1226,1,0,4,2774,183142724,9,732506300,18,22,0,14,2805,612,0,0,79616495,2013919,3162049096,0,612,560,0,3,1,14,14,3376,3,3159547164,3061198614,117650986,185803091,185803091,1,3,1,9661760764,73389,73389,14,14,14,185803095,8,3,170034,1164220,1662434,26194,3159547164,1134792,77957074,1926
226709.46,17,253952,62,153106,10085883206,6,37818888,1086,8,8,2791,1037,4,612,1168669,0,19,60102,19,2171,123190296,1226,1,0,4,2774,190518015,9,762072060,18,22,0,14,2805,612,0,0,82061322,2013983,3296918928,0,612,560,0,3,1,14,14,3376,3,3294697969,3185722176,121660247,193284102,193300486,1,3,1,10050773336,73389,73389,14,14,14,193284106,8,3,173357,1199064,1700320,27342,3294697969,1168669,80364108,1926
228714.50,17,253952,62,159690,10520485258,6,39001839,1104,9,9,2791,1060,4,612,1211640,0,19,62670,19,2171,123793596,1226,1,0,4,2774,198703955,9,794815820,18,23,0,14,2805,612,0,0,85221661,2022305,3439686122,0,612,560,0,3,1,14,14,3376,3,3436954412,3323064318,125993473,201618352,201618352,1,3,1,10484154336,73389,73389,14,14,14,201618356,8,3,179293,1243112,1764182,28487,3436954412,1211640,83460702,1926
230720.42,17,253952,62,165069,10874933962,7,41798255,1116,9,9,2791,1112,4,621,1242684,0,19,64801,19,2171,125234749,1244,1,0,4,2774,205402984,9,821611936,18,23,0,14,2805,621,0,0,87441887,2022778,3564855243,0,621,571,0,3,1,14,14,3376,3,3561646301,3435267616,131027040,208396566,208396566,1,3,1,10836621464,73389,73389,14,14,14,208396570,8,3,184083,1275030,1823161,29544,3561646301,1242684,85622034,1946
232734.18,17,253952,62,172812,11385036916,7,43085402,1176,10,10,2791,1145,4,639,1304676,0,19,67810,19,2171,128556231,1280,1,0,4,2774,214968716,9,859874864,18,24,0,14,2805,639,0,0,91805125,2163005,3732513280,0,639,582,0,3,1,14,14,3376,3,3729668777,3597227012,136805651,218115264,218131648,1,3,1,11341993760,73389,73389,14,14,14,218115268,8,3,188894,1338699,1896921,30914,3729668777,1304676,89911686,2003
234741.23,18,253952,62,180247,11875458368,7,44588923,1239,10,10,2791,1221,4,666,1372972,0,19,70746,19,2171,133493398,1334,1,0,4,2774,224203929,9,896815716,18,24,0,14,2805,666,0,0,96201531,2289477,3906754051,0,666,600,0,3,1,14,14,3376,3,3904151281,3752763225,142831393,227481706,227481706,1,3,1,11829048744,73389,73389,14,14,14,227481710,8,3,191483,1408819,1968646,32419,3904151281,1372972,94236517,2096
236746.13,18,253952,62,187779,12371573182,7,45746379,1312,10,10,2791,1252,4,693,1436209,0,19,73664,19,2171,137932445,1388,1,0,4,2774,233523420,9,934093680,18,24,0,14,2805,693,0,0,100491133,2420400,4072644727,0,693,615,0,3,1,14,14,3376,3,4069623422,3910209947,148395279,236950770,236950770,1,3,1,12321440072,73389,73389,14,14,14,236950774,8,3,194503,1473708,2027239,33770,4069623422,1436209,98467686,2185
238751.48,18,253952,62,193225,12730099082,8,48478877,1335,10,10,2791,1301,4,693,1467819,0,19,75808,19,2171,137944511,1388,1,0,4,2774,240280734,9,961058308,18,24,0,14,2805,693,0,0,102795702,2426476,4193344647,0,693,615,0,3,1,14,14,3376,3,4189840111,4023648715,153444716,243804871,243804871,1,3,1,12677853324,73389,73389,14,14,14,243804875,8,3,197378,1506215,2069087,34798,4189840111,1467819,100730498,2185
240759.87,18,253952,62,199598,13149968088,8,49802628,1373,11,11,2791,1327,4,693,1511832,0,19,78301,19,2171,138258227,1388,1,0,4,2774,248213751,9,992855004,18,25,0,14,2805,693,0,0,105948509,2456274,4333693534,0,693,615,0,3,1,14,14,3376,3,4329939470,4156506992,157946502,251834302,251834302,1,3,1,13095383736,73389,73389,14,14,14,251834306,8,3,202313,1551445,2128932,35938,4329939470,1511832,103823582,2185
242765.39,18,253952,62,206078,13577163162,8,51130933,1420,11,11,2791,1380,4,693,1566935,0,19,80850,19,2171,138571943,1388,1,0,4,2774,256273393,9,1025028972,18,25,0,14,2805,693,0,0,109515524,2541119,4483141182,0,693,615,0,3,1,14,14,3376,3,4479124493,4291638365,162923183,260009030,260009030,1,3,1,13520469592,73389,73389,14,14,14,260009034,8,3,204113,1607911,2196829,37205,4479124493,1566935,107322839,2185
244771.00,18,253952,62,211460,13931724012,9,53884224,1447,11,11,2791,1407,4,693,1598576,0,19,82945,19,2171,138571943,1388,1,0,4,2774,262965653,9,1051733328,18,25,0,14,2805,693,0,0,111905678,2550322,4599558788,0,693,615,0,3,1,14,14,3376,3,4595709582,4403437022,168073989,266811820,266811820,1,3,1,13874214672,73389,73389,14,14,14,266811824,8,3,208416,1640493,2242736,38160,4595709582,1598576,109667181,2185
246785.67,18,253952,62,217124,14303607678,9,55101434,1463,11,11,2791,1443,4,747,1636699,0,19,85162,19,2171,147876092,1496,1,0,4,2774,269973852,9,1079895408,18,25,0,14,2805,747,0,0,114678120,2571011,4724011797,0,747,659,0,3,1,14,14,3376,3,4719927405,4521350656,172081039,273903933,273903933,1,3,1,14243004548,73389,73389,14,14,14,273903937,8,3,211416,1679648,2283676,39199,4719927405,1636699,112398789,2371
