timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
270960.64,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
272966.77,0,253952,62,4847,318666536,0,351849,17,2,2,9724,85,0,558,35099,0,22,1880,17,1,95167623,1118,1,0,4,823,5872776,5,23491104,16,16,15,14,73,558,0,0,2163659,508,132264566,0,558,314,0,3,1,14,14,1301,3,132694239,102942215,2517350,5957299,5957299,1,3,1,309779580,73389,73389,14,14,14,5957303,7,3,76643,35924,170656,1152,132694239,35099,1993096,1248
274980.97,0,253952,62,11228,739071896,0,1417455,64,3,3,9724,103,0,558,90246,0,22,4364,18,1,96748269,1118,1,0,4,823,13837542,5,55285528,17,17,15,14,1746,558,0,0,5518751,180324,263996437,0,558,314,0,3,1,14,14,1301,3,263774180,235479419,7075443,14035882,14035882,1,3,1,729865896,73389,73389,14,14,14,14035886,7,3,83388,92360,253519,2189,263774180,90246,5264447,1248
276990.88,0,253952,62,17828,1173431462,0,3542388,118,3,3,9724,181,0,558,149331,0,22,7004,18,1,97641153,1118,1,0,4,823,22079124,5,88316496,17,17,15,14,1746,558,0,0,9203046,411879,409753462,0,558,314,0,3,1,14,14,1301,3,409393654,372203504,13135104,22395152,22395152,1,3,1,1164547936,73389,73389,14,14,14,22395156,7,3,85893,152979,342426,3464,409393654,149331,8860976,1248
279003.38,0,253952,62,24586,1618809346,0,5532113,161,3,3,9724,204,0,558,204576,0,22,9644,18,1,99813033,1118,1,0,4,823,30526031,5,122039400,17,17,15,14,1746,558,0,0,12940158,549675,541989138,0,558,314,0,3,1,14,14,1301,3,541492735,512256365,18858983,30963096,30963096,1,3,1,1610081024,73389,73389,14,14,14,30963100,7,3,92379,209613,430228,4529,541492735,204576,12510424,1248
281010.72,0,253952,62,31572,2078586468,0,7732124,197,3,3,9724,232,0,567,266442,0,22,12368,18,1,102313807,1136,1,0,4,823,39211059,5,156844236,17,17,15,14,1746,567,0,0,16768061,664777,688075254,0,567,322,0,3,1,14,14,1301,3,687570320,657255366,25127327,39789310,39789310,1,3,1,2069044152,73389,73389,14,14,14,39789314,7,3,97647,272935,514030,5730,687570320,266442,16254658,1278
283024.94,0,253952,62,36961,2433002770,1,10500225,222,3,3,9724,288,0,567,297597,0,22,14502,18,1,103556605,1136,1,0,4,823,45922802,5,183626960,17,17,15,14,1746,567,0,0,19011800,665959,806449553,0,567,322,0,3,1,14,14,1301,3,806463833,769072492,30140116,46596418,46596418,1,3,1,2423013768,73389,73389,14,14,14,46596422,7,3,104210,304944,550066,6739,806463833,297597,18462449,1278
285031.61,1,253952,62,44105,2903991266,1,11195997,253,4,4,9724,316,1,567,352637,0,22,17290,19,1,105728485,1136,1,0,4,823,54804123,5,219151892,18,18,15,14,1759,567,0,0,22930956,800955,940375557,0,567,322,0,3,1,14,14,1301,3,940164012,917391068,34882649,55653723,55653723,1,3,1,2893993628,73389,73389,14,14,14,55653727,7,3,108969,361297,617840,7820,940164012,352637,22313974,1278
287042.01,2,253952,62,51123,3366734292,1,13145496,283,4,4,9724,390,1,567,416908,0,22,20093,19,1,106971283,1136,1,0,4,823,63604286,5,254352436,18,18,15,14,1759,567,0,0,26845791,925588,1094157376,0,567,322,0,3,1,14,14,1301,3,1093387880,1062749766,40864902,64563572,64563572,1,3,1,3357305776,73389,73389,14,14,14,64563576,7,3,112272,427090,700475,9137,1093387880,416908,26146319,1278
289049.35,2,253952,62,58121,3827587430,1,15045804,318,4,4,9724,418,1,567,474745,0,22,22830,19,1,107634913,1136,1,0,4,823,72361362,5,289380888,18,18,15,14,1759,567,0,0,30883260,1081736,1242807816,0,567,322,0,3,1,14,14,1301,3,1242183808,1208043893,46938784,73412203,73412203,1,3,1,3817434588,73389,73389,14,14,14,73412207,7,3,124677,486376,801228,10337,1242183808,474745,30083181,1278
