timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
898101.99,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
900105.66,253952,62,23716,1561431046,0,0,0,0,26,26,5504,118,675,115583,8,15,2492,41,39,140034434,1352,1,0,40,40,5,14,416,675,0,0,0,2179953,342,508660663,0,667,332,8,2,1,14,14,333,1,511441712,460235490,2311993,35134539,35134539,1,2,1,1545198820,73389,73389,14,14,14,35118155,5,3,464101,117714,775893,3921,511441712,115583,1404153,1693
902109.38,253952,62,45465,2994495750,1,1000062,0,1,26,26,5504,121,675,206050,8,15,8590,41,39,140565338,1352,1,0,40,40,5,14,416,675,0,0,0,6442372,535,929311838,0,667,332,8,2,1,14,14,333,1,929954608,879219335,11631453,67700664,67723081,1,2,1,2978829216,73389,73389,14,14,14,67700664,5,3,475655,210628,897925,7114,929954608,206050,5544708,1693
904113.82,253952,62,67404,4440494934,1,1000062,0,1,26,26,5504,125,675,299522,8,15,14792,41,39,141361694,1352,1,0,40,40,5,14,416,675,0,0,0,10615165,768,1350749318,0,667,332,8,2,1,14,14,333,1,1352268592,1301914368,18163974,100565575,100565575,1,2,1,4424885300,73389,73389,14,14,14,100565575,5,3,479357,306347,1012809,10336,1352268592,299522,9602800,1693
906117.73,253952,62,89017,5864357158,1,1000062,0,1,26,26,5504,128,675,397906,8,15,20855,41,39,141627146,1352,1,0,40,40,5,14,416,675,0,0,0,14825903,824,1766415395,0,667,332,8,2,1,14,14,333,1,1768291120,1718147797,23974305,132929059,132945443,1,2,1,5848878596,73389,73389,14,14,14,132929059,5,3,483919,407235,1144529,13510,1768291120,397906,13681984,1693
908121.71,253952,62,110575,7285145806,1,1000062,0,3,26,26,5504,132,675,486777,8,15,26951,41,39,142423502,1352,1,0,40,40,5,14,416,675,0,0,0,19130770,921,2183131873,0,667,332,8,2,1,14,14,333,1,2183527216,2133513310,35813728,165214497,165214497,1,2,1,7268716972,73389,73389,14,14,14,165198113,5,3,490592,498546,1271273,16678,2183527216,486777,17860274,1693
910125.66,253952,62,132516,8730503838,3,3000360,0,4,26,26,5504,135,675,577268,8,15,33101,41,39,142688954,1352,1,0,40,40,5,14,416,675,0,0,0,23313487,1055,2604438227,0,667,332,8,2,1,14,14,333,1,2605710128,2556008777,51801105,198053117,198069501,1,2,1,8714337148,73389,73389,14,14,14,198053117,5,3,491823,591480,1387039,19899,2605710128,577268,21927403,1693
912129.51,253952,62,154146,10155421254,5,5000519,0,7,26,26,5504,139,675,668776,8,15,39218,41,39,143473244,1352,1,0,40,40,5,14,416,675,0,0,0,27564283,1152,3020472695,0,667,332,8,2,1,14,14,333,1,3021048784,2972452747,79420876,230445051,230461435,1,2,1,10139582244,73389,73389,14,14,14,230445051,5,3,496621,685454,1497484,23071,3021048784,668776,26067925,1693
914133.16,253952,62,176314,11616186862,8,8000912,0,8,26,26,5504,143,675,749414,8,15,45438,41,39,144004148,1352,1,0,40,40,5,14,416,675,0,0,0,31711687,1298,3447548717,0,667,332,8,2,1,14,14,333,1,3448081360,3399406198,123965839,263656185,263656185,1,2,1,11600872140,73389,73389,14,14,14,263656185,5,3,500146,768400,1596347,26329,3448081360,749414,30115637,1693
916137.01,253952,62,198486,13077214614,10,10001407,0,10,26,26,5504,146,675,828115,8,15,51695,41,39,144535052,1352,1,0,40,40,5,14,416,675,0,0,0,35824353,1331,3874363092,0,667,332,8,2,1,14,14,333,1,3874851792,3826477401,160345036,296850935,296867319,1,2,1,13061441140,73389,73389,14,14,14,296850935,5,3,507565,849266,1704110,29585,3874851792,828115,34121721,1693
918141.23,253952,62,220101,14501473362,13,13015457,0,25,26,26,5504,150,675,913885,8,15,57809,41,39,145331408,1352,1,0,40,40,5,14,416,675,0,0,0,40028593,1392,4292005407,0,667,332,8,2,1,14,14,333,1,4290874320,4242870960,383148253,329228644,329228644,1,2,1,14486060336,73389,73389,14,14,14,329228644,5,3,519866,937333,1835868,32759,4290874320,913885,38194383,1693
920145.47,253952,62,240239,15828404534,23,24607244,0,66,27,27,5504,153,675,1002321,8,15,63467,41,39,145596860,1352,1,0,40,41,5,14,416,675,0,0,0,44103270,1465,4678850643,0,667,332,8,2,1,14,14,333,1,4678585296,4630696389,417934860,359390639,359390639,1,2,1,15813188116,73389,73389,14,14,14,359390639,5,3,527196,1028110,1960562,35717,4678585296,1002321,42144532,1693
922150.02,253952,62,256330,16888784254,25,27856017,0,114,27,27,5504,155,675,1073904,8,15,67965,41,39,146127764,1352,1,0,40,41,5,14,416,675,0,0,0,47372570,1551,4987658204,0,667,332,8,2,1,14,14,333,1,4988570576,4940717749,424983127,383476773,383493157,1,2,1,16872978012,73389,73389,14,14,14,383476773,5,3,530596,1101589,2023365,38082,4988570576,1073904,45351172,1693
924154.59,253952,62,272066,17925645308,26,29378810,0,156,30,30,5504,158,675,1149613,8,15,72422,41,39,146658668,1352,1,0,40,44,5,14,416,675,0,0,0,50672678,1589,5293068796,0,667,332,8,2,1,14,14,333,1,5291346896,5243804911,430211786,407048970,407048970,1,2,1,17910154680,73389,73389,14,14,14,407048970,5,3,539261,1179187,2130382,40392,5291346896,1149613,48544417,1693
926159.05,253952,62,291424,19200489446,27,31865558,0,209,31,31,5504,162,675,1248322,8,15,77921,41,39,146924120,1352,1,0,40,45,5,14,416,675,0,0,0,54876941,1703,5661960180,0,667,332,8,2,1,14,14,333,1,5663071051,5616490289,437883679,436027443,436027443,1,2,1,19185207492,73389,73389,14,14,14,436027443,5,3,545135,1280368,2259572,43232,5663071051,1248322,52619672,1693
928163.41,253952,62,311012,20490917066,27,34489250,0,259,32,32,5504,166,675,1344928,8,15,83483,41,39,147720476,1352,1,0,40,46,5,14,416,675,0,0,0,59095610,1881,6040579643,0,667,332,8,2,1,14,14,333,1,6039541097,5993633078,445908803,465345662,465362046,1,2,1,20475209128,73389,73389,14,14,14,465345662,5,3,554721,1379454,2378209,46111,6039541097,1344928,56719880,1693
930167.71,253952,62,330617,21782917550,29,38075813,0,310,32,32,5504,169,675,1444405,8,15,88997,41,39,148251380,1352,1,0,40,46,5,14,416,675,0,0,0,63229345,1932,6417991356,0,667,332,8,2,1,14,14,333,1,6417159529,6371278706,454374707,494713033,494729417,1,2,1,21767373452,73389,73389,14,14,14,494713033,5,3,557178,1481401,2487211,48992,6417159529,1444405,60744788,1693
