timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
966643.33,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
968647.49,0,253952,62,10793,710515472,0,1400537,0,7,3,3,5108,118,0,558,53789,2,45,4209,18,30,95770923,1118,1,0,4,912,13288570,7,53089680,17,17,0,14,82,558,0,0,3969548,159,259613082,0,556,300,2,3,1,14,14,1342,3,259723762,226613579,5370960,13478826,13478826,1,3,1,700898984,73389,73389,14,14,14,13478830,5,3,79346,55199,158318,2205,259723762,53789,3811370,1037
970651.36,0,253952,62,21872,1439829120,0,3532747,0,18,3,3,5108,213,0,576,100733,2,45,8595,18,30,101278685,1154,1,0,4,912,27091564,7,108301780,17,17,0,14,82,576,0,0,7999629,257,486070871,0,574,306,2,3,1,14,14,1342,3,486928960,456060241,10926624,27510390,27510390,1,3,1,1430540312,73389,73389,14,14,14,27510394,5,3,83237,103604,213162,4140,486928960,100733,7786752,1077
972655.49,0,253952,62,32857,2163494606,0,4816485,0,27,3,3,5108,250,0,576,149165,2,45,12886,18,30,103148915,1154,1,0,4,912,40812128,7,163248512,17,17,0,14,82,576,0,0,12070371,355,716498336,0,574,306,2,3,1,14,14,1342,3,716845162,684199808,16888202,41410882,41410882,1,3,1,2153365896,73389,73389,14,14,14,41410886,5,3,87067,153489,275029,5979,716845162,149165,11795772,1077
974659.63,0,253952,62,44057,2900610834,0,7489627,0,38,3,3,5108,346,0,585,198005,2,45,17309,18,30,106192659,1172,1,0,4,912,54740244,7,218960976,17,17,0,14,82,585,0,0,16106436,398,952823777,0,583,314,2,3,1,14,14,1342,3,953549824,916252050,23581089,55586028,55586028,1,3,1,2890473488,73389,73389,14,14,14,55586032,5,3,93654,203734,336907,7982,953549824,198005,15770105,1098
976663.57,0,253952,62,55532,3656726808,0,9410584,0,63,3,3,5108,385,0,594,244691,2,45,21794,18,30,110155551,1190,1,0,4,912,69072239,7,276288956,17,17,0,14,82,594,0,0,20265573,450,1181315218,0,592,320,2,3,1,14,14,1342,3,1180710065,1154406775,29676991,70106953,70139721,1,3,1,3645561588,73389,73389,14,14,14,70106957,5,3,100543,251684,392784,9817,1180710065,244691,19873516,1114
978667.63,0,253952,62,67502,4445608884,0,10947326,0,92,3,3,5108,482,0,594,296591,2,45,26528,18,30,112061979,1190,1,0,4,912,84033484,7,336133936,17,17,0,14,82,594,0,0,24423752,521,1438276145,0,592,320,2,3,1,14,14,1342,3,1437526666,1403254900,35298169,85264695,85264695,1,3,1,4433764172,73389,73389,14,14,14,85264699,5,3,103703,304935,441526,11983,1437526666,296591,23983109,1114
980671.50,0,253952,62,79450,5232867934,0,13091920,0,119,3,3,5108,581,0,612,349179,2,45,31249,18,30,118184285,1226,1,0,4,912,98911785,7,395647140,17,17,0,14,82,612,0,0,28576815,606,1696285561,0,610,331,2,3,1,14,14,1342,3,1696150770,1651324146,41670596,100387510,100387510,1,3,1,5220150552,73389,73389,14,14,14,100387514,5,3,109617,358859,503362,14175,1696150770,349179,28074494,1147
982675.33,0,253952,62,91190,6005735582,0,14982121,0,140,3,3,5108,621,0,612,398132,2,45,35826,18,30,119776997,1226,1,0,4,912,113554850,7,454219400,17,17,0,14,82,612,0,0,32719365,710,1932743871,0,610,331,2,3,1,14,14,1342,3,1932191893,1894539589,47702291,115256817,115256817,1,3,1,5993354516,73389,73389,14,14,14,115256821,5,3,117159,409018,558183,16061,1932191893,398132,32162384,1147
984679.07,0,253952,62,103112,6790490910,0,16770918,0,163,3,3,5108,719,0,621,448336,2,45,40537,18,30,122602289,1244,1,0,4,912,128414522,7,513658088,17,17,0,14,82,621,0,0,36895557,855,2185217792,0,619,334,2,3,1,14,14,1342,3,2184508276,2142054378,53667641,130312381,130312381,1,3,1,6776243844,73389,73389,14,14,14,130312385,5,3,120677,460550,621034,18200,2184508276,448336,36275889,1164
986682.93,0,253952,62,115049,7579297716,0,18601524,0,194,3,3,5108,804,0,648,499493,2,45,45247,18,30,130103787,1298,1,0,4,912,143313038,7,573252152,17,17,0,14,82,648,0,0,41078767,918,2435211392,0,646,345,2,3,1,14,14,1342,3,2433977044,2391329457,59681250,145422242,145422242,1,3,1,7561956616,73389,73389,14,14,14,145422246,5,3,125828,513022,674994,20286,2433977044,499493,40405294,1217
988686.57,0,253952,62,123026,8104877700,1,20264911,0,234,3,3,5108,832,0,648,534580,2,45,48361,18,30,130103787,1298,1,0,4,912,153277851,7,613046712,17,17,0,14,82,648,0,0,43820079,951,2605625067,0,646,345,2,3,1,14,14,1342,3,2603990034,2556884616,64084425,155528123,155528123,1,3,1,8087462428,73389,73389,14,14,14,155528127,5,3,127771,548984,723880,21643,2603990034,534580,43097827,1217
990690.65,0,253952,62,132681,8740161640,2,21648958,0,273,5,5,5108,912,1,648,577422,2,45,52166,19,30,130115853,1298,1,0,4,912,165311371,7,661180704,18,19,0,14,89,648,0,0,47280275,1130,2809403313,0,646,345,2,3,1,14,14,1342,3,2807897441,2757339361,68928939,167716931,167716931,1,3,1,8721280444,73389,73389,14,14,14,167716935,5,3,133119,592945,767616,23365,2807897441,577422,46514428,1217
992694.63,0,253952,62,143089,9425699138,3,22839392,0,305,5,5,5108,948,1,657,622789,2,45,56233,19,30,131928730,1316,1,0,4,912,178298950,7,713195800,18,19,0,14,89,657,0,0,51097514,1246,3030773348,0,655,352,2,3,1,14,14,1342,3,3029257115,2972979250,73936213,180906878,180906878,1,3,1,9407157688,73389,73389,14,14,14,180906882,5,3,133432,639473,814550,25151,3029257115,622789,50284868,1239
994698.75,0,253952,62,153313,10099503794,3,23077295,0,341,5,5,5108,1032,1,657,668149,2,45,60271,19,30,132544096,1316,1,0,4,912,191035051,7,764140204,18,19,0,14,89,657,0,0,54867657,1351,3246218007,0,655,352,2,3,1,14,14,1342,3,3244690916,3185621907,77943455,193824330,193824330,1,3,1,10078865192,73389,73389,14,14,14,193824334,5,3,133974,686048,855328,26957,3244690916,668149,54014372,1239
996703.06,0,253952,62,163441,10767065258,3,23230253,0,367,5,5,5108,1118,1,666,716257,2,45,64259,19,30,134356651,1334,1,0,4,912,203641705,7,814437608,18,19,0,14,89,666,0,0,58726849,1394,3466816434,0,664,360,2,3,1,14,14,1342,3,3465408561,3396800381,81955375,206610710,206610710,1,3,1,10743756952,73389,73389,14,14,14,206610714,5,3,134234,735377,917255,28827,3465408561,716257,57811785,1255
998707.16,0,253952,62,173477,11428235430,3,23499434,0,409,5,5,5108,1151,4,666,763507,2,45,68186,19,30,134670367,1334,1,0,4,912,216185380,7,864676732,18,19,0,14,89,666,0,0,62455751,1433,3675773664,0,664,360,2,3,1,14,14,1342,3,3674596156,3604599857,85952856,219333713,219333713,1,3,1,11405353108,73389,73389,14,14,14,219333717,5,3,134236,783758,971272,30496,3674596156,763507,61486801,1255
1000711.27,0,253952,62,183774,12107125864,3,23634551,0,432,5,5,5108,1238,4,684,814912,2,45,72248,19,30,137639502,1370,1,0,4,912,228975545,7,915902180,18,19,0,14,89,684,0,0,66323466,1565,3901369651,0,682,371,2,3,1,14,14,1342,3,3899825688,3819348741,89954217,232322734,232322734,1,3,1,12080782200,73389,73389,14,14,14,232322738,5,3,134244,836437,1024076,32403,3899825688,814912,65301857,1289
