timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
31916.27,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
33919.91,253952,62,23760,1564314630,0,0,0,0,24,24,5191,118,675,114998,9,2504,39,44,140034434,1352,1,0,38,38,21,14,156,675,0,0,0,2203153,28,510496284,0,675,348,2,1,14,14,312,1,511966000,461078666,2436297,35200075,35200075,1,2,1,1548803300,73389,73389,14,14,14,35200075,5,3,467939,117007,817627,3925,511966000,114998,1385625,1754
35924.07,253952,62,45960,3027177390,0,0,0,0,24,24,5191,121,675,201265,9,8726,39,44,140565338,1352,1,0,38,38,21,14,156,675,0,0,0,6383166,403,937571788,0,675,348,2,1,14,14,312,1,939522864,888785015,10063584,68443977,68460361,1,2,1,3011534988,73389,73389,14,14,14,68443977,5,3,473553,205672,916809,7187,939522864,201265,5466641,1754
37928.08,253952,62,68401,4506099778,0,0,0,0,24,24,5191,125,675,276630,9,15065,39,44,141361694,1352,1,0,38,38,21,14,156,675,0,0,0,10412170,494,1370283572,0,675,348,2,1,14,14,312,1,1371405104,1321096758,16088597,102046168,102062552,1,2,1,4490031392,73389,73389,14,14,14,102046168,5,3,477303,283149,1020791,10482,1371405104,276630,9391843,1754
39931.93,253952,62,90969,5993079786,0,0,0,0,24,24,5191,129,675,355535,9,21414,39,44,141627146,1352,1,0,38,38,21,14,156,675,0,0,0,14410120,527,1804042992,0,675,348,2,1,14,14,312,1,1806039856,1755744835,21952645,135855318,135855318,1,2,1,5977633992,73389,73389,14,14,14,135855318,5,3,480374,364247,1114933,13798,1806039856,355535,13295824,1754
41935.78,253952,62,113557,7481635966,0,0,0,0,24,24,5191,132,675,435237,9,27765,39,44,142423502,1352,1,0,38,38,21,14,156,675,0,0,0,18527105,613,2238721300,0,675,348,2,1,14,14,312,1,2240936752,2190981082,28061656,169678693,169678693,1,2,1,7465862492,73389,73389,14,14,14,169678693,5,3,488006,446158,1237029,17116,2240936752,435237,17290894,1754
43940.25,253952,62,135912,8954391354,0,0,0,3,24,24,5191,136,675,511255,9,34082,39,44,142942340,1352,1,0,38,38,21,14,156,675,0,0,0,22579149,652,2669600214,0,675,348,2,1,14,14,312,1,2671115056,2621472191,51854252,203137746,203154130,1,2,1,8938060824,73389,73389,14,14,14,203137746,5,3,500638,524379,1347738,20398,2671115056,511255,21232415,1754
45945.11,253952,62,157828,10398052066,3,3000313,0,3,24,24,5191,140,675,594306,9,40277,39,44,143473244,1352,1,0,38,38,21,14,156,675,0,0,0,26737557,692,3091139223,0,675,348,2,1,14,14,312,1,3092089808,3043348757,81052336,235963856,235980240,1,2,1,10382409664,73389,73389,14,14,14,235963856,5,3,506518,609809,1467044,23613,3092089808,594306,25271696,1754
47949.38,253952,62,179769,11843675550,3,3000313,0,3,24,24,5191,143,675,691745,9,46424,39,44,144004148,1352,1,0,38,38,21,14,156,675,0,0,0,31006787,866,3513624239,0,675,348,2,1,14,14,312,1,3514403792,3465919698,90254820,268824893,268824893,1,2,1,11827574396,73389,73389,14,14,14,268808509,5,3,514983,709861,1610377,26835,3514403792,691745,29397766,1754
49953.76,253952,62,201981,13307590194,3,3000313,0,3,24,24,5191,147,675,780564,9,52703,39,44,144800504,1352,1,0,38,38,21,14,156,675,0,0,0,35099346,1068,3941485822,0,675,348,2,1,14,14,312,1,3942222800,3893812143,97385968,302083020,302099404,1,2,1,13291652880,73389,73389,14,14,14,302083020,5,3,519704,800922,1711104,30099,3942222800,780564,33389776,1754
