timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
9648.03,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
11651.35,0,253952,62,8977,591152182,0,866442,0,26,3,3,7915,104,0,558,44205,0,15,3504,18,24,96362157,1118,1,0,4,472,11045490,4,44117328,17,17,14,69,558,0,0,3079280,106,218497924,0,558,62,0,3,1,14,14,880,3,218761835,188711860,3946655,11203609,11203609,1,3,1,582587700,73389,73389,14,14,14,11203613,6,3,77849,45160,162073,1847,218761835,44205,2917337,763
13654.67,0,253952,62,19430,1279361282,1,2380882,0,79,3,3,7915,191,0,558,91706,0,15,7627,18,24,97954869,1118,1,0,4,472,24076873,4,96242864,17,17,14,69,558,0,0,6572156,380,442751837,0,558,62,0,3,1,14,14,880,3,443108710,405722318,8952378,24420291,24420291,1,3,1,1269855164,73389,73389,14,14,14,24420295,6,3,82374,93838,212988,3744,443108710,91706,6359450,763
15658.51,0,253952,62,29133,1918080534,2,4128235,0,84,4,4,7915,218,0,576,133270,0,15,11405,19,24,102778148,1154,1,0,4,472,36163259,4,144588416,18,18,14,76,576,0,0,9877390,545,636052562,0,576,74,0,3,1,14,14,880,3,636176304,606867425,14005283,36697052,36697052,1,3,1,1908246736,73389,73389,14,14,14,36697056,6,3,87148,136437,267920,5291,636176304,133270,9609870,803
17661.86,0,253952,62,40801,2686205458,2,4145145,0,88,5,5,7915,314,3,585,186674,0,15,16013,19,24,105845171,1172,1,0,4,472,50718521,4,202745172,18,19,14,76,585,0,0,13873537,700,887003725,0,585,78,0,3,1,14,14,880,3,887107804,848536972,18018468,51476247,51476247,1,3,1,2676764876,73389,73389,14,14,14,51476251,6,3,89021,191206,321856,7413,887107804,186674,13552236,825
19665.60,0,253952,62,52503,3456643068,3,5387283,0,100,6,6,7915,411,3,594,237050,0,15,20635,19,24,108997379,1190,1,0,4,472,65280626,4,261057676,18,20,14,76,594,0,0,17865964,904,1124135452,0,594,82,0,3,1,14,14,880,3,1123693088,1091270582,23193730,66280018,66280018,1,3,1,3446560968,73389,73389,14,14,14,66280022,6,3,93943,242922,388829,9420,1123693088,237050,17477853,848
21668.98,0,253952,62,64309,4235332276,3,7279630,0,122,6,6,7915,453,3,594,294502,0,15,25257,19,24,111772559,1190,1,0,4,472,80043727,4,320174908,18,20,14,76,594,0,0,21988316,1118,1376126148,0,594,82,0,3,1,14,14,880,3,1376578126,1336825219,29191399,81236834,81236834,1,3,1,4224315400,73389,73389,14,14,14,81236838,6,3,100397,301744,456742,11443,1376578126,294502,21532450,848
23673.28,0,253952,62,75911,5000338424,3,9074872,0,137,6,6,7915,550,3,594,348249,0,15,29853,19,24,114234023,1190,1,0,4,472,94566018,4,378199532,18,20,14,76,594,0,0,26028702,1356,1615406865,0,594,82,0,3,1,14,14,880,3,1615065949,1577506191,34638746,95950049,95950049,1,3,1,4989402580,73389,73389,14,14,14,95950053,6,3,101715,356846,520705,13462,1615065949,348249,25509027,848
25677.39,0,253952,62,83758,5517724510,4,11532130,0,172,7,7,7915,566,3,612,383490,0,15,32915,19,24,119355640,1226,1,0,4,472,104365832,4,417463328,18,21,14,76,612,0,0,28785379,1544,1777289847,0,612,88,0,3,1,14,14,880,3,1777219364,1740600481,40271948,105889931,105889931,1,3,1,5506276444,73389,73389,14,14,14,105889935,6,3,106230,393010,559580,14751,1777219364,383490,28226936,889
27681.05,0,253952,62,94989,6256223976,4,13441058,0,197,7,7,7915,661,3,639,436243,0,15,37332,19,24,125168717,1280,1,0,4,472,118304167,4,473087340,18,21,14,76,639,0,0,32927251,1662,2020347200,0,639,100,0,3,1,14,14,880,3,2019878853,1973248183,46366881,120075428,120075428,1,3,1,6243922288,73389,73389,14,14,14,120075432,6,3,108580,447152,624570,16819,2019878853,436243,32303964,959
