timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
935573.80,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
937578.29,0,0,22160,1458926126,0,0,0,0,1,1,4810,117,675,120756,2,26,2069,16,23,139503530,1352,1,0,15,15,3,14,82,675,0,0,0,1994254,21,480377017,0,673,366,2,2,1,14,14,350,1,481591492,430205017,1994816,32795945,32812329,1,2,1,1443021580,73389,73389,14,14,14,32795945,5,3,421443,122865,802701,3692,481591492,120756,1191643,1739
939582.33,253952,62,42463,2796670738,0,0,0,0,30,30,4810,121,675,221080,2,26,7772,45,50,140565338,1352,1,0,44,44,3,14,197,675,0,0,0,6517964,768,870588485,0,673,366,2,2,1,14,14,350,1,872545072,821413686,9983595,63203700,63220084,1,2,1,2780962800,73389,73389,14,14,14,63203700,5,3,457363,225720,1001587,6676,872545072,221080,5516655,1739
941587.18,253952,62,63448,4179641806,0,0,0,0,30,30,4810,124,675,311149,2,26,13658,45,50,141096242,1352,1,0,44,44,3,14,197,675,0,0,0,10428836,845,1273408001,0,673,366,2,2,1,14,14,350,1,1276115760,1225651205,16971036,94639329,94639329,1,2,1,4164130476,73389,73389,14,14,14,94639329,5,3,459145,318129,1102545,9755,1276115760,311149,9326746,1739
943592.07,253952,62,84170,5544846002,0,0,0,0,30,30,4810,127,675,412926,2,26,19477,45,50,141361694,1352,1,0,44,44,3,14,197,675,0,0,0,15131076,947,1672433917,0,673,366,2,2,1,14,14,350,1,1674967856,1624717078,31130371,125669676,125669676,1,2,1,5529465744,73389,73389,14,14,14,125669676,5,3,468656,422418,1241968,12798,1674967856,412926,13889736,1739
945596.16,253952,62,104753,6901206146,0,0,0,0,30,30,4810,131,675,506238,2,26,25307,45,50,142158050,1352,1,0,44,44,3,14,197,675,0,0,0,19304701,1227,2067258683,0,673,366,2,2,1,14,14,350,1,2071591728,2021338529,40300947,156484872,156484872,1,2,1,6885334368,73389,73389,14,14,14,156484872,5,3,472210,518164,1345451,15824,2071591728,506238,17960043,1739
947600.38,253952,62,125622,8276309586,0,0,0,0,30,30,4810,134,675,595510,2,26,31166,45,50,142423502,1352,1,0,44,44,3,14,197,675,0,0,0,23659227,1377,2470474415,0,673,366,2,2,1,14,14,350,1,2472934192,2423164753,49283378,187734244,187750628,1,2,1,8260306736,73389,73389,14,14,14,187734244,5,3,477757,609852,1455752,18886,2472934192,595510,22204432,1739
949604.54,253952,62,146477,9650495522,0,0,0,0,30,30,4810,138,675,683416,2,26,37041,45,50,142942340,1352,1,0,44,44,3,14,197,675,0,0,0,27951413,1470,2872903895,0,673,366,2,2,1,14,14,350,1,2874538800,2824954465,58068584,218975424,218975424,1,2,1,9634918656,73389,73389,14,14,14,218975424,5,3,482247,700129,1588509,21950,2874538800,683416,26364031,1739
951608.81,253952,62,167223,11017213662,0,0,0,0,30,30,4810,141,675,770275,2,26,42893,45,50,144004148,1352,1,0,44,44,3,14,197,675,0,0,0,32164479,1562,3271504314,0,673,366,2,2,1,14,14,350,1,3273100240,3224309446,65918516,250042413,250042413,1,2,1,11001866172,73389,73389,14,14,14,250042413,5,3,485937,789355,1699639,24994,3273100240,770275,30466140,1739
953613.13,253952,62,188203,12399591598,0,0,0,0,30,30,4810,144,675,860743,2,26,48779,45,50,144269600,1352,1,0,44,44,3,14,197,675,0,0,0,36500042,1618,3675113536,0,673,366,2,2,1,14,14,350,1,3676933072,3628457440,73857442,281455625,281455625,1,2,1,12384047500,73389,73389,14,14,14,281455625,5,3,489778,882159,1811241,28075,3676933072,860743,34690272,1739
