timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
652033.97,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
654040.59,0,253952,62,6236,409961492,1,2621886,0,51,4,4,4616,101,0,558,67686,0,16,2431,10,95433075,1118,1,0,4,2366,7582865,7,30331460,9,18,5,1057,558,0,0,3638470,229324,163213444,0,558,570,0,3,1,14,14,2959,3,163481876,131791693,6479658,7708228,7708228,1,3,1,400827888,73389,73389,14,14,14,7708232,8,3,74313,69020,231084,1425,163481876,67686,3407512,1805
656051.92,0,253952,62,11538,759062274,2,5342799,0,70,5,5,4616,106,0,558,96100,0,16,4486,10,96748269,1118,1,0,4,2366,14195226,7,56780904,9,19,5,1057,558,0,0,5946276,233475,271157299,0,558,570,0,3,1,14,14,2959,3,270928270,241774854,11511006,14414873,14414873,1,3,1,749573428,73389,73389,14,14,14,14414877,8,3,78543,98316,273064,2256,270928270,96100,5673430,1805
658059.99,0,253952,62,18126,1193250774,2,7543205,0,111,5,5,4616,182,0,558,149115,0,16,7109,10,98244453,1118,1,0,4,2366,22417085,7,89603808,9,19,5,1057,558,0,0,9769087,358349,413783846,0,558,570,0,3,1,14,14,2959,3,414206231,378515723,17427088,22769825,22769825,1,3,1,1184030932,73389,73389,14,14,14,22769829,8,3,85462,153558,349877,3511,414206231,149115,9419569,1805
660066.26,0,253952,62,24586,1618821412,3,9889827,0,151,6,6,4616,204,0,558,194777,0,16,9636,11,99825099,1118,1,0,4,2366,30510077,7,122040308,10,20,5,1426,558,0,0,13547711,566612,541960554,0,558,570,0,3,1,14,14,2959,3,541461932,512325699,23947515,30963096,30963096,1,3,1,1610081024,73389,73389,14,14,14,30963100,8,3,89893,200559,403497,4533,541461932,194777,13144708,1805
662074.86,0,253952,62,29880,1966758408,4,12678203,0,167,6,6,4616,261,0,567,221773,0,16,11738,11,102301741,1136,1,0,4,2366,37086256,7,148345024,10,20,5,1426,567,0,0,15780310,575123,648644750,0,567,574,0,3,1,14,14,2959,3,648454253,621935440,29005877,37649483,37649483,1,3,1,1957773148,73389,73389,14,14,14,37649487,8,3,94565,228401,449360,5469,648454253,221773,15331525,1836
664080.30,0,253952,62,35628,2345908734,4,13876248,0,198,6,6,4616,274,0,567,258956,0,16,13977,11,103822057,1136,1,0,4,2366,44289433,7,177093108,10,20,5,1426,567,0,0,18476008,606276,771224539,0,567,574,0,3,1,14,14,2959,3,771013099,741276710,32926640,44939475,44939475,1,3,1,2336852732,73389,73389,14,14,14,44939479,8,3,100139,266590,509287,6438,771013099,258956,17967402,1836
666094.31,0,253952,62,41880,2757268716,4,15104743,0,229,7,7,4616,329,0,567,306064,0,16,16460,11,104823535,1136,1,0,4,2366,52080234,7,208320936,10,21,5,1426,567,0,0,21795187,676920,903309365,0,567,574,0,3,1,14,14,2959,3,902647331,870976948,37286029,52842152,52858536,1,3,1,2747791936,73389,73389,14,14,14,52842156,8,3,107802,314915,562527,7561,902647331,306064,21233458,1836
668104.01,0,253952,62,48223,3175762876,4,17200395,0,274,7,7,4616,366,0,567,359462,0,16,18952,11,106367983,1136,1,0,4,2366,60008940,7,239971104,10,21,5,1426,567,0,0,25606124,805428,1030226130,0,567,574,0,3,1,14,14,2959,3,1029288233,1002803199,43565921,60883649,60883649,1,3,1,3165949780,73389,73389,14,14,14,60883653,8,3,111744,369560,621335,8596,1029288233,359462,24985711,1836
670113.61,0,253952,62,54729,3604348170,4,19220661,0,313,7,7,4616,388,0,567,415635,0,16,21487,11,107634913,1136,1,0,4,2366,68118807,7,272410496,10,21,5,1426,567,0,0,29397117,1045251,1167243146,0,567,574,0,3,1,14,14,2959,3,1166447344,1137433174,49611367,69142456,69142456,1,3,1,3595407744,73389,73389,14,14,14,69142460,8,3,120609,427047,700731,9700,1166447344,415635,28697440,1836
