timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
973926.77,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
975930.64,0,253952,62,10654,701092252,0,1467438,16,3,3,5417,117,0,558,56830,0,226,4150,18,19,96398355,1118,1,0,4,1170,13097064,6,52388256,17,17,14,77,558,0,0,4045488,65,256249166,0,558,333,0,3,1,14,14,1659,3,256491587,223636917,5514341,13300761,13300761,1,3,1,691639604,73389,73389,14,14,14,13300765,5,3,82602,58296,163907,2174,256491587,56830,3881728,1113
977934.55,0,253952,62,22037,1450249832,0,3197080,40,3,3,5417,213,0,567,107189,0,226,8647,18,19,99721804,1136,1,0,4,1170,27267027,6,109068108,17,17,14,77,567,0,0,8224095,144,487679832,0,567,336,0,3,1,14,14,1659,3,488809270,459356990,11422171,27688899,27721667,1,3,1,1439822780,73389,73389,14,14,14,27688903,5,3,87804,110163,233808,4158,488809270,107189,7990588,1139
979938.42,0,253952,62,33543,2208687006,0,5143509,67,3,3,5417,253,0,576,158826,0,226,13139,18,19,103404775,1154,1,0,4,1170,41636835,6,166418440,17,17,14,77,576,0,0,12369119,233,731274266,0,576,339,0,3,1,14,14,1659,3,731359862,698266348,17512116,42289585,42289585,1,3,1,2199058452,73389,73389,14,14,14,42289589,5,3,90749,163209,303800,6111,731359862,158826,12065777,1160
981942.40,0,253952,62,44827,2951176698,0,6978746,86,3,3,5417,347,0,603,209312,0,226,17602,18,19,110073613,1208,1,0,4,1170,55695890,6,222718988,17,17,14,77,603,0,0,16506019,323,963723304,0,603,350,0,3,1,14,14,1659,3,963775515,932269534,23484419,56556558,56556558,1,3,1,2940941048,73389,73389,14,14,14,56556562,5,3,96486,215128,364893,8088,963775515,209312,16141741,1218
983946.35,0,253952,62,56437,3715314094,0,8882189,113,3,3,5417,393,0,612,261471,0,226,22146,18,19,113421187,1226,1,0,4,1170,70167585,6,280670340,17,17,14,77,612,0,0,20664970,401,1211589904,0,612,353,0,3,1,14,14,1659,3,1212095275,1173026241,29546483,71235290,71235290,1,3,1,3704235112,73389,73389,14,14,14,71235294,5,3,100954,268762,426790,10108,1212095275,261471,20238944,1239
985950.11,0,253952,62,68161,4488062248,0,10672182,141,3,3,5417,483,0,612,312189,0,226,26785,18,19,115942981,1226,1,0,4,1170,84837372,6,339349488,17,17,14,77,612,0,0,24851285,470,1451456877,0,612,353,0,3,1,14,14,1659,3,1451437471,1416239509,35522322,86098120,86098120,1,3,1,4477102272,73389,73389,14,14,14,86098124,5,3,107734,320913,495736,12110,1451437471,312189,24356471,1239
987953.51,0,253952,62,78064,5141421082,1,13043325,186,3,3,5417,569,0,630,356370,0,226,30702,18,19,121727490,1262,1,0,4,1170,97173304,6,388693216,17,17,14,77,630,0,0,28384489,509,1662225519,0,630,360,0,3,1,14,14,1659,3,1661963370,1622676947,41426074,98626230,98626230,1,3,1,5127712024,73389,73389,14,14,14,98609850,5,3,112216,366340,551578,13899,1661963370,356370,27833968,1277
989957.16,0,253952,62,85564,5634847510,2,15313122,220,5,5,5417,583,0,630,389150,0,226,33623,19,19,122379054,1262,1,0,4,1170,106561628,6,426246512,18,19,14,84,630,0,0,31143650,570,1814835935,0,630,360,0,3,1,14,14,1659,3,1814207061,1777661311,46453348,108132380,108132380,1,3,1,5622883792,73389,73389,14,14,14,108132384,5,3,116658,400000,596551,15094,1814207061,389150,30548257,1277
991961.18,0,253952,62,95972,6319890302,3,16442393,242,5,5,5417,673,0,630,437668,0,226,37726,19,19,123718380,1262,1,0,4,1170,119496885,6,477987540,18,19,14,84,630,0,0,35039706,628,2033088342,0,630,360,0,3,1,14,14,1659,3,2031796328,1993878355,51478576,121269301,121269301,1,3,1,6306003684,73389,73389,14,14,14,121269305,5,3,117797,449855,660473,16942,2031796328,437668,34380531,1277
