timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5034.33,4,262144,64,25609,1687409188,64,98,117,1,585,435776,5,3578,67,30529,124484256,1172,1,66,4210,521865,2,269921,585,5643940,14401080,545230347,585,1149,2,1,2,2,583,1,542810524,496556868,36445300,37994818,38011202,2,1,1671771992,73389,73389,2,2,2,37994818,8,3,247625,10394036,1414140,28805,4144,542810524,406971,4225989,11135
10070.60,4,262144,64,31203,2056117056,64,98,118,1,585,518062,5,5163,67,30529,124484256,1172,1,66,5032,724613,2,269921,585,7322762,19124937,653608485,585,1149,2,1,2,2,583,1,650682780,604366354,64595945,46382538,46382538,2,1,2040110776,73389,73389,2,2,2,46366154,8,3,253054,13097578,1511758,32994,4966,650682780,485068,5807635,11135
15089.45,4,262144,64,38335,2525908876,64,98,119,1,585,625874,5,7166,67,30529,124749708,1172,1,66,6076,865093,2,269921,585,9256357,23630862,791070428,585,1149,2,1,2,2,583,1,787521948,741693374,102159189,57061859,57061859,2,1,2510721796,73389,73389,2,2,2,57061859,8,3,256251,15465917,1619003,44039,6010,787521948,581835,7634328,11135
20094.15,4,262144,64,55296,3643582434,64,98,122,1,585,804024,5,11925,67,30529,125280612,1172,1,66,8570,963649,2,269921,585,12597073,27280774,1119162790,585,1149,2,1,2,2,583,1,1114284444,1068436245,156356058,82464746,82464746,2,1,3628448824,73389,73389,2,2,2,82464746,8,3,272034,17649407,1777813,50213,8504,1114284444,753811,10817001,11135
25128.48,4,262144,64,68858,4537425254,64,98,124,1,585,947631,5,15762,67,30529,125546064,1172,1,66,10560,1112506,2,269921,585,15919543,31047502,1381201705,585,1149,2,1,2,2,583,1,1375248796,1329805505,182281234,102772653,102772653,2,1,4521275836,73389,73389,2,2,2,102756269,8,3,282655,19870250,1921023,55696,10494,1375248796,891935,13996244,11135
30196.27,4,262144,64,74632,4917953734,64,98,125,1,585,1027856,5,17393,67,30529,125811516,1172,1,66,11409,1316517,2,269921,585,18798835,36167556,1493001742,585,1149,2,1,2,2,583,1,1486528924,1441012353,273730533,111422517,111422517,2,1,4902590748,73389,73389,2,2,2,111422517,8,3,293553,22590530,2035506,59551,11343,1486528924,968305,16761988,11135
35240.16,4,262144,64,80561,5308374842,64,98,126,1,585,1118968,5,19065,67,30529,125811516,1172,1,66,12279,1605890,2,269921,585,20083921,40395553,1607557967,585,1149,2,1,2,2,583,1,1600561564,1555145017,297032223,120287532,120303916,2,1,5292651408,73389,73389,2,2,2,120287532,8,3,297629,25458005,2105617,77550,12214,1600561564,1041418,17977023,11135
40253.26,4,262144,64,85430,5629327790,64,98,127,1,585,1184603,5,20448,67,30529,126076968,1172,1,66,12998,1779288,2,269921,585,22476871,46020357,1702243885,585,1149,2,1,2,2,583,1,1694802332,1648925001,345905246,127587875,127604259,2,1,5613866500,73389,73389,2,2,2,127587875,8,3,302339,28425517,2181080,80720,12932,1694802332,1103883,20294307,11135
45277.13,4,262144,64,91176,6007997130,64,98,128,1,585,1267090,5,22071,67,30529,126318288,1172,1,66,13840,1973362,2,269921,585,24758934,51244196,1813249598,585,1149,2,1,2,2,583,1,1805296028,1759594307,405559598,136196779,136213163,2,1,5992658276,73389,73389,2,2,2,136196779,8,3,307504,31262826,2259316,88175,13775,1805296028,1178915,22497261,11135
50306.66,4,262144,64,99016,6524719342,64,98,129,1,585,1374255,5,24257,67,30529,126571674,1172,1,66,14994,2113486,2,269921,585,26942374,55860550,1965048239,585,1149,2,1,2,2,583,1,1956422044,1910643135,492423321,147944934,147944934,2,1,6509577096,73389,73389,2,2,2,147944934,8,3,314473,33884181,2367570,96310,14928,1956422044,1277945,24573314,11135
