timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5052.45,8,262144,64,41213,2715583292,64,39,119,1,585,582624,8,7950,67,6651,124749708,1172,1,66,6500,508299,2,284448,585,7837139,14152024,846641650,585,1157,2,1,2,2,924,1,843096476,797134841,35120807,61362215,61378599,2,1,2699937460,73389,73389,2,2,2,61362215,17,3,260534,10923650,1420720,46150,6434,843096476,536474,6415379,9827
10079.09,8,262144,64,48221,3177514100,64,39,120,1,585,677187,8,9915,67,6651,125015160,1172,1,66,7530,643024,2,284448,585,10673572,18678465,982254206,585,1157,2,1,2,2,924,1,978100636,932192792,72370810,71859153,71875537,2,1,3161802732,73389,73389,2,2,2,71859153,17,3,269759,13531989,1564214,52451,7464,978100636,624736,9108417,9827
15108.44,8,262144,64,53939,3554372564,64,39,121,1,585,754573,8,11529,67,6651,125280612,1172,1,66,8371,834390,2,284448,585,12642181,23630279,1093130338,585,1157,2,1,2,2,924,1,1088463260,1042402031,98058298,80418905,80435289,2,1,3538431820,73389,73389,2,2,2,80418905,17,3,275017,16469288,1631565,56064,8306,1088463260,698509,11010071,9827
20127.52,8,262144,64,59719,3935040874,64,39,122,1,585,838269,8,13161,67,6651,125280612,1172,1,66,9220,985554,2,284448,585,14678113,28562394,1204793883,585,1157,2,1,2,2,924,1,1199612316,1153639019,151623787,89087312,89087312,2,1,3919120832,73389,73389,2,2,2,89070928,17,3,281385,19109250,1725952,64649,9154,1199612316,773620,12951339,9827
25154.22,8,262144,64,65009,4283849930,64,39,123,1,585,910325,8,14658,67,6651,125546064,1172,1,66,9995,1181642,2,284448,585,16795383,33965934,1306853904,585,1157,2,1,2,2,924,1,1301193116,1255616222,247306476,96999896,97016280,2,1,4267995424,73389,73389,2,2,2,96999896,17,3,290793,22166355,1823662,68019,9929,1301193116,842306,14971143,9827
30188.50,8,262144,64,70970,4676368190,64,39,124,1,585,1003492,8,16340,67,6651,125546064,1172,1,66,10869,1384592,2,284448,585,18795834,38717685,1421945887,585,1157,2,1,2,2,924,1,1415750044,1370434298,292991801,105930447,105930447,2,1,4660939668,73389,73389,2,2,2,105930447,17,3,297027,24886245,1933933,84591,10803,1415750044,918901,16861114,9827
35200.05,8,262144,64,77867,5131024502,64,39,125,1,585,1093193,8,18273,67,6651,125811516,1172,1,66,11886,1503337,2,284448,585,20542918,43296039,1555854361,585,1157,2,1,2,2,924,1,1549050268,1503307096,353815753,116263545,116263545,2,1,5114875084,73389,73389,2,2,2,116247161,17,3,302703,27521140,2046673,88760,11820,1549050268,1004433,18496250,9827
40216.89,8,262144,64,103298,6806937206,64,39,130,1,585,1314841,8,25487,67,6651,126837126,1172,1,66,15621,1541160,2,284448,585,27412410,46360624,2047327415,585,1157,2,1,2,2,924,1,2038604188,1993110824,421862704,154362700,154362700,2,1,6791958800,73389,73389,2,2,2,154362700,17,3,321085,28893840,2263659,96300,15555,2038604188,1218541,25149556,9827
45258.30,8,262144,64,109487,7214663126,64,39,131,1,585,1396576,8,27228,67,6651,126837126,1172,1,66,16530,1657931,2,284448,585,29601035,50928256,2167024190,585,1157,2,1,2,2,924,1,2157748636,2112298240,445427591,163626964,163626964,2,1,7199586416,73389,73389,2,2,2,163626964,17,3,327753,31383651,2347165,101272,16464,2157748636,1295304,27255012,9827
50294.91,8,262144,64,114276,7530180138,64,39,131,1,585,1463207,8,28536,67,6651,126837126,1172,1,66,17235,1886168,2,284448,585,31371969,55945621,2259869413,585,1157,2,1,2,2,924,1,2250154396,2204501534,467551994,170790202,170812619,2,1,7514768888,73389,73389,2,2,2,170790202,17,3,334736,34537792,2434436,104607,17169,2250154396,1358600,28938764,9827
55332.09,8,262144,64,118886,7834086866,64,39,132,1,585,1533170,8,29847,67,6651,127102578,1172,1,66,17912,2196047,2,284448,585,32922845,61069223,2349029920,585,1157,2,1,2,2,924,1,2338890140,2293351543,510227604,177697329,177713713,2,1,7818682476,73389,73389,2,2,2,177697329,17,3,343247,37804032,2524892,111221,17846,2338890140,1421949,30399227,9827
60362.82,8,262144,64,123664,8148810586,64,39,133,1,585,1598679,8,31204,67,6651,127102578,1172,1,66,18615,2512255,2,284448,585,35117404,66964752,2441616610,585,1157,2,1,2,2,924,1,2431033756,2385330296,554287833,184852375,184868759,2,1,8133504500,73389,73389,2,2,2,184852375,17,3,349156,41160843,2619599,114371,18549,2431033756,1484308,32499501,9827
65375.74,8,262144,64,128020,8435878114,64,39,134,1,585,1658244,8,32444,67,6651,127368030,1172,1,66,19252,2826342,2,284448,585,36578652,72046508,2525645251,585,1157,2,1,2,2,924,1,2514657692,2469244661,613853639,191376637,191393021,2,1,8420572028,73389,73389,2,2,2,191376637,17,3,351587,44617920,2683490,117320,19187,2514657692,1540924,33896407,9827
70400.44,8,262144,64,133741,8812667734,64,39,135,1,585,1733088,8,34062,67,6651,127368030,1172,1,66,20093,2998562,2,284448,585,37820626,77038344,2636390370,585,1157,2,1,2,2,924,1,2624889244,2579501207,671929335,199930356,199946740,2,1,8796935664,73389,73389,2,2,2,199930356,17,3,354441,47471953,2752590,120823,20028,2624889244,1612265,35068890,9827
75430.02,8,262144,64,139823,9213646754,64,39,136,1,585,1811475,8,35775,67,6651,127621416,1172,1,66,20988,3109764,2,284448,585,40130783,82101980,2754114423,585,1157,2,1,2,2,924,1,2742067612,2696672873,756392192,209045005,209061389,2,1,9197980220,73389,73389,2,2,2,209045005,17,3,361889,50125239,2871875,124303,20922,2742067612,1687172,37259978,9827
80473.17,8,262144,64,147461,9717130694,64,39,137,1,585,1909838,8,37910,67,6651,127886868,1172,1,66,22111,3224846,2,284448,585,43859293,88112621,2901971551,585,1157,2,1,2,2,924,1,2889261468,2843838926,996669822,220490056,220506440,2,1,9701562464,73389,73389,2,2,2,220490056,17,3,374305,52647329,3014356,128536,22045,2889261468,1781302,40846355,9827
85513.40,8,262144,64,152878,10073731918,64,39,138,2,585,1983523,8,39443,67,6651,127886868,1172,1,66,22908,3421859,2,284448,585,45547580,92897880,3006933011,585,1157,2,1,2,2,924,1,2993725852,2948081377,1026417121,228595374,228611758,2,1,10058196456,73389,73389,2,2,2,228595374,17,3,380742,55595092,3099244,133131,22842,2993725852,1850392,42449685,9827
90553.42,8,262144,64,157585,10384068034,64,39,139,2,585,2048574,8,40769,67,6651,128152320,1172,1,66,23598,3709452,2,284448,585,46976458,97898030,3097805612,585,1157,2,1,2,2,924,1,3084165532,3038759302,1135196446,235649957,235666341,2,1,10368598108,73389,73389,2,2,2,235649957,17,3,384721,58827667,3172976,136076,23532,3084165532,1912498,43805064,9827
95651.72,8,262144,64,162593,10713865034,64,39,140,2,585,2118082,8,42207,67,6651,128152320,1172,1,66,24336,4076837,2,284448,585,49230734,103713391,3194993700,585,1157,2,1,2,2,924,1,3180896668,3135227584,1203993306,243149067,243165451,2,1,10698558948,73389,73389,2,2,2,243149067,17,3,387309,61892712,3260075,141748,24270,3180896668,1976334,45972170,9827
100688.21,8,262144,64,166814,10992085202,64,39,140,2,585,2177355,8,43356,67,6651,128152320,1172,1,66,24955,4431064,2,284448,585,50653217,109291846,3276515911,585,1157,2,1,2,2,924,1,3262030236,3216545542,1223170344,249476721,249476721,2,1,10976975724,73389,73389,2,2,2,249476721,17,3,388579,65491058,3325248,144458,24889,3262030236,2032897,47328786,9827
105844.45,8,262144,64,171082,11273385562,64,39,141,2,585,2236770,8,44574,67,6651,128417772,1172,1,66,25581,4716533,2,284448,585,52084306,114518482,3358964636,585,1157,2,1,2,2,924,1,3344081308,3298777233,1250552457,255869911,255869911,2,1,11257555188,73389,73389,2,2,2,255853527,17,3,390957,68882280,3391670,147077,25515,3344081308,2089693,48693892,9827
110957.47,8,262144,64,175306,11551536886,64,39,142,2,585,2295880,8,45783,67,6651,128417772,1172,1,66,26200,4936843,2,284448,585,53879699,120913976,3440484090,585,1157,2,1,2,2,924,1,3425214876,3380020686,1363957273,262183340,262199724,2,1,11536066960,73389,73389,2,2,2,262183340,17,3,393418,72729648,3451634,151900,26134,3425214876,2143980,50429480,9827
116153.02,8,262144,64,178917,11789514642,64,39,142,2,585,2345051,8,46767,67,6651,128417772,1172,1,66,26732,5580621,2,284448,585,54911153,125871501,3510553537,585,1157,2,1,2,2,924,1,3494945180,3449634257,1487829213,267587457,267603841,2,1,11773848108,73389,73389,2,2,2,267587457,17,3,393969,76318065,3502484,154422,26667,3494945180,2190629,51409947,9827
121199.67,8,262144,64,182967,12056528154,64,39,143,2,585,2398399,8,47925,67,6651,128683224,1172,1,66,27329,5845154,2,284448,585,55759300,130882837,3589177764,585,1157,2,1,2,2,924,1,3573195164,3527706084,1513212795,273652967,273669351,2,1,12040730548,73389,73389,2,2,2,273652967,17,3,394852,79539823,3551345,157132,27263,3573195164,2241267,52209414,9827
126562.02,8,262144,64,187172,12333699746,64,39,144,2,585,2452502,8,49128,67,6651,128948676,1172,1,66,27944,6114717,2,284448,585,56906916,136071020,3670305506,585,1157,2,1,2,2,924,1,3653935516,3608695558,1543065172,279956045,279972429,2,1,12318065980,73389,73389,2,2,2,279956045,17,3,395680,83423968,3609098,160104,27879,3653935516,2292398,53299407,9827
131857.97,8,262144,64,191055,12589503294,64,39,144,2,585,2502036,8,50187,67,6651,128948676,1172,1,66,28516,6491279,2,284448,585,57746945,140989719,3745509875,585,1157,2,1,2,2,924,1,3728777628,3683454295,1567458233,285769762,285786146,2,1,12573869528,73389,73389,2,2,2,285769762,17,3,397387,87171083,3661050,162561,28450,3728777628,2339475,54088073,9827
136882.09,8,262144,64,195637,12891381958,64,39,145,2,585,2560005,8,51492,67,6651,128948676,1172,1,66,29188,6783376,2,284448,585,59887895,147658464,3834146124,585,1157,2,1,2,2,924,1,3816989084,3771693714,1693251023,292629896,292646280,2,1,12875715424,73389,73389,2,2,2,292629896,17,3,401032,90636366,3742706,165249,29123,3816989084,2394756,56147687,9827
141927.90,8,262144,64,200580,13217184570,64,39,146,2,585,2620231,8,52895,67,6651,129214128,1172,1,66,29915,6962952,2,284448,585,62002460,153966034,3929759451,585,1157,2,1,2,2,924,1,3912147356,3866961685,1761709369,300044927,300044927,2,1,13201976788,73389,73389,2,2,2,300044927,17,3,403635,93256811,3819601,168125,29849,3912147356,2452106,58185312,9827
147021.77,8,262144,64,206006,13574375618,64,39,147,2,585,2685278,8,54431,67,6651,129214128,1172,1,66,30708,7130007,2,284448,585,64023183,158986943,4034185990,585,1157,2,1,2,2,924,1,4016087452,3971353911,1808586523,308166629,308166629,2,1,13559331676,73389,73389,2,2,2,308166629,17,3,405552,96118444,3886071,171151,30642,4016087452,2514127,60139640,9827
152532.20,8,262144,64,210759,13887726390,64,39,148,2,585,2745704,8,55779,67,6651,129479580,1172,1,66,31407,7421116,2,284448,585,66110103,166511026,4126239508,585,1157,2,1,2,2,924,1,4107706780,4063000800,1861806202,315286748,315286748,2,1,13872616912,73389,73389,2,2,2,315286748,17,3,408285,99827462,3959275,174546,31341,4107706780,2571158,62153693,9827
157596.15,8,262144,64,215780,14218640810,64,39,148,2,585,2807445,8,57148,67,6651,129479580,1172,1,66,32144,7698311,2,284448,585,67658170,171914919,4223430364,585,1157,2,1,2,2,924,1,4204437916,4159667635,1893233534,322800083,322816467,2,1,14203203652,73389,73389,2,2,2,322800083,17,3,409699,102963395,4025105,177567,32079,4204437916,2629878,63636297,9827
