timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5035.57,3,262144,64,39909,2629858896,64,49,119,0,585,514425,5,7594,67,23,124749708,1172,1,66,6310,466395,2,60836,585,7776492,10782566,821732751,585,783,2,1,2,2,602,1,818323868,772040728,33036614,59422870,59439254,2,1,2614606280,73389,73389,2,2,2,59422870,11,3,278220,8132888,1329813,19729,6245,818323868,494696,6446681,6442
10053.15,3,262144,64,45978,3029720496,64,49,120,0,585,595131,5,9295,67,23,125015160,1172,1,66,7201,615556,2,60836,585,9767161,15977628,938926316,585,783,2,1,2,2,602,1,934977948,888977578,59543011,68498718,68515102,2,1,3013943592,73389,73389,2,2,2,68498718,11,3,289984,10982455,1451058,23504,7135,934977948,571627,8316036,6442
15068.69,3,262144,64,51580,3398976784,64,49,121,0,585,673899,5,10887,67,23,125280612,1172,1,66,8023,746613,2,60836,585,11549685,20602817,1047172703,585,783,2,1,2,2,602,1,1042719132,996912532,85081604,76894630,76911014,2,1,3383363720,73389,73389,2,2,2,76894630,11,3,298454,13697462,1555460,29319,7958,1042719132,644580,9993772,6442
20094.32,3,262144,64,56849,3746156198,64,49,122,0,585,745549,5,12378,67,23,125280612,1172,1,66,8796,1021322,2,60836,585,13655194,25960431,1148970804,585,783,2,1,2,2,602,1,1144037788,1098449070,127210110,84792989,84792989,2,1,3730891516,73389,73389,2,2,2,84792989,11,3,306727,16786566,1647378,32849,8730,1144037788,712700,12007687,6442
25114.58,3,262144,64,62425,4113443098,64,49,123,0,585,820207,5,13955,67,23,125546064,1172,1,66,9616,1254642,2,60836,585,15435790,30907376,1256955323,585,783,2,1,2,2,602,1,1251516828,1205827545,163449013,93141908,93141908,2,1,4098243952,73389,73389,2,2,2,93141908,11,3,313496,19745399,1730503,36464,9550,1251516828,783743,13705775,6442
30125.07,3,262144,64,69026,4548435302,64,49,124,0,585,907798,5,15808,67,23,125546064,1172,1,66,10587,1412044,2,60836,585,17791241,36175970,1384807333,585,783,2,1,2,2,602,1,1378787740,1333016477,213722588,103018413,103034797,2,1,4532810172,73389,73389,2,2,2,103018413,11,3,319346,22513118,1845554,40352,10521,1378787740,867446,15945631,6442
35131.15,3,262144,64,81868,5394561298,64,49,126,0,585,1073194,5,19400,67,23,125811516,1172,1,66,12473,1544162,2,60836,585,21208140,40826935,1633034933,585,783,2,1,2,2,602,1,1625989532,1580301563,291800316,122249294,122265678,2,1,5378968936,73389,73389,2,2,2,122249294,11,3,329606,24757658,1973338,53342,12407,1625989532,1019852,19235437,6442
40153.03,3,262144,64,102898,6780722806,64,49,130,0,585,1268772,5,25377,67,23,126837126,1172,1,66,15564,1624282,2,60836,585,27568447,43748369,2039910046,585,783,2,1,2,2,602,1,2031264156,1985437509,313022693,153756492,153772876,2,1,6765285648,73389,73389,2,2,2,153756492,11,3,342132,26582429,2146734,64473,15499,2031264156,1204299,25421938,6442
45193.31,3,262144,64,108234,7132281066,64,49,130,0,585,1338922,5,26832,67,23,126837126,1172,1,66,16347,1851514,2,60836,585,29430867,48700239,2142890234,585,783,2,1,2,2,602,1,2133762460,2088223911,347245549,161744963,161761347,2,1,7116778372,73389,73389,2,2,2,161744963,11,3,345467,29395752,2235041,67971,16281,2133762460,1270951,27196105,6442
50227.52,3,262144,64,112924,7441237618,64,49,131,0,585,1405560,5,28167,67,23,126837126,1172,1,66,17036,2055035,2,60836,585,31041883,53416624,2233761309,585,783,2,1,2,2,602,1,2224202140,2178499777,390919229,168768937,168785321,2,1,7425833228,73389,73389,2,2,2,168768937,11,3,348575,32629119,2306061,71132,16971,2224202140,1334428,28736659,6442
55288.34,3,262144,64,117703,7756292326,64,49,132,0,585,1471279,5,29525,67,23,127102578,1172,1,66,17740,2213798,2,60836,585,32934951,58986435,2326347403,585,783,2,1,2,2,602,1,2316345756,2270625805,426184714,175938208,175938208,2,1,7741281152,73389,73389,2,2,2,175938208,11,3,353611,35711881,2387129,74312,17674,2316345756,1396967,30548991,6442
60324.26,3,262144,64,122212,8053121410,64,49,133,0,585,1534519,5,30810,67,23,127102578,1172,1,66,18399,2496401,2,60836,585,33965307,64036506,2413141389,585,783,2,1,2,2,602,1,2402722204,2357359275,437683838,182677621,182694005,2,1,8037815324,73389,73389,2,2,2,182677621,11,3,357026,38953561,2462598,77290,18333,2402722204,1457229,31504213,6442
65340.38,3,262144,64,127251,8385215478,64,49,134,0,585,1605055,5,32236,67,23,127368030,1172,1,66,19141,2701758,2,60836,585,35392134,68584477,2510856462,585,783,2,1,2,2,602,1,2499977628,2454443644,539614827,190223724,190240108,2,1,8369843856,73389,73389,2,2,2,190223724,11,3,358602,41990766,2537574,80681,19075,2499977628,1524374,32855613,6442
70365.03,3,262144,64,133429,8792220502,64,49,135,1,585,1693667,5,33974,67,23,127368030,1172,1,66,20048,2868062,2,60836,585,37639409,74287403,2630414737,585,783,2,1,2,2,602,1,2618991004,2573465126,646112809,199471604,199487988,2,1,8776750576,73389,73389,2,2,2,199471604,11,3,362487,44877794,2625186,90517,19983,2618991004,1603150,35015553,6442
75375.52,3,262144,64,139698,9205454754,64,49,136,1,585,1775183,5,35742,67,23,127621416,1172,1,66,20969,3034885,2,60836,585,39748008,79230407,2751556951,585,783,2,1,2,2,602,1,2739577244,2694215660,737610919,208864781,208881165,2,1,9190050364,73389,73389,2,2,2,208864781,11,3,367147,47567440,2736999,94167,20903,2739577244,1681016,37012454,6442
80412.59,3,262144,64,146842,9676298458,64,49,137,1,585,1869239,5,37746,67,23,127886868,1172,1,66,22022,3229493,2,60836,585,42199425,84402622,2890205174,585,783,2,1,2,2,602,1,2877596060,2831859025,767753209,219566519,219582903,2,1,9660926836,73389,73389,2,2,2,219566519,11,3,375398,50266710,2865582,98312,21956,2877596060,1770927,39335393,6442
85520.94,3,262144,64,151783,10001704546,64,49,138,1,585,1936103,5,39149,67,23,127886868,1172,1,66,22745,3473133,2,60836,585,44606175,89608730,2985426040,585,783,2,1,2,2,602,1,2972361116,2927041610,898682215,226967325,226967325,2,1,9986562300,73389,73389,2,2,2,226967325,11,3,382589,53339645,2961006,101322,22680,2972361116,1834781,41647233,6442
90537.68,3,262144,64,156618,10320429270,64,49,139,1,585,2001057,5,40521,67,23,128152320,1172,1,66,23457,3658092,2,60836,585,46027517,94349651,3079324048,585,783,2,1,2,2,602,1,3065815452,3020179122,922464365,234202132,234218516,2,1,10304893808,73389,73389,2,2,2,234202132,11,3,389122,56813168,3047357,104735,23392,3065815452,1896322,42981758,6442
95616.38,3,262144,64,160694,10588881266,64,49,139,1,585,2056310,5,41633,67,23,128152320,1172,1,66,24054,3885143,2,60836,585,47462126,99531897,3157824621,585,783,2,1,2,2,602,1,3143934364,3098687720,953520867,240310761,240310761,2,1,10573673484,73389,73389,2,2,2,240310761,11,3,390658,59953797,3121849,107469,23988,3143934364,1948841,44342130,6442
100677.55,3,262144,64,165230,10887745274,64,49,140,1,585,2120465,5,42926,67,23,128152320,1172,1,66,24724,4202842,2,60836,585,48958882,104484044,3246056046,585,783,2,1,2,2,602,1,3231752604,3186041098,1064323942,247105359,247105359,2,1,10872635796,73389,73389,2,2,2,247105359,11,3,392265,63324850,3183270,110352,24658,3231752604,2010113,45777389,6442
105715.21,3,262144,64,169024,11137716118,64,49,141,1,585,2172852,5,44015,67,23,128417772,1172,1,66,25280,4518581,2,60836,585,50167025,110042459,3319289042,585,783,2,1,2,2,602,1,3304628636,3259092848,1090649416,252788004,252788004,2,1,11122672176,73389,73389,2,2,2,252788004,11,3,393327,67057234,3230612,112825,25215,3304628636,2060027,46937367,6442
111170.82,3,262144,64,173028,11401714974,64,49,141,1,585,2226860,5,45101,67,23,128417772,1172,1,66,25868,4993689,2,60836,585,52107990,116446565,3396864244,585,783,2,1,2,2,602,1,3381830044,3336251484,1158842068,258787978,258787978,2,1,11386671032,73389,73389,2,2,2,258787978,11,3,395106,71055809,3299462,115501,25803,3381830044,2111359,48808666,6442
117079.29,3,262144,64,177739,11711782330,64,49,142,1,585,2290212,5,46446,67,23,128417772,1172,1,66,26558,5306191,2,60836,585,54045191,123734509,3487738162,585,783,2,1,2,2,602,1,3472269724,3426888950,1256086799,265822303,265838687,2,1,11696181332,73389,73389,2,2,2,265822303,11,3,397964,75282367,3367510,118622,26493,3472269724,2171590,50678881,6442
