timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5114.36,2,262144,64,24876,1639347168,64,49,116,0,585,389141,7,3330,67,10702,124484256,1172,1,66,4102,638909,2,197430,585,5147495,16090071,531293192,585,834,2,1,2,2,744,1,528916892,482476430,32611125,36905282,36921666,2,1,1623832408,73389,73389,2,2,2,36905282,8,3,246277,11763380,1386312,23600,4037,528916892,365541,3759462,9009
10174.04,2,262144,64,30036,1979105640,64,49,117,0,585,460287,7,4791,67,10702,124484256,1172,1,66,4860,842560,2,197430,585,6992576,21267321,630984159,585,834,2,1,2,2,744,1,628138396,581843859,67916173,44633768,44633768,2,1,1963164896,73389,73389,2,2,2,44617384,8,3,254975,14826687,1482890,27046,4794,628138396,433241,5511732,9009
15211.20,2,262144,64,34325,2262047708,64,49,118,0,585,519133,7,6015,67,10702,124749708,1172,1,66,5490,1108705,2,197430,585,8283369,26351232,713955751,585,834,2,1,2,2,744,1,710713756,664557948,90475391,51049375,51065759,2,1,2246172500,73389,73389,2,2,2,51049375,8,3,258677,17950939,1558583,29899,5424,710713756,489234,6723909,9009
20239.37,2,262144,64,38573,2541771896,64,49,119,0,585,576565,7,7228,67,10702,124749708,1172,1,66,6111,1332182,2,197430,585,9703486,31401484,795743321,585,834,2,1,2,2,744,1,792109468,746310842,123960669,57411956,57428340,2,1,2526126064,73389,73389,2,2,2,57411956,8,3,260108,21069967,1617726,32841,6045,792109468,543724,8084602,9009
25269.27,2,262144,64,43251,2849942016,64,49,120,0,585,640051,7,8559,67,10702,124749708,1172,1,66,6801,1498128,2,197430,585,11080192,36411769,886612698,585,834,2,1,2,2,744,1,882549148,836423384,163862665,64427738,64427738,2,1,2834820472,73389,73389,2,2,2,64427738,8,3,261614,24104525,1677298,35956,6735,882549148,604095,9401609,9009
30302.00,2,262144,64,48497,3195867488,64,49,120,0,585,708696,7,9992,67,10702,125015160,1172,1,66,7572,1646151,2,197430,585,12706904,41432186,988146506,585,834,2,1,2,2,744,1,983605660,937523464,246075932,72291170,72291170,2,1,3180811480,73389,73389,2,2,2,72291170,8,3,263286,26741903,1740089,39176,7506,983605660,669520,10965299,9009
35341.32,2,262144,64,55187,3636439010,64,49,122,0,585,791140,7,11927,67,10702,125280612,1172,1,66,8554,1841046,2,197430,585,15140498,46782441,1117446280,585,834,2,1,2,2,744,1,1112318364,1066356042,346891526,82300906,82300906,2,1,3621239864,73389,73389,2,2,2,82300906,8,3,270149,29569596,1831815,43098,8488,1112318364,748042,13306961,9009
40376.37,2,262144,64,62777,4136777222,64,49,123,0,585,887717,7,14049,67,10702,125546064,1172,1,66,9668,1980196,2,197430,585,17843273,52037717,1264121394,585,834,2,1,2,2,744,1,1258332572,1212642376,428534989,93672229,93672229,2,1,4121578076,73389,73389,2,2,2,93672229,8,3,279214,32115161,1957440,47359,9602,1258332572,840358,15884467,9009
45469.08,2,262144,64,68709,4527394938,64,49,124,0,585,973602,7,15723,67,10702,125546064,1172,1,66,10537,2125513,2,197430,585,19638724,58071280,1378684713,585,834,2,1,2,2,744,1,1372365212,1326818388,477867850,102537244,102553628,2,1,4511638736,73389,73389,2,2,2,102537244,8,3,281816,35222288,2037657,59926,10472,1372365212,913676,17600711,9009
50534.04,2,262144,64,72824,4798668290,64,49,125,0,585,1027836,7,16879,67,10702,125546064,1172,1,66,11145,2432570,2,197430,585,22132055,64136294,1458758683,585,834,2,1,2,2,744,1,1452056988,1406146943,541359982,108701058,108717442,2,1,4782846552,73389,73389,2,2,2,108701058,8,3,286118,38447496,2125007,62537,11080,1452056988,965299,20007072,9009
