timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5047.41,7,262144,64,26296,1732673740,64,50,117,0,585,384966,1,3771,67,1296,124484256,1172,1,66,4309,1848523,2,137667,585,5057034,16145022,558398926,585,8701,2,1,2,2,627,1,555917724,509802038,31809139,39033043,39033043,2,1,1717453892,73389,73389,2,2,2,39033043,10,3,189651,13051233,1091425,24137,4243,555917724,360829,3964972,8265
10072.31,7,262144,64,32699,2154689816,64,50,118,0,585,466481,1,5573,67,1296,124749708,1172,1,66,5251,2047767,2,137667,585,6949312,21157494,682439714,585,8701,2,1,2,2,627,1,679387548,633185112,55317285,48622828,48622828,2,1,2139404432,73389,73389,2,2,2,48622828,10,3,196423,15791803,1210310,27799,5185,679387548,438682,5738514,8265
15124.64,7,262144,64,37492,2470396576,64,50,119,0,585,528834,1,6936,67,1296,124749708,1172,1,66,5954,2332835,2,137667,585,8437698,26189033,775152973,585,8701,2,1,2,2,627,1,771662236,725408532,89853923,55794258,55810642,2,1,2454947352,73389,73389,2,2,2,55794258,10,3,200973,18918994,1293358,30723,5889,771662236,498111,7144010,8265
20157.23,7,262144,64,41842,2757070888,64,50,119,0,585,587344,1,8123,67,1296,124749708,1172,1,66,6593,2541233,2,137667,585,9245721,30982353,859043756,585,8701,2,1,2,2,627,1,855155100,809230494,121091474,62318520,62318520,2,1,2742014880,73389,73389,2,2,2,62318520,10,3,204294,22378365,1352094,33494,6527,855155100,553850,7893831,8265
25217.41,7,262144,64,45944,3027492272,64,50,120,0,585,645263,1,9294,67,1296,125015160,1172,1,66,7197,2843189,2,137667,585,10719253,36260447,938719068,585,8701,2,1,2,2,627,1,934453660,888296713,172896945,68449566,68465950,2,1,3011780904,73389,73389,2,2,2,68449566,10,3,207002,25690006,1419081,38367,7131,934453660,606896,9300161,8265
30321.66,7,262144,64,50304,3314821944,64,50,121,0,585,703305,1,10539,67,1296,125280612,1172,1,66,7835,3112456,2,137667,585,12259040,41419998,1022745010,585,8701,2,1,2,2,627,1,1018077596,972316966,230233069,74982020,74998404,2,1,3299208880,73389,73389,2,2,2,74982020,10,3,212274,28890999,1492681,41018,7770,1018077596,662287,10766379,8265
35473.96,7,262144,64,54449,3588061376,64,50,121,0,585,757899,1,11670,67,1296,125280612,1172,1,66,8447,3576798,2,137667,585,13511493,47435759,1103339968,585,8701,2,1,2,2,627,1,1098293660,1052245597,298766719,81194986,81211370,2,1,3572579384,73389,73389,2,2,2,81194986,10,3,214301,32651559,1547246,43607,8381,1098293660,714292,11963737,8265
40922.64,7,262144,64,58542,3857639550,64,50,122,0,585,816596,1,12842,67,1296,125280612,1172,1,66,9047,3896790,2,137667,585,14919853,53526445,1182365244,585,8701,2,1,2,2,627,1,1176936860,1131022752,390713500,87328191,87328191,2,1,3842440404,73389,73389,2,2,2,87328191,10,3,223634,36802260,1638431,46346,8981,1176936860,770250,13281127,8265
46721.58,7,262144,64,63091,4157355526,64,50,123,0,585,897648,1,14136,67,1296,125546064,1172,1,66,9716,4183655,2,137667,585,16467313,60015483,1270473840,585,8701,2,1,2,2,627,1,1264624028,1218632130,425550131,94130981,94147365,2,1,4141763164,73389,73389,2,2,2,94130981,10,3,224811,40652866,1697272,66488,9650,1264624028,831160,14770179,8265
51958.82,7,262144,64,67028,4416698018,64,50,124,0,585,948546,1,15264,67,1296,125546064,1172,1,66,10294,4451893,2,137667,585,17690979,65102516,1346597619,585,8701,2,1,2,2,627,1,1340383644,1294510090,482004583,100018426,100034810,2,1,4400810744,73389,73389,2,2,2,100018426,10,3,226243,44171479,1746061,68931,10228,1340383644,879615,15944882,8265
57094.95,7,262144,64,70804,4665489214,64,50,124,0,585,999195,1,16293,67,1296,125546064,1172,1,66,10845,4640092,2,137667,585,19063303,70553294,1419169901,585,8701,2,1,2,2,627,1,1412604316,1367222578,531801414,105684687,105684687,2,1,4650126228,73389,73389,2,2,2,105684687,10,3,226907,47512736,1797270,71332,10779,1412604316,927863,17266161,8265
62113.61,7,262144,64,74577,4914349254,64,50,125,0,585,1053554,1,17378,67,1296,125811516,1172,1,66,11400,4956508,2,137667,585,20012922,75619706,1492389006,585,8701,2,1,2,2,627,1,1485480348,1439940504,673389533,111340597,111340597,2,1,4898986268,73389,73389,2,2,2,111340597,10,3,228586,51157121,1850976,77716,11335,1485480348,975838,18162418,8265
67241.92,7,262144,64,79163,5216224610,64,50,126,0,585,1110566,1,18684,67,1296,125811516,1172,1,66,12075,5118095,2,137667,585,22805112,82510314,1581286351,585,8701,2,1,2,2,627,1,1573953948,1528172613,859021213,118194698,118211082,2,1,5200566712,73389,73389,2,2,2,118194698,10,3,245339,54296613,1974347,80352,12010,1573953948,1030214,20831969,8265
