timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.02,262144,64,79585,5244146254,121,0,585,736626,4,18746,67,70,125811516,1172,1,66,12138,49364,2,2136,585,12705091,922862,1588122342,585,216,2,1,2,2,226,1,1581949340,1536343163,24788038,118839707,118839707,2,1,5228947108,73389,73389,2,2,2,118839707,2,3,338246,2036920,1568358,14205,12072,1581949340,722421,11136700,3475
10011.16,262144,64,135337,8917794094,130,0,585,1184012,4,34497,67,70,127368030,1172,1,66,20330,50420,2,2136,585,22349839,958817,2666146399,585,216,2,1,2,2,226,1,2655822236,2610199097,54023335,202334486,202334486,2,1,8901996488,73389,73389,2,2,2,202318102,2,3,369450,2859149,1743183,22929,20264,2655822236,1161083,20606891,3475
15020.40,262144,64,163307,10760923190,135,0,585,1461424,4,42401,67,70,128152320,1172,1,66,24439,88531,2,2136,585,28762361,3989093,3206871318,585,216,2,1,2,2,226,1,3194397084,3149016063,130150489,244220060,244220060,2,1,10745682640,73389,73389,2,2,2,244220060,2,3,385391,4439568,1981962,34866,24373,3194397084,1426558,26780904,3475
20033.62,262144,64,178366,11753138854,137,0,585,1633425,4,46617,67,70,128417772,1172,1,66,26651,152844,2,2136,585,33190625,8358637,3498017177,585,216,2,1,2,2,226,1,3484328348,3438992527,163890390,266762224,266778608,2,1,11737537856,73389,73389,2,2,2,266762224,2,3,396830,6447694,2188975,42178,26585,3484328348,1591247,31001620,3475
25040.14,262144,64,187848,12378267534,139,0,585,1746026,4,49314,67,70,128948676,1172,1,66,28043,298385,2,2136,585,36573534,13212922,3681400965,585,216,2,1,2,2,226,1,3666911644,3621702940,213486750,280977886,280994270,2,1,12363026984,73389,73389,2,2,2,280977886,2,3,417812,8760880,2358420,49237,27978,3666911644,1696789,34214836,3475
30049.57,262144,64,206832,13629039258,142,0,585,1968783,4,54654,67,70,129214128,1172,1,66,30832,361039,2,2136,585,42415778,17477853,4048326996,585,216,2,1,2,2,226,1,4032340380,3987354771,287086014,309407495,309407495,2,1,13613208884,73389,73389,2,2,2,309391111,2,3,442850,10633009,2661367,57869,30766,4032340380,1910914,39753952,3475
35115.74,262144,64,214938,14163194046,143,0,585,2075558,4,56919,67,70,129479580,1172,1,66,32022,466968,2,2136,585,44786055,21964137,4205137332,585,216,2,1,2,2,226,1,4188447132,4143516592,312768227,321532482,321548866,2,1,14147429208,73389,73389,2,2,2,321532482,2,3,446728,12940846,2780307,65113,31957,4188447132,2010445,42006294,3475
40132.17,262144,64,222019,14629643530,145,1,585,2171582,4,58955,67,70,129479580,1172,1,66,33064,629046,2,2136,585,46990928,26644601,4342209713,585,216,2,1,2,2,226,1,4324893084,4279919707,340373926,332129883,332146267,2,1,14613714852,73389,73389,2,2,2,332129883,2,3,451898,15407985,2887396,72515,32998,4324893084,2099067,44104121,3475
45138.79,262144,64,229560,15126770478,146,1,585,2268328,4,61074,67,70,130010484,1172,1,66,34170,769629,2,2136,585,50322070,31904868,4487827724,585,216,2,1,2,2,226,1,4469858716,4425233638,442345229,343443862,343460246,2,1,15111529928,73389,73389,2,2,2,343443862,2,3,469616,18039867,3044192,76927,34104,4469858716,2191401,47278743,3475
50147.33,262144,64,241997,15946161338,148,1,585,2429154,4,64572,67,70,130275936,1172,1,66,35999,858635,2,2136,585,53681805,36309279,4728584221,585,216,2,1,2,2,226,1,4709589404,4664770645,594596887,362062502,362062502,2,1,15930029192,73389,73389,2,2,2,362046118,2,3,485173,20178958,3224060,95084,35933,4709589404,2334070,50458735,3475
