timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.26,262144,64,81402,5363756070,121,585,716098,4,19291,67,112,125811516,1172,1,66,12404,22663,2,630,585,12477039,670238,1623249800,585,188,2,1,2,2,247,1,1616945564,1571359140,23412135,121555133,121555133,2,1,5347704956,73389,73389,2,2,2,121538749,3,3,387426,1816247,1787334,13781,12338,1616945564,702317,10690270,4078
10013.78,262144,64,99337,6546021850,124,585,955453,4,24346,67,112,126571674,1172,1,66,15042,143628,2,630,585,17773559,4167854,1970440893,585,188,2,1,2,2,247,1,1962713500,1916903474,85525002,148426103,148426103,2,1,6530027636,73389,73389,2,2,2,148409719,3,3,414651,3723152,2098329,24469,14976,1962713500,930984,15677004,4078
15019.84,262144,64,114877,7570025782,127,585,1137213,4,28746,67,112,127102578,1172,1,66,17324,208259,2,630,585,22385723,8415119,2270794760,585,188,2,1,2,2,247,1,2261819804,2216211391,143355835,171703388,171703388,2,1,7554228176,73389,73389,2,2,2,171687004,3,3,423937,5692296,2307647,32909,17258,2261819804,1104304,20080802,4078
20024.02,262144,64,174310,11485997578,137,585,1542387,4,45460,67,112,128417772,1172,1,66,26055,212436,2,630,585,31878357,8850425,3419619101,585,188,2,1,2,2,247,1,3406209436,3360880991,172076650,260686363,260702747,2,1,11470199972,73389,73389,2,2,2,260686363,3,3,456164,6589518,2524721,42425,25989,3406209436,1499962,29356495,4078
25027.60,262144,64,223043,14697283298,145,585,1945953,4,59220,67,112,129745032,1172,1,66,33212,212467,2,630,585,41792814,9158990,4361299890,585,188,2,1,2,2,247,1,4344291740,4299646230,205622664,333682045,333682045,2,1,14681289084,73389,73389,2,2,2,333665661,3,3,491076,7287639,2721187,49553,33146,4344291740,1896400,39074722,4078
30034.85,262144,64,270976,17855416258,153,585,2336377,4,72753,67,112,130806840,1172,1,66,40255,219186,2,630,585,51456335,9926142,5288005628,585,188,2,1,2,2,247,1,5267431836,5222824245,272155139,405471788,405471788,2,1,17840758672,73389,73389,2,2,2,405471788,3,3,516810,8197716,2942745,58175,40189,5267431836,2278202,48516212,4078
35038.51,262144,64,295101,19445232174,157,585,2629727,4,79551,67,112,131603196,1172,1,66,43801,244305,2,630,585,57917992,12760749,5754651545,585,188,2,1,2,2,247,1,5732213148,5687697123,334505493,441584605,441600989,2,1,19429722620,73389,73389,2,2,2,441584605,3,3,539816,9659039,3264663,69017,43735,5732213148,2560710,54656045,4078
40048.55,262144,64,341094,22475887446,164,585,2975603,4,92476,67,112,132665004,1172,1,66,50555,252988,2,630,585,66982582,13502053,6643322335,585,188,2,1,2,2,247,1,6617473436,6573575867,372760453,510476539,510476539,2,1,22460967716,73389,73389,2,2,2,510476539,3,3,557255,10521216,3461884,77208,50489,6617473436,2898395,63524043,4078
45052.25,262144,64,366914,24177317786,169,585,3264811,4,99795,67,112,133461360,1172,1,66,54348,284182,2,630,585,74047099,16728524,7142459320,585,188,2,1,2,2,247,1,7114629532,7070918301,433836416,549132750,549149134,2,1,24161841000,73389,73389,2,2,2,549132750,3,3,585113,11905900,3816256,90970,54282,7114629532,3173841,70235042,4078
50059.48,262144,64,400277,26375487308,174,585,3582033,4,109168,67,112,133992264,1172,1,66,59249,311019,2,630,585,82581743,19534326,7787233802,585,188,2,1,2,2,247,1,7756892918,7713581723,486306484,599099066,599115450,2,1,26360358904,73389,73389,2,2,2,599099066,3,3,603701,13231199,4085003,101617,59183,7756892918,3480416,78501096,4078
