timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5006.92,262144,64,78300,5159667042,120,585,709660,5,18393,67,61,125811516,1172,1,66,11950,40831,2,548,585,12006124,875707,1563511371,585,301,2,1,2,2,247,1,1557438876,1511617907,29436178,116908554,116924938,2,1,5143976376,73389,73389,2,2,2,116908554,2,3,368224,1882025,1772611,13422,11884,1557438876,696238,10233593,4727
10011.75,262144,64,140570,9262867598,131,585,1172284,5,35979,67,61,127621416,1172,1,66,21098,41067,2,548,585,22540355,897312,2767206714,585,301,2,1,2,2,247,1,2756485532,2711056161,54715132,210165150,210181534,2,1,9247266600,73389,73389,2,2,2,210165150,2,3,399077,2729522,1985452,22787,21032,2756485532,1149497,20554733,4727
15015.75,262144,64,194210,12797331182,140,585,1579866,5,51050,67,61,128948676,1172,1,66,28979,41474,2,548,585,32484397,945004,3804148205,585,301,2,1,2,2,247,1,3789463964,3744204849,88940952,290504294,290504294,2,1,12782188936,73389,73389,2,2,2,290504294,2,3,428507,3496138,2191834,30984,28914,3789463964,1548882,30292363,4727
20024.75,262144,64,216521,14267202986,144,585,1827966,5,57405,67,61,129479580,1172,1,66,32255,82996,2,548,585,37089739,4031608,4235290179,585,301,2,1,2,2,247,1,4218855836,4173962509,152175914,323906003,323906003,2,1,14251864132,73389,73389,2,2,2,323906003,2,3,447954,5273024,2444599,50441,32189,4218855836,1777525,34645030,4727
25038.54,262144,64,230252,15172386842,146,585,1995268,5,61263,67,61,130010484,1172,1,66,34274,169346,2,548,585,41396198,8129896,4501043163,585,301,2,1,2,2,247,1,4483490204,4438574741,223027293,344482087,344498471,2,1,15157211828,73389,73389,2,2,2,344482087,2,3,464614,7349650,2670059,57479,34208,4483490204,1937789,38725697,4727
30045.75,262144,64,240992,15880032206,148,585,2125347,5,64299,67,61,130275936,1172,1,66,35852,300972,2,548,585,45499978,12751298,4708775202,585,301,2,1,2,2,247,1,4690321820,4645453841,296769551,360549141,360565525,2,1,15864162204,73389,73389,2,2,2,360549141,2,3,476153,9582243,2831648,65279,35786,4690321820,2060068,42667390,4727
35051.80,262144,64,259429,17094690286,151,585,2324912,5,69494,67,61,130541388,1172,1,66,38558,360576,2,548,585,50961506,17147135,5064911552,585,301,2,1,2,2,247,1,5045002652,5000453880,385833374,388169901,388169901,2,1,17079475644,73389,73389,2,2,2,388169901,2,3,493176,11467161,3064625,73481,38492,5045002652,2251431,47895963,4727
40058.33,262144,64,267323,17614951442,152,585,2426054,5,71700,67,61,130806840,1172,1,66,39719,511107,2,548,585,53667482,22058772,5217775937,585,301,2,1,2,2,247,1,5197177244,5152544232,428478388,399983592,399999976,2,1,17599278048,73389,73389,2,2,2,399983592,2,3,502844,13833461,3218834,78385,39653,5197177244,2347669,50447901,4727
45064.73,262144,64,274770,18105399168,153,585,2537510,5,73788,67,61,130806840,1172,1,66,40813,625871,2,548,585,55995429,26916785,5361951789,585,301,2,1,2,2,247,1,5340701084,5295935320,496847362,411138049,411154433,2,1,18090074156,73389,73389,2,2,2,411138049,2,3,511895,16347546,3353697,83110,40748,5340701084,2454400,52640666,4727
50071.81,262144,64,281994,18581739138,155,585,2641792,5,75867,67,61,131337744,1172,1,66,41875,794762,2,548,585,58116672,31516767,5501657676,585,301,2,1,2,2,247,1,5479768476,5435210647,536172648,421960508,421976892,2,1,18566262352,73389,73389,2,2,2,421960508,2,3,522204,18790618,3497354,87659,41809,5479768476,2554133,54617988,4727
