timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.01,3,262144,64,32755,2158528756,113,585,453602,4,5586,67,4726,124749708,1172,1,66,5258,425781,2,45913,585,7007442,10480864,683233220,585,622,2,1,2,2,1385,1,680305052,634304419,35687130,48688364,48710781,2,1,2142288016,73389,73389,2,2,2,48688364,9,3,305409,7465452,1432595,16826,5192,680305052,436776,5574720,6637
10021.07,3,262144,64,48334,3184919668,115,585,643261,4,9945,67,4726,125015160,1172,1,66,7548,499278,2,45913,585,11913932,14894215,984648920,585,622,2,1,2,2,1385,1,980459932,934369035,102195556,72039377,72039377,2,1,3169011692,73389,73389,2,2,2,72022993,9,3,330714,9504432,1698286,25885,7482,980459932,617376,10215092,6637
15025.01,3,262144,64,100912,6649771954,124,585,1041269,4,24780,67,4726,126571674,1172,1,66,15271,504484,2,45913,585,21440781,15380799,2000808105,585,622,2,1,2,2,1385,1,1992728988,1947217104,132087811,150781081,150797465,2,1,6634367564,73389,73389,2,2,2,150781081,9,3,375064,10360843,1948003,34209,15205,1992728988,1007060,19491638,6637
20033.08,3,262144,64,120644,7949830058,128,585,1256013,4,30383,67,4726,127102578,1172,1,66,18170,538686,2,45913,585,26588750,18776175,2382474132,585,622,2,1,2,2,1385,1,2372837788,2327179186,170107253,180339027,180339027,2,1,7934917188,73389,73389,2,2,2,180339027,9,3,386799,12181994,2144007,41623,18105,2372837788,1214390,24443709,6637
25039.18,3,262144,64,132355,8721569386,129,585,1400036,4,33630,67,4726,127368030,1172,1,66,19891,663372,2,45913,585,30297239,23034819,2608888762,585,622,2,1,2,2,1385,1,2598281628,2552766150,204235036,197868131,197884515,2,1,8706197764,73389,73389,2,2,2,197868131,9,3,397776,14313246,2344840,47582,19825,2598281628,1352454,27950696,6637
30046.85,3,262144,64,147373,9711098074,132,585,1574815,4,37890,67,4726,127886868,1172,1,66,22099,722774,2,45913,585,35038660,27492168,2899509413,585,622,2,1,2,2,1385,1,2887688604,2842087743,263911522,220352951,220369335,2,1,9695529844,73389,73389,2,2,2,220352951,9,3,412050,16363899,2575481,55702,22033,2887688604,1519113,32461198,6637
35050.90,3,262144,64,195832,12904161478,140,585,1949762,4,51492,67,4726,128948676,1172,1,66,29216,744977,2,45913,585,43766848,29446666,3836014655,585,622,2,1,2,2,1385,1,3820528028,3775390363,320952672,292924808,292941192,2,1,12888691552,73389,73389,2,2,2,292924808,9,3,441594,17659016,2860792,65553,29150,3820528028,1884209,40904684,6637
40057.47,3,262144,64,218139,14374036590,144,585,2165825,4,57848,67,4726,129479580,1172,1,66,32494,791004,2,45913,585,48537928,32554155,4267423712,585,622,2,1,2,2,1385,1,4250182044,4205213822,355121137,326332550,326332550,2,1,14358632200,73389,73389,2,2,2,326332550,9,3,449228,19566024,3069231,73036,32428,4250182044,2092789,45467009,6637
45063.61,3,262144,64,229711,15136666414,146,585,2308888,4,61113,67,4726,130010484,1172,1,66,34192,893924,2,45913,585,52430750,36871003,4490943875,585,622,2,1,2,2,1385,1,4472742300,4428120714,450645108,343656854,343673238,2,1,15120901576,73389,73389,2,2,2,343656854,9,3,455879,21649554,3259626,79569,34126,4472742300,2229319,49169174,6637
50067.39,3,262144,64,270344,17813852714,153,585,2638420,4,72530,67,4726,130806840,1172,1,66,40163,909925,2,45913,585,61320858,38566968,5276615309,585,622,2,1,2,2,1385,1,5255373212,5210631047,567309608,404515483,404537900,2,1,17798681252,73389,73389,2,2,2,404515483,9,3,494364,22689279,3535420,88982,40097,5255373212,2549438,57783669,6637
55078.21,3,262144,64,303512,19999375442,158,585,2931941,4,81900,67,4726,131603196,1172,1,66,45035,937482,2,45913,585,67825339,40113087,5917707698,585,622,2,1,2,2,1385,1,5893955996,5849727662,586819457,454176536,454192920,2,1,19983767584,73389,73389,2,2,2,454176536,9,3,515422,24006601,3727681,97533,44970,5893955996,2834408,64095200,6637
60081.95,3,262144,64,333200,21955626290,163,585,3186001,4,90271,67,4726,132399552,1172,1,66,49396,965883,2,45913,585,75343516,43101698,6491576793,585,622,2,1,2,2,1385,1,6465560988,6421525670,695787343,498646464,498662848,2,1,21940444416,73389,73389,2,2,2,498646464,9,3,539833,25315768,3985658,105590,49330,6465560988,3080411,71356329,6637
65092.48,3,262144,64,354044,23329091330,167,585,3408092,4,96177,67,4726,132930456,1172,1,66,52457,1042034,2,45913,585,81646377,46758795,6894428343,585,622,2,1,2,2,1385,1,6866772380,6822956868,816364500,529863068,529879452,2,1,23313974992,73389,73389,2,2,2,529863068,9,3,556090,27094181,4246341,115294,52391,6866772380,3292798,77399218,6637
70095.42,3,262144,64,400105,26364215116,174,585,3796435,4,109092,67,4726,133992264,1172,1,66,59224,1060551,2,45913,585,90749144,47967158,7784706640,585,622,2,1,2,2,1385,1,7753616118,7710208573,849410690,598836922,598853306,2,1,26348824568,73389,73389,2,2,2,598836922,9,3,591258,28140868,4484042,124013,59158,7753616118,3672422,86263701,6637
