timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5016.70,262144,64,36044,2375234996,113,1,585,433304,1,6485,67,63,124749708,1172,1,66,5744,96731,2,6860,585,6473025,5598627,747040476,585,224,2,1,2,2,276,1,744006044,697691351,34081886,53633729,53633729,2,1,2359884076,73389,73389,2,2,2,53633729,3,3,306153,3720508,1228272,14202,5678,744006044,419102,5243937,7166
10021.47,262144,64,71751,4727817258,119,1,585,721223,1,16551,67,63,125546064,1172,1,66,10988,131737,2,6860,585,14153245,7311092,1437061461,585,224,2,1,2,2,276,1,1431347612,1385458127,64136370,107099744,107099744,2,1,4711667840,73389,73389,2,2,2,107083360,3,3,335388,4845923,1432983,21302,10922,1431347612,699921,12719129,7166
15025.84,262144,64,117090,7715853306,127,1,585,1048765,1,29342,67,63,127102578,1172,1,66,17649,132551,2,6860,585,22938399,7319736,2313480230,585,224,2,1,2,2,276,1,2304418204,2258811593,86127308,175014671,175031055,2,1,7700645524,73389,73389,2,2,2,175014671,3,3,344735,5497942,1571791,28695,17583,2304418204,1020070,21365489,7166
20029.92,262144,64,168046,11073356458,135,1,585,1429481,1,43692,67,63,128152320,1172,1,66,25136,134016,2,6860,585,35588980,7431730,3298567177,585,224,2,1,2,2,276,1,3285754268,3240299185,126776497,251323795,251323795,2,1,11057526084,73389,73389,2,2,2,251307411,3,3,370114,6268143,1803476,36887,25070,3285754268,1392594,33784912,7166
25037.45,262144,64,183136,12067603738,138,1,585,1591276,1,47972,67,63,128683224,1172,1,66,27354,214789,2,6860,585,40396554,11784041,3590495890,585,224,2,1,2,2,276,1,3576471964,3530975890,172692914,273915111,273915111,2,1,12052264884,73389,73389,2,2,2,273915111,3,3,386015,8439129,1991316,42798,27288,3576471964,1548478,38404944,7166
30044.07,262144,64,191741,12634726442,139,1,585,1696777,1,50373,67,63,128948676,1172,1,66,28615,284501,2,6860,585,43483156,16458450,3756517870,585,224,2,1,2,2,276,1,3741753756,3696726267,277528830,286807987,286807987,2,1,12619551428,73389,73389,2,2,2,286807987,3,3,399029,10474446,2153177,48345,28549,3741753756,1648432,41329839,7166
35048.75,262144,64,230192,15168454682,146,1,585,1998381,1,61227,67,63,130010484,1172,1,66,34265,308337,2,6860,585,52579878,18583585,4499967718,585,224,2,1,2,2,276,1,4482310556,4437382589,368522090,344383783,344400167,2,1,15152886452,73389,73389,2,2,2,344383783,3,3,446218,11754642,2405118,56148,34199,4482310556,1942233,50174763,7166
40052.10,262144,64,280510,18483952810,154,1,585,2381458,1,75354,67,63,131072292,1172,1,66,41657,308971,2,6860,585,62528947,18717791,5472570699,585,224,2,1,2,2,276,1,5451194780,5406550334,405948666,419744794,419761178,2,1,18468770936,73389,73389,2,2,2,419744794,3,3,473285,12497771,2583961,64103,41591,5451194780,2317355,59945093,7166
45055.96,262144,64,331304,21830839130,163,1,585,2772377,1,89700,67,63,132399552,1172,1,66,49118,309436,2,6860,585,72765844,18752438,6454272775,585,224,2,1,2,2,276,1,6429122972,6385038081,436691742,495799966,495816350,2,1,21815198504,73389,73389,2,2,2,495799966,3,3,490734,13225018,2747757,72279,49052,6429122972,2700098,70018420,7166
50060.34,262144,64,387337,25522938784,172,1,585,3195681,1,105474,67,63,133726812,1172,1,66,57347,309774,2,6860,585,82861899,18754419,7537021455,585,224,2,1,2,2,276,1,7507714460,7464359564,468006083,579720729,579720729,2,1,25506991180,73389,73389,2,2,2,579704345,3,3,508893,13999939,2915178,80648,57281,7507714460,3115033,79947220,7166
