timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5006.79,1,262144,64,68143,4490301562,119,585,679992,1,15515,67,179,125546064,1172,1,66,10455,23902,2,1093,585,12347575,556298,1366736450,585,129,2,1,2,2,242,1,1361486236,1316013678,24509725,101701660,101701660,2,1,4474152144,73389,73389,2,2,2,101685276,2,3,393847,1594164,1694500,11904,10389,1361486236,668088,10654095,3106
10012.94,1,262144,64,95793,6312169554,123,585,999286,1,23330,67,179,126318288,1172,1,66,14521,43278,2,1093,585,18906596,2587505,1901788008,585,129,2,1,2,2,242,1,1894424988,1848505226,64160526,143114257,143114257,2,1,6297027308,73389,73389,2,2,2,143114257,2,3,413821,2927261,2034129,23035,14455,1894424988,976251,16873608,3106
15016.61,1,262144,64,154897,10206845458,133,585,1423706,1,39942,67,179,127886868,1172,1,66,23204,52422,2,1093,585,29478875,3775724,3044316711,585,129,2,1,2,2,242,1,3032523164,2987036987,96991150,231628129,231628129,2,1,10191637676,73389,73389,2,2,2,231628129,2,3,433757,4007399,2288820,33600,23138,3032523164,1390106,27191535,3106
20026.10,1,262144,64,210220,13852402486,143,585,1836503,1,55610,67,179,129479580,1172,1,66,31330,65446,2,1093,585,38332899,4734158,4113579191,585,129,2,1,2,2,242,1,4097614236,4052649648,135365903,314483932,314483932,2,1,13836572112,73389,73389,2,2,2,314467548,2,3,440559,5104085,2532194,45634,31264,4097614236,1790869,35802821,3106
25032.48,1,262144,64,225199,14839121884,145,585,2026714,1,59826,67,179,129745032,1172,1,66,33529,149931,2,1093,585,42736987,8665711,4403007327,585,129,2,1,2,2,242,1,4385841564,4341113677,212865571,336905375,336905375,2,1,14823836500,73389,73389,2,2,2,336905375,2,3,449808,7159452,2764237,53766,33463,4385841564,1972948,39974877,3106
30035.46,1,262144,64,247287,16294704942,149,585,2278578,1,66018,67,179,130275936,1172,1,66,36775,184545,2,1093,585,49506843,12331874,4830050178,585,129,2,1,2,2,242,1,4811170204,4766644044,279275761,369977245,369993629,2,1,16278998780,73389,73389,2,2,2,369977245,2,3,465424,8742428,3031134,62715,36709,4811170204,2215863,46479439,3106
35038.59,1,262144,64,299433,19730726838,158,585,2701548,1,80681,67,179,131603196,1172,1,66,44439,184759,2,1093,585,59682268,12677174,5838566635,585,129,2,1,2,2,242,1,5815837084,5771152173,319257147,448084291,448084291,2,1,19715708804,73389,73389,2,2,2,448084291,2,3,506817,9513337,3224917,70426,44373,5815837084,2631122,56460919,3106
40041.79,1,262144,64,351549,23164782654,166,585,3102580,1,95439,67,179,132930456,1172,1,66,52090,184873,2,1093,585,69011992,12683090,6845246984,585,129,2,1,2,2,242,1,6818668956,6774963241,343390218,526117609,526133993,2,1,23149174796,73389,73389,2,2,2,526117609,2,3,529001,10223529,3392158,78298,52024,6818668956,3024282,65623401,3106
45048.05,1,262144,64,368406,24275628402,169,585,3273931,1,100202,67,179,133461360,1172,1,66,54569,271683,2,1093,585,73565004,16310888,7171505276,585,129,2,1,2,2,242,1,7143596444,7099736673,413245595,551373040,551373040,2,1,24260413760,73389,73389,2,2,2,551373040,2,3,540946,12193825,3530787,84613,54503,7143596444,3189318,70037458,3106
50054.38,1,262144,64,377344,24864586660,171,585,3385807,1,102750,67,179,133726812,1172,1,66,55879,468619,2,1093,585,76111500,20549979,7344101796,585,129,2,1,2,2,242,1,7315431836,7271789762,490718480,564757436,564773820,2,1,24849327184,73389,73389,2,2,2,564757436,2,3,553227,14528640,3683244,90255,55814,7315431836,3295552,72431282,3106
55061.91,1,262144,64,389008,25632980344,173,585,3534837,1,105994,67,179,133726812,1172,1,66,57594,581720,2,1093,585,79312651,24949517,7569849774,585,129,2,1,2,2,242,1,7540220316,7496481177,575021539,582223163,582223163,2,1,25617819172,73389,73389,2,2,2,582223163,2,3,561339,16839701,3865137,96798,57529,7540220316,3438039,75450711,3106
