timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.81,1,262144,64,40775,2686878524,114,585,459283,2,7830,67,94,124749708,1172,1,66,6435,67894,2,3943,585,7867245,3623514,837908354,585,169,2,1,2,2,243,1,834576796,788736755,43106163,60706855,60723239,2,1,2671101620,73389,73389,2,2,2,60706855,4,3,324037,2376703,1488059,12965,6370,834576796,446318,6379197,2900
10017.51,1,262144,64,60004,3953984086,117,585,692082,2,13241,67,94,125280612,1172,1,66,9262,115265,2,3943,585,12915092,7115351,1209972658,585,169,2,1,2,2,243,1,1205117340,1159159166,77644537,89519329,89519329,2,1,3938850476,73389,73389,2,2,2,89519329,4,3,340240,4190053,1764120,22121,9196,1205117340,669961,11149508,2900
15021.75,1,262144,64,105220,6933693754,125,585,1055970,2,25956,67,94,126837126,1172,1,66,15905,123074,2,3943,585,22391553,8642169,2084069858,585,169,2,1,2,2,243,1,2075828636,2030181544,121155004,157231615,157247999,2,1,6918191060,73389,73389,2,2,2,157231615,4,3,384245,5229990,2030014,30835,15839,2075828636,1025135,20361371,2900
20025.04,1,262144,64,162270,10692696906,135,585,1472579,2,42063,67,94,128152320,1172,1,66,24289,123239,2,3943,585,32414923,8643033,3187234784,585,169,2,1,2,2,243,1,3174736284,3129057611,144028433,242657547,242673931,2,1,10676932068,73389,73389,2,2,2,242657547,4,3,421560,6001827,2241779,39583,24223,3174736284,1432996,30173406,2900
25030.19,1,262144,64,214576,14139204562,143,585,1868537,2,56816,67,94,129479580,1172,1,66,31969,124633,2,3943,585,42496805,9033613,4197770439,585,169,2,1,2,2,243,1,4181369244,4136491885,210096146,321002161,321002161,2,1,14123374188,73389,73389,2,2,2,320985777,4,3,464010,6743379,2453114,47813,31903,4181369244,1820724,40043910,2900
30034.81,1,262144,64,270109,17798331094,153,585,2276771,2,72478,67,94,130806840,1172,1,66,40128,124815,2,3943,585,52603441,9034113,5271310592,585,169,2,1,2,2,243,1,5250785692,5206172463,233561508,404171419,404171419,2,1,17782821540,73389,73389,2,2,2,404155035,4,3,490673,7491478,2625870,56150,40062,5250785692,2220621,49978111,2900
35038.67,1,262144,64,326293,21500580070,162,585,2691987,2,88296,67,94,132399552,1172,1,66,48384,125041,2,3943,585,61999508,9039848,6357621105,585,169,2,1,2,2,243,1,6332916124,6288460407,252479261,488311207,488311207,2,1,21484972212,73389,73389,2,2,2,488294823,4,3,503992,8245486,2785850,64630,48318,6332916124,2627357,59214342,2900
40046.36,1,262144,64,341205,22483161942,165,585,2867679,2,92515,67,94,132665004,1172,1,66,50573,236979,2,3943,585,66774321,13125465,6645734774,585,169,2,1,2,2,243,1,6619832732,6575652617,319140603,510632187,510648571,2,1,22467816228,73389,73389,2,2,2,510632187,4,3,508722,10333274,2972552,71224,50507,6619832732,2796455,63801851,2900
45058.15,1,262144,64,347581,22903408546,166,585,2948380,2,94356,67,94,132930456,1172,1,66,51510,409449,2,3943,585,69146658,17869565,6769123064,585,169,2,1,2,2,243,1,6742647196,6698580418,383159882,520189204,520189204,2,1,22888324976,73389,73389,2,2,2,520189204,4,3,511379,12911276,3069750,75271,51444,6742647196,2873109,66075948,2900
50064.16,1,262144,64,355434,23420717274,167,585,3050654,2,96555,67,94,132930456,1172,1,66,52664,552092,2,3943,585,71985283,22589766,6921065203,585,169,2,1,2,2,243,1,6893904284,6849740442,545158411,531939518,531955902,2,1,23405338792,73389,73389,2,2,2,531939518,4,3,519610,15398682,3212133,80116,52598,6893904284,2970538,68771782,2900
