timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5016.13,2,262144,64,32892,2167603716,113,585,480886,1,5625,67,527,124749708,1172,1,66,5279,853759,2,129556,585,6074764,14937913,686050703,585,1129,2,1,2,2,454,1,683057564,636935070,35014906,48907389,48923773,2,1,2151925116,73389,73389,2,2,2,48907389,7,3,237469,11624073,1232701,18251,5213,683057564,462635,4841470,10484
10020.37,2,262144,64,82709,5449942526,121,585,877506,1,19650,67,527,125811516,1172,1,66,12594,873499,2,129556,585,15712456,16147448,1648564940,585,1129,2,1,2,2,454,1,1641849244,1596510527,69867218,123516895,123516895,2,1,5434022484,73389,73389,2,2,2,123500511,7,3,291828,12633916,1533180,27238,12528,1641849244,850268,14178692,10484
15023.77,2,262144,64,133872,8821277082,130,585,1283986,1,34044,67,527,127368030,1172,1,66,20114,873603,2,129556,585,25808301,16147975,2637865360,585,1129,2,1,2,2,454,1,2627379612,2582021897,94385666,200126964,200143348,2,1,8805586416,73389,73389,2,2,2,200126964,7,3,326619,13336745,1698191,35142,20048,2627379612,1248844,24109269,10484
20027.58,2,262144,64,197257,12998081182,140,585,1739123,1,51879,67,527,128948676,1172,1,66,29426,874352,2,129556,585,35856610,16151738,3863272775,585,1129,2,1,2,2,454,1,3848053148,3802905529,117432880,295066794,295066794,2,1,12982938936,73389,73389,2,2,2,295066794,7,3,339446,14168787,1869620,44766,29360,3848053148,1694357,33986237,10484
25033.55,2,262144,64,237618,15657586482,147,585,2089015,1,63322,67,527,130010484,1172,1,66,35354,905356,2,129556,585,43171953,18441875,4643463031,585,1129,2,1,2,2,454,1,4625179036,4580467713,206526751,355489088,355505472,2,1,15641519872,73389,73389,2,2,2,355489088,7,3,354795,15584956,2107805,56070,35289,4625179036,2032945,41064230,10484
30037.00,2,262144,64,275565,18158019126,154,585,2430389,1,73956,67,527,130806840,1172,1,66,40931,931780,2,129556,585,51475254,21056175,5377200673,585,1129,2,1,2,2,454,1,5356036508,5311310970,267314534,412346147,412346147,2,1,18143230468,73389,73389,2,2,2,412346147,7,3,379417,16966155,2357759,69551,40865,5356036508,2360838,49116611,10484
35042.90,2,262144,64,291499,19207844242,156,585,2612308,1,78516,67,527,131337744,1172,1,66,43269,1011145,2,129556,585,56056072,25484595,5684923732,585,1129,2,1,2,2,454,1,5662482844,5618227622,329498191,436196872,436213256,2,1,19192662368,73389,73389,2,2,2,436196872,7,3,388312,19186415,2566990,76566,43203,5662482844,2535742,53488752,10484
40048.93,2,262144,64,299666,19745996726,158,585,2717218,1,80817,67,527,131603196,1172,1,66,44472,1153844,2,129556,585,58481284,30029957,5843313332,585,1129,2,1,2,2,454,1,5820162460,5775600260,390561466,448428355,448444739,2,1,19730847620,73389,73389,2,2,2,448428355,7,3,396081,21601348,2709104,81761,44406,5820162460,2635457,55772097,10484
45055.40,2,262144,64,312572,20596317026,160,585,2878721,1,84482,67,527,131868648,1172,1,66,46367,1258726,2,129556,585,62560931,34698313,6092751315,585,1129,2,1,2,2,454,1,6068543900,6024194497,497696369,467757540,467757540,2,1,20581331760,73389,73389,2,2,2,467757540,7,3,408147,23746671,2903564,93369,46301,6068543900,2785352,59656790,10484
50060.73,2,262144,64,341940,22531596354,165,585,3167819,1,92766,67,527,132665004,1172,1,66,50679,1283252,2,129556,585,69918028,37622091,6660158003,585,1129,2,1,2,2,454,1,6633726364,6589769282,547462483,511735948,511752332,2,1,22516381712,73389,73389,2,2,2,511735948,7,3,436907,25196554,3168798,101088,50613,6633726364,3066731,66749170,10484
