timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5011.12,2,262144,64,50304,3314821944,116,585,560286,6,10493,67,22,125280612,1172,1,66,7836,302790,2,146377,585,9371683,7356573,1022253261,585,827,2,1,2,2,455,1,1018077596,972316966,30787223,74982020,74998404,2,1,3299208880,73389,73389,2,2,2,74982020,7,3,315128,5842232,1310646,18562,7770,1018077596,541724,8059937,6756
10014.56,2,262144,64,104486,6885324878,125,585,978731,6,25755,67,22,126837126,1172,1,66,15795,304156,2,146377,585,19318064,7500065,2069616231,585,827,2,1,2,2,455,1,2061410716,2016014926,59158115,156144238,156144238,2,1,6869625576,73389,73389,2,2,2,156127854,7,3,349328,6603348,1487828,26735,15729,2061410716,951996,17829434,6756
15020.29,2,262144,64,150821,9938393462,133,585,1334205,6,38886,67,22,127886868,1172,1,66,22607,317966,2,146377,585,27946217,8213244,2965940309,585,827,2,1,2,2,455,1,2954273180,2908526113,89269921,225519500,225535884,2,1,9922858000,73389,73389,2,2,2,225519500,7,3,370141,7632421,1660516,34662,22541,2954273180,1299543,26284424,6756
20026.23,2,262144,64,166016,10939522022,135,585,1507100,6,43140,67,22,128152320,1172,1,66,24836,401114,2,146377,585,33329180,12890435,3259330981,585,827,2,1,2,2,455,1,3246432668,3201131315,156846027,248274656,248291040,2,1,10924084864,73389,73389,2,2,2,248274656,7,3,379343,9629580,1892373,43606,24770,3246432668,1463494,31434498,6756
25032.17,2,262144,64,180427,11889004906,138,585,1666373,6,47230,67,22,128417772,1172,1,66,26954,490464,2,146377,585,37619093,17571460,3538245858,585,827,2,1,2,2,455,1,3524174236,3478759324,292132808,269844131,269860515,2,1,11873141764,73389,73389,2,2,2,269844131,7,3,400240,11609230,2137168,50208,26889,3524174236,1616165,35480042,6756
30036.35,2,262144,64,226597,14931260050,145,585,2036174,6,60203,67,22,129745032,1172,1,66,33737,500553,2,146377,585,46781711,18564711,4430607872,585,827,2,1,2,2,455,1,4413104540,4368088195,319102286,338998209,338998209,2,1,14915200300,73389,73389,2,2,2,338981825,7,3,447934,12550765,2366284,58097,33671,4413104540,1978077,44412565,6756
35040.62,2,262144,64,279964,18447904702,154,585,2430593,6,75258,67,22,131072292,1172,1,66,41576,501449,2,146377,585,57469806,18842884,5462047168,585,827,2,1,2,2,455,1,5440577948,5396050664,360764489,418919561,418935945,2,1,18432460684,73389,73389,2,2,2,418919561,7,3,494681,13337951,2600630,66650,41510,5440577948,2363943,54865744,6756
40052.68,2,262144,64,295324,19460112154,157,585,2607010,6,79613,67,22,131603196,1172,1,66,43834,576131,2,146377,585,60594927,22485404,5759248926,585,827,2,1,2,2,455,1,5736538524,5692038477,445410023,441934702,441934702,2,1,19445126888,73389,73389,2,2,2,441934702,7,3,505617,15451917,2787259,74291,43768,5736538524,2532719,57804685,6756
45056.77,2,262144,64,337188,22218576570,164,585,2932106,6,91359,67,22,132665004,1172,1,66,49980,586208,2,146377,585,71209246,24680616,6567956623,585,827,2,1,2,2,455,1,6542107036,6498326765,570401962,504630054,504630054,2,1,22203001480,73389,73389,2,2,2,504613670,7,3,549139,16536113,3067311,82246,49914,6542107036,2849860,68138752,6756
50061.04,2,262144,64,384969,25366687728,172,585,3274197,6,104835,67,22,133726812,1172,1,66,56998,587219,2,146377,585,81961428,24685559,7491240763,585,827,2,1,2,2,455,1,7461839260,7418672050,594952128,576157653,576174037,2,1,25350936732,73389,73389,2,2,2,576157653,7,3,579639,17219539,3246445,90287,56932,7461839260,3183910,78711716,6756
